流id,流带宽,进入设备时间,发送流所需时间
12189,4990,80,921
12190,1229,18,421
12191,1965,21,897
12192,1489,54,921
12193,3166,64,310
12194,2369,52,314
12195,5603,20,801
12196,3448,48,512
12197,9272,34,115
12198,1262,5,572
12199,3480,50,265
12200,3627,47,337
12201,3553,29,107
12202,4328,84,211
12203,3077,53,573
12204,8883,36,120
12205,8708,96,894
12206,5030,72,408
12207,1730,100,387
12208,9557,34,866
12209,4443,83,263
12210,8746,79,695
12211,2279,39,133
12212,8164,77,10
12213,6669,37,541
12214,7520,34,262
12215,9899,29,581
12216,9361,42,36
12217,8968,10,756
12218,6866,17,376
12219,3200,71,786
12220,5457,62,255
12221,7274,58,388
12222,7891,96,918
12223,1455,20,91
12224,3663,38,136
12225,5915,52,787
12226,5154,96,408
12227,1817,25,970
12228,2395,41,228
12229,7453,35,983
12230,6456,47,47
12231,9230,95,290
12232,9019,16,949
12233,7910,65,359
12234,8972,67,22
12235,7673,8,660
12236,9088,29,416
12237,6733,77,107
12238,5990,83,737
12239,1508,50,991
12240,5324,35,117
12241,7644,15,745
12242,3675,100,910
12243,3024,29,415
12244,5697,44,488
12245,1726,34,826
12246,7208,51,819
12247,3368,70,520
12248,2700,74,294
12249,1178,52,116
12250,3705,68,943
12251,6455,43,42
12252,7331,1,692
12253,8030,17,241
12254,4884,31,589
12255,1055,59,679
12256,8636,29,548
12257,7495,52,40
12258,5881,44,750
12259,8140,65,764
12260,2888,96,648
12261,4984,17,659
12262,4899,63,93
12263,6425,80,949
12264,2224,81,860
12265,2402,67,74
12266,4221,10,320
12267,2425,76,308
12268,8302,39,14
12269,7531,34,838
12270,2254,51,348
12271,3664,93,170
12272,8485,4,417
12273,2802,75,680
12274,2886,28,849
12275,6507,7,335
12276,1340,32,625
12277,8322,86,115
12278,4461,11,672
12279,4630,69,408
12280,8112,3,448
12281,8789,49,479
12282,7129,24,234
12283,2214,19,959
12284,6122,71,354
12285,9540,54,8
12286,6664,63,402
12287,7438,6,895
12288,5216,39,870
12289,1044,66,822
12290,3798,86,564
12291,1405,3,752
12292,4727,36,445
12293,8499,79,839
12294,4080,33,255
12295,5544,22,552
12296,8953,42,775
12297,9955,19,307
12298,2945,37,425
12299,8180,29,67
12300,4747,27,99
12301,4895,86,758
12302,4149,31,865
12303,2063,64,285
12304,7233,81,574
12305,1676,74,771
12306,7379,90,970
12307,3864,49,469
12308,1549,99,463
12309,8218,61,327
12310,6096,2,869
12311,5116,56,765
12312,4077,11,146
12313,6899,75,468
12314,3145,49,647
12315,2780,51,407
12316,3252,40,179
12317,6107,9,200
12318,9735,20,405
12319,2803,80,994
12320,2211,60,700
12321,6105,5,253
12322,7426,57,308
12323,3660,59,214
12324,3720,49,259
12325,1885,34,898
12326,4374,30,85
12327,3435,28,364
12328,9383,96,53
12329,8603,30,946
12330,4218,36,352
12331,1003,44,131
12332,1656,73,822
12333,3335,7,452
12334,8427,27,992
12335,3241,15,486
12336,7920,8,980
12337,1362,49,19
12338,9427,8,655
12339,6287,30,962
12340,5556,59,10
12341,5428,75,831
12342,3511,68,538
12343,4555,26,439
12344,5930,54,154
12345,6010,86,4
12346,3193,49,279
12347,1977,63,900
12348,3065,38,70
12349,8523,81,545
12350,6026,69,189
12351,1415,57,24
12352,6052,64,225
12353,8166,45,748
12354,8251,31,828
12355,4400,66,766
12356,8291,24,696
12357,2822,69,733
12358,2974,6,751
12359,8476,62,514
12360,7618,19,870
12361,5321,12,16
12362,4152,45,511
12363,2173,79,562
12364,3340,12,607
12365,1228,33,23
12366,5424,66,208
12367,7261,24,951
12368,7362,33,380
12369,9900,74,24
12370,2269,40,985
12371,2111,54,436
12372,7904,62,9
12373,7529,12,746
12374,7996,81,583
12375,1275,93,230
12376,4009,58,362
12377,7036,71,910
12378,6753,1,154
12379,3542,46,589
12380,9843,99,204
12381,4139,95,452
12382,1584,22,892
12383,6442,80,289
12384,7869,50,514
12385,8283,26,628
12386,1268,39,902
12387,5570,8,969
12388,8103,27,174
12389,9478,57,151
12390,1495,60,893
12391,8945,70,545
12392,2154,1,826
12393,9724,36,69
12394,3057,38,4
12395,9419,59,370
12396,6193,62,847
12397,1903,0,488
12398,5365,79,307
12399,6324,83,878
12400,5767,94,405
12401,1970,70,753
12402,3882,80,199
12403,9424,3,388
12404,1682,74,708
12405,2586,50,105
12406,3191,69,451
12407,4435,57,266
12408,1040,89,777
12409,4528,3,771
12410,5274,11,223
12411,8195,6,33
12412,7016,87,956
12413,2565,56,313
12414,8274,61,960
12415,5579,65,117
12416,1484,84,529
12417,2992,57,204
12418,6202,15,232
12419,2865,100,485
12420,5437,11,772
12421,8813,87,945
12422,4137,27,302
12423,1418,0,96
12424,8950,70,338
12425,4534,74,24
12426,1519,35,400
12427,2684,37,434
12428,5845,8,205
12429,3246,4,78
12430,3057,77,391
12431,9925,15,493
12432,6038,52,576
12433,8892,16,470
12434,8744,24,235
12435,2227,64,419
12436,2290,6,859
12437,3453,91,924
12438,7391,62,439
12439,3796,14,931
12440,2448,79,760
12441,1446,46,307
12442,5939,82,368
12443,2103,30,434
12444,4258,99,742
12445,2200,50,503
12446,3151,83,154
12447,5658,62,861
12448,4650,13,45
12449,1165,9,693
12450,1287,18,987
12451,1894,7,156
12452,1813,59,379
12453,3579,64,354
12454,5452,37,243
12455,2304,4,65
12456,4896,62,710
12457,7182,68,402
12458,6857,25,659
12459,3897,66,505
12460,1545,28,545
12461,1635,11,778
12462,6733,63,876
12463,8161,42,275
12464,2241,84,996
12465,1626,38,40
12466,9073,82,955
12467,2272,100,839
12468,2440,17,415
12469,3476,83,202
12470,8708,85,852
12471,3181,49,865
12472,4817,41,790
12473,6622,74,69
12474,1436,90,859
12475,4419,61,399
12476,9087,5,178
12477,5701,55,543
12478,2551,52,778
12479,1272,69,431
12480,8278,10,263
12481,7850,22,375
12482,7490,65,958
12483,4552,55,228
12484,5599,60,314
12485,4016,36,835
12486,4417,95,828
12487,8610,58,371
12488,8806,68,596
12489,8204,97,250
12490,6128,71,900
12491,3130,94,49
12492,6549,58,772
12493,6005,20,484
12494,6672,33,956
12495,1959,84,264
12496,2670,73,121
12497,1308,100,159
12498,6357,33,616
12499,7758,4,834
12500,8156,81,135
12501,5326,76,852
12502,6142,98,839
12503,1783,50,501
12504,7426,15,235
12505,3832,70,673
12506,2726,66,737
12507,4974,25,944
12508,3800,53,385
12509,1978,73,240
12510,6002,83,679
12511,8685,18,692
12512,5978,86,965
12513,9503,71,129
12514,1748,99,171
12515,5344,32,591
12516,2474,49,705
12517,2692,69,60
12518,2591,57,481
12519,1178,7,958
12520,3657,76,78
12521,3312,17,521
12522,7891,32,245
12523,4742,68,865
12524,1729,38,757
12525,5779,13,75
12526,3346,16,902
12527,5616,54,219
12528,4246,85,599
12529,7946,87,122
12530,9514,17,706
12531,8102,26,227
12532,3469,49,443
12533,6930,6,537
12534,7046,38,563
12535,3857,54,61
12536,6484,7,816
12537,9724,81,336
12538,1200,15,898
12539,8585,61,957
12540,2004,62,522
12541,1504,41,547
12542,6617,78,555
12543,7456,4,837
12544,9516,16,289
12545,4221,54,131
12546,3036,7,40
12547,4062,2,4
12548,6896,77,112
12549,6127,85,148
12550,4118,70,633
12551,4445,23,257
12552,2120,23,515
12553,3090,39,695
12554,6906,98,668
12555,1774,73,929
12556,6429,99,340
12557,8711,20,648
12558,9507,36,297
12559,3188,12,462
12560,6585,53,591
12561,2957,69,58
12562,3274,98,873
12563,5167,40,249
12564,8796,59,571
12565,4706,84,370
12566,5194,49,263
12567,6492,77,490
12568,7360,19,371
12569,1818,50,338
12570,6522,97,934
12571,5515,32,734
12572,3621,84,646
12573,1007,80,168
12574,2627,22,340
12575,9210,54,80
12576,6357,50,27
12577,4970,63,694
12578,4298,6,446
12579,7177,66,403
12580,1631,26,368
12581,6402,7,203
12582,8566,5,334
12583,6149,78,798
12584,4797,62,459
12585,5298,38,387
12586,9741,13,610
12587,8713,53,393
12588,4376,28,402
12589,6272,72,978
12590,8868,96,734
12591,6170,67,104
12592,8766,65,216
12593,6395,48,159
12594,6797,25,692
12595,6802,1,542
12596,2026,10,720
12597,7629,47,142
12598,3413,11,258
12599,8608,5,61
12600,5884,20,94
12601,1346,41,862
12602,4861,99,132
12603,4245,73,979
12604,7113,46,155
12605,7240,0,22
12606,6384,6,355
12607,2939,99,127
12608,7893,71,321
12609,2895,71,194
12610,8446,68,661
12611,3377,20,131
12612,9760,54,40
12613,2387,35,10
12614,9088,95,870
12615,4162,4,828
12616,5983,22,279
12617,1336,68,509
12618,9165,37,207
12619,1032,76,745
12620,5539,61,790
12621,2494,70,594
12622,6420,100,189
12623,8051,60,977
12624,1726,89,410
12625,7494,22,216
12626,6049,51,669
12627,6302,67,617
12628,3892,91,57
12629,7699,37,166
12630,6412,83,877
12631,4492,94,300
12632,3817,47,65
12633,5876,57,85
12634,1352,52,942
12635,4471,87,268
12636,3025,48,116
12637,9977,26,710
12638,2593,84,392
12639,3233,5,472
12640,4444,87,669
12641,6549,88,838
12642,9665,92,421
12643,5336,37,638
12644,4675,7,968
12645,6211,51,105
12646,3956,92,146
12647,1420,2,388
12648,6597,62,766
12649,6476,77,574
12650,4681,43,755
12651,5882,22,417
12652,8734,51,88
12653,3129,62,471
12654,8347,36,342
12655,3454,39,242
12656,2170,73,998
12657,1356,12,621
12658,6664,67,234
12659,3644,76,162
12660,3445,62,791
12661,4404,97,666
12662,2793,13,528
12663,5728,56,225
12664,9542,75,483
12665,9152,92,87
12666,4635,27,738
12667,6104,45,121
12668,4909,24,862
12669,9019,41,47
12670,4845,16,858
12671,9215,44,405
12672,7026,32,455
12673,3354,87,667
12674,5642,76,622
12675,8635,67,83
12676,3311,23,657
12677,7259,69,936
12678,2328,87,842
12679,5921,89,772
12680,6328,17,993
12681,5167,39,462
12682,1833,75,709
12683,8168,13,714
12684,2321,82,616
12685,2025,9,34
12686,5418,26,256
12687,1068,98,777
12688,6424,92,155
12689,9495,63,831
12690,8081,80,748
12691,7324,92,737
12692,9508,4,329
12693,6560,95,849
12694,4275,58,931
12695,4502,9,179
12696,6445,4,900
12697,4327,53,243
12698,8855,86,129
12699,6737,34,930
12700,9397,23,3
12701,1959,30,601
12702,4852,56,939
12703,8907,32,468
12704,3046,21,181
12705,7144,53,320
12706,4033,92,87
12707,5845,31,962
12708,6382,9,954
12709,1705,34,933
12710,3718,30,182
12711,3036,69,301
12712,8952,52,990
12713,2495,18,812
12714,7830,34,991
12715,8473,68,882
12716,9204,98,735
12717,3750,35,923
12718,8983,83,541
12719,4948,65,791
12720,1976,32,177
12721,2061,68,902
12722,4941,66,35
12723,5517,79,78
12724,4984,43,351
12725,3471,79,140
12726,1395,84,813
12727,6363,50,993
12728,2532,61,988
12729,8423,95,297
12730,5891,69,810
12731,6713,32,728
12732,5200,86,345
12733,6108,94,86
12734,5911,34,361
12735,1862,23,463
12736,6377,38,169
12737,9926,79,270
12738,4463,68,569
12739,1284,62,715
12740,5982,22,603
12741,4751,77,515
12742,6989,42,701
12743,6963,99,855
12744,2244,53,839
12745,2958,49,937
12746,2455,91,679
12747,4366,89,274
12748,2598,4,236
12749,1664,60,993
12750,7821,26,579
12751,3679,86,212
12752,5316,88,249
12753,2616,44,489
12754,6923,18,774
12755,7848,97,561
12756,1554,51,273
12757,6697,36,410
12758,7112,73,288
12759,1394,21,61
12760,2044,36,772
12761,4410,53,58
12762,6591,20,247
12763,4057,8,953
12764,9808,66,203
12765,3105,89,732
12766,6741,74,469
12767,9999,73,981
12768,4051,46,699
12769,7043,5,821
12770,6131,0,284
12771,6648,21,654
12772,8912,6,925
12773,5620,14,776
12774,3894,89,249
12775,9967,65,803
12776,4374,31,44
12777,4690,68,444
12778,5692,18,550
12779,3327,45,651
12780,5032,81,184
12781,8151,66,549
12782,8057,85,299
12783,7516,71,529
12784,3554,49,906
12785,1359,92,777
12786,4139,41,647
12787,2924,5,434
12788,8746,16,712
12789,1126,87,212
12790,6738,32,706
12791,7809,28,726
12792,3613,18,699
12793,5590,44,702
12794,4075,54,526
12795,6008,82,454
12796,9019,54,622
12797,2616,78,451
12798,6110,93,79
12799,3071,28,406
12800,3796,79,561
12801,1553,0,108
12802,7365,60,840
12803,8690,35,500
12804,4356,68,903
12805,3559,38,28
12806,6071,26,984
12807,2911,64,303
12808,9204,80,923
12809,5237,24,238
12810,2494,71,540
12811,9123,23,179
12812,1578,95,378
12813,9619,49,878
12814,6173,4,245
12815,8709,48,252
12816,4500,47,36
12817,5897,100,853
12818,1741,98,492
12819,6570,46,890
12820,1864,60,859
12821,9366,21,153
12822,6169,14,732
12823,3888,8,196
12824,8567,6,265
12825,3445,20,164
12826,1432,98,432
12827,7791,12,952
12828,8410,99,156
12829,1256,78,372
12830,7210,41,855
12831,6661,85,610
12832,4500,19,509
12833,5615,67,868
12834,2838,57,773
12835,1538,47,379
12836,1274,13,97
12837,5306,40,801
12838,7211,50,843
12839,2259,77,4
12840,1759,17,686
12841,8013,63,895
12842,1852,50,280
12843,2667,33,668
12844,2852,33,890
12845,2500,63,717
12846,7000,42,968
12847,6407,81,150
12848,9656,92,184
12849,5248,83,102
12850,2618,75,78
12851,8521,29,223
12852,8756,64,571
12853,3586,33,682
12854,6726,98,110
12855,5744,93,631
12856,9393,80,623
12857,9397,58,821
12858,2021,49,445
12859,2310,3,573
12860,8173,6,860
12861,4273,67,839
12862,6818,6,772
12863,3186,29,257
12864,7746,49,110
12865,6333,31,668
12866,9421,33,82
12867,5839,80,292
12868,7169,55,963
12869,5692,58,836
12870,5423,33,609
12871,5773,50,883
12872,5759,30,429
12873,3612,5,750
12874,1494,82,331
12875,6854,8,332
12876,8318,56,456
12877,5483,9,249
12878,1795,72,566
12879,8060,91,16
12880,5919,6,708
12881,3299,95,508
12882,4857,64,565
12883,3802,80,674
12884,4349,24,974
12885,8440,29,302
12886,9776,64,128
12887,1089,57,751
12888,1276,43,276
12889,5440,25,40
12890,1171,8,437
12891,9684,69,391
12892,4507,33,991
12893,1330,37,411
12894,3597,24,584
12895,3893,7,35
12896,6280,45,285
12897,3147,69,373
12898,8954,98,160
12899,3921,26,648
12900,3626,6,302
12901,4501,13,328
12902,3941,54,76
12903,9115,48,171
12904,5852,99,830
12905,3265,10,276
12906,3349,62,414
12907,5565,100,261
12908,4448,11,157
12909,8046,1,411
12910,8861,91,981
12911,7484,79,433
12912,6648,7,627
12913,3346,66,654
12914,6819,25,344
12915,3812,2,820
12916,1348,60,702
12917,7145,20,431
12918,8880,32,617
12919,9698,83,532
12920,9097,40,848
12921,8277,16,94
12922,6712,43,744
12923,7785,90,45
12924,1158,79,612
12925,2957,25,96
12926,1332,66,889
12927,3167,32,656
12928,1308,51,145
12929,3209,82,518
12930,7318,17,96
12931,5330,94,29
12932,4238,14,577
12933,1845,4,682
12934,5348,71,114
12935,4709,0,819
12936,1613,69,459
12937,8611,18,240
12938,6384,78,175
12939,1592,24,718
12940,9025,8,736
12941,6463,70,282
12942,2694,31,934
12943,6790,95,240
12944,7365,24,306
12945,8093,64,652
12946,7134,34,737
12947,7240,60,715
12948,1305,73,123
12949,1942,18,466
12950,3412,54,490
12951,4947,42,742
12952,1357,82,851
12953,4484,17,319
12954,6214,37,629
12955,5631,77,655
12956,5484,92,451
12957,3401,42,120
12958,9622,82,296
12959,4384,43,88
12960,3199,37,82
12961,4775,92,632
12962,5592,17,903
12963,7592,12,893
12964,4978,99,525
12965,8556,69,525
12966,5812,88,908
12967,7348,66,877
12968,4316,61,235
12969,3396,49,779
12970,1535,53,263
12971,6245,24,374
12972,4914,47,209
12973,7724,90,231
12974,6070,31,689
12975,9227,45,303
12976,6284,67,235
12977,4885,82,287
12978,8637,77,454
12979,4686,98,753
12980,7548,88,571
12981,5790,63,257
12982,3638,76,435
12983,3814,43,406
12984,8331,90,150
12985,1276,95,346
12986,2981,89,518
12987,2755,7,908
12988,6086,91,276
12989,1166,40,920
12990,3259,85,493
12991,5591,6,92
12992,4480,9,144
12993,5509,73,146
12994,1896,93,296
12995,5915,71,334
12996,4297,71,617
12997,8794,35,695
12998,2694,92,186
12999,3423,24,648
13000,1623,27,199
13001,6075,2,860
13002,4474,70,645
13003,4751,58,7
13004,3755,99,329
13005,1151,50,770
13006,3726,52,358
13007,8339,64,509
13008,7550,38,21
13009,1704,17,103
13010,8661,56,672
13011,1733,72,732
13012,3949,57,424
13013,1744,25,868
13014,6942,36,452
13015,1336,52,570
13016,1378,95,960
13017,5279,82,712
13018,3819,63,761
13019,5376,74,974
13020,1644,87,360
13021,6621,90,619
13022,7851,95,711
13023,4133,87,218
13024,6145,88,268
13025,8251,22,557
13026,1782,7,146
13027,1492,9,626
13028,7490,55,829
13029,3207,33,480
13030,5633,58,452
13031,8160,18,923
13032,7663,91,278
13033,8208,27,748
13034,4146,11,59
13035,6316,63,336
13036,9268,10,351
13037,4783,1,162
13038,1677,0,828
13039,5269,52,770
13040,9699,86,160
13041,2711,67,779
13042,8048,89,959
13043,7414,66,862
13044,5691,9,490
13045,4814,51,810
13046,4290,95,621
13047,9156,27,75
13048,2089,24,618
13049,4524,17,480
13050,4274,87,406
13051,5156,48,588
13052,9918,79,942
13053,8780,18,623
13054,5895,96,496
13055,8185,0,739
13056,9344,28,973
13057,3714,74,425
13058,2075,31,252
13059,2194,54,680
13060,6164,10,873
13061,2467,20,617
13062,7461,58,826
13063,5844,9,288
13064,9724,56,752
13065,6531,85,610
13066,8462,0,631
13067,2365,92,721
13068,5716,4,267
13069,6755,93,120
13070,7131,22,765
13071,8761,81,558
13072,4267,5,965
13073,8938,88,60
13074,2836,2,347
13075,3976,77,758
13076,2040,48,615
13077,9103,97,580
13078,3308,72,30
13079,7976,63,18
13080,5217,2,115
13081,7684,66,82
13082,9162,97,199
13083,5511,60,198
13084,2907,84,231
13085,5292,55,948
13086,3006,7,702
13087,6524,97,488
13088,3158,68,899
13089,3248,27,909
13090,5638,54,343
13091,9647,13,279
13092,5936,57,198
13093,6039,43,594
13094,3595,96,435
13095,3133,48,886
13096,1021,8,21
13097,3652,29,911
13098,5071,48,650
13099,3233,6,626
13100,2909,34,37
13101,3389,90,571
13102,6113,11,679
13103,8856,35,297
13104,1646,20,635
13105,2826,64,754
13106,6644,43,563
13107,4116,82,676
13108,7802,64,617
13109,1434,10,354
13110,1971,71,614
13111,9868,68,285
13112,4978,20,259
13113,8069,14,552
13114,3729,91,275
13115,4306,65,124
13116,6996,20,473
13117,4525,46,899
13118,7384,70,962
13119,4525,85,319
13120,6363,100,575
13121,5382,47,538
13122,2232,71,611
13123,5152,80,153
13124,7038,72,755
13125,8641,5,346
13126,6802,10,720
13127,9211,20,581
13128,1236,0,70
13129,7356,5,179
13130,8892,93,636
13131,3313,57,227
13132,5965,71,662
13133,2868,60,892
13134,4534,25,395
13135,8962,94,739
13136,2691,19,26
13137,2221,100,572
13138,5213,23,961
13139,5282,15,743
13140,6794,52,815
13141,2425,11,59
13142,3376,71,86
13143,4969,17,486
13144,2212,93,746
13145,4168,43,216
13146,9497,47,465
13147,6085,58,94
13148,8578,53,655
13149,3640,36,228
13150,4654,44,756
13151,6861,54,114
13152,1895,11,648
13153,5517,51,135
13154,2424,2,640
13155,6231,99,133
13156,5710,68,232
13157,2786,98,722
13158,4738,50,202
13159,9934,29,29
13160,6439,11,306
13161,4297,71,309
13162,8813,84,269
13163,7604,56,572
13164,3085,74,109
13165,9328,86,442
13166,4426,87,512
13167,5318,67,892
13168,7723,31,811
13169,3845,95,986
13170,4401,58,587
13171,5833,39,801
13172,1215,69,266
13173,6715,33,71
13174,6738,13,238
13175,3247,17,91
13176,6223,29,161
13177,3573,12,2
13178,3257,46,762
13179,3375,19,709
13180,1586,38,958
13181,7283,31,366
13182,4255,98,339
13183,4572,8,239
13184,2386,15,582
13185,7459,6,125
13186,5518,27,941
13187,9388,46,227
13188,5040,73,286
13189,3243,28,89
13190,4947,69,406
13191,5916,0,679
13192,9631,13,490
13193,7540,34,798
13194,9458,31,620
13195,2627,91,582
13196,5477,20,315
13197,6697,50,262
13198,7174,94,176
13199,1765,84,20
13200,5686,96,549
13201,9592,72,837
13202,5959,31,722
13203,1113,94,25
13204,1507,0,529
13205,9968,41,679
13206,4857,6,406
13207,1037,37,758
13208,2010,40,671
13209,6820,18,671
13210,2002,24,158
13211,3688,70,743
13212,8039,59,840
13213,2432,51,730
13214,2747,63,513
13215,2761,75,392
13216,8395,47,34
13217,2194,61,763
13218,2786,38,492
13219,3039,62,83
13220,7355,60,612
13221,7802,91,264
13222,2790,97,479
13223,2144,18,465
13224,3276,77,964
13225,2557,24,437
13226,6724,27,227
13227,2118,1,351
13228,7428,20,487
13229,9463,41,376
13230,1281,40,377
13231,1438,38,715
13232,9452,32,920
13233,6000,59,333
13234,5448,57,270
13235,4683,24,767
13236,1188,51,132
13237,3104,87,459
13238,9726,6,469
13239,2972,64,470
13240,8199,28,332
13241,2318,84,119
13242,4995,4,733
13243,6450,53,613
13244,3496,21,28
13245,1549,61,183
13246,1115,36,156
13247,1900,40,756
13248,2643,69,707
13249,2041,85,138
13250,3773,39,659
13251,7886,3,757
13252,9601,7,874
13253,3049,80,510
13254,7050,29,804
13255,5432,60,884
13256,1230,23,962
13257,4461,23,387
13258,6474,97,320
13259,8492,25,152
13260,7540,99,337
13261,3602,71,255
13262,9907,53,117
13263,2842,99,289
13264,1125,56,725
13265,9243,85,441
13266,5859,34,62
13267,6551,53,251
13268,7091,28,875
13269,1836,9,898
13270,6383,18,853
13271,3283,64,467
13272,9412,20,553
13273,8113,20,233
13274,6700,51,798
13275,8066,29,143
13276,9596,58,682
13277,9124,98,574
13278,6157,32,693
13279,1759,84,539
13280,6546,67,961
13281,5799,44,705
13282,9990,8,507
13283,7012,7,409
13284,1496,95,705
13285,6823,92,309
13286,8560,55,380
13287,3197,92,688
13288,2044,44,836
13289,9770,64,871
13290,3308,13,524
13291,6381,56,826
13292,2955,72,777
13293,3114,87,588
13294,2261,8,242
13295,6313,66,847
13296,7968,83,115
13297,7907,80,802
13298,3992,2,396
13299,5940,76,414
13300,6592,86,527
13301,1666,64,701
13302,2991,70,828
13303,7035,62,13
13304,5898,70,629
13305,8199,67,341
13306,7621,12,827
13307,1931,26,798
13308,7988,37,2
13309,9436,42,198
13310,6028,31,92
13311,6471,87,509
13312,2448,51,277
13313,6606,38,449
13314,8453,21,796
13315,4247,81,679
13316,4072,49,776
13317,7755,40,586
13318,8343,54,448
13319,5918,85,654
13320,6967,98,56
13321,2878,88,714
13322,1099,31,926
13323,4402,42,691
13324,7362,27,992
13325,5024,62,46
13326,9206,49,376
13327,8250,33,747
13328,6638,74,362
13329,2215,58,815
13330,4080,2,726
13331,2291,55,526
13332,9379,22,359
13333,5587,19,555
13334,3131,81,443
13335,5659,18,395
13336,9600,10,440
13337,4670,98,765
13338,9231,82,754
13339,6115,39,912
13340,8400,86,157
13341,3253,49,568
13342,5533,65,169
13343,4007,10,386
13344,2389,26,486
13345,9237,80,490
13346,1915,40,445
13347,9407,88,544
13348,9907,100,727
13349,1967,81,255
13350,4239,42,864
13351,4675,45,580
13352,8407,35,216
13353,6120,1,572
13354,4686,40,240
13355,5619,41,941
13356,5297,31,901
13357,4146,75,213
13358,9494,92,689
13359,9421,42,911
13360,3487,52,627
13361,4031,56,785
13362,4161,33,205
13363,7491,23,36
13364,5684,55,611
13365,8615,91,61
13366,1437,76,58
13367,4652,41,927
13368,8160,87,291
13369,2264,22,958
13370,1737,23,140
13371,2906,93,767
13372,3640,76,283
13373,6438,61,108
13374,5602,41,980
13375,8629,18,986
13376,3800,54,540
13377,8180,87,11
13378,5631,25,304
13379,2990,86,386
13380,3656,36,935
13381,1370,56,444
13382,4976,28,260
13383,1382,40,292
13384,4700,66,260
13385,5935,21,164
13386,4413,44,944
13387,7543,86,870
13388,1768,7,928
13389,8553,1,427
13390,2461,6,963
13391,6660,80,513
13392,1099,86,421
13393,9163,59,544
13394,3941,74,377
13395,6645,84,265
13396,2282,32,332
13397,3559,6,107
13398,2732,2,576
13399,8806,43,945
13400,1608,38,533
13401,4428,78,979
13402,2620,82,9
13403,1809,22,282
13404,9524,41,90
13405,1273,48,297
13406,6514,30,196
13407,5505,22,613
13408,3579,32,511
13409,7027,100,29
13410,5593,95,147
13411,4937,78,998
13412,7750,38,511
13413,3436,27,960
13414,9635,67,43
13415,8781,13,636
13416,5878,47,250
13417,6173,13,346
13418,6361,51,608
13419,7903,71,256
13420,4702,41,466
13421,6110,81,470
13422,1564,69,456
13423,4396,82,987
13424,8682,44,608
13425,4523,66,291
13426,9164,51,250
13427,8841,63,475
13428,3798,20,233
13429,8017,56,956
13430,6120,45,447
13431,2816,13,807
13432,9977,74,174
13433,3178,46,410
13434,3327,36,80
13435,3544,44,248
13436,1179,60,188
13437,5669,82,992
13438,2134,13,730
13439,9332,25,595
13440,4548,83,592
13441,3010,42,927
13442,6761,52,447
13443,5179,46,581
13444,9702,100,839
13445,1589,52,828
13446,1183,82,7
13447,5448,13,718
13448,4133,37,140
13449,6857,53,40
13450,2113,36,30
13451,1411,80,210
13452,3965,63,642
13453,1167,18,342
13454,4146,59,38
13455,3128,19,555
13456,5371,92,940
13457,6663,21,290
13458,2077,74,991
13459,2846,58,803
13460,1864,30,66
13461,5311,29,160
13462,6130,46,965
13463,6675,60,898
13464,3387,83,343
13465,7241,67,507
13466,2042,4,235
13467,9046,34,867
13468,2350,2,224
13469,6490,25,568
13470,5516,30,110
13471,3174,35,52
13472,7156,98,326
13473,4305,71,386
13474,2136,43,604
13475,2857,2,205
13476,7800,94,271
13477,7581,67,823
13478,6940,58,414
13479,4560,93,201
13480,6584,100,465
13481,8115,25,459
13482,5453,46,707
13483,4226,79,251
13484,7803,49,624
13485,1638,11,492
13486,6904,10,590
13487,7717,22,467
13488,5768,73,290
13489,7079,53,942
13490,5128,97,233
13491,4644,23,258
13492,7192,78,784
13493,3551,75,416
13494,2409,62,203
13495,6206,67,858
13496,7958,65,287
13497,7451,41,519
13498,9453,50,744
13499,7932,49,746
13500,6485,66,351
13501,6392,79,314
13502,2767,2,408
13503,2158,93,592
13504,1618,61,146
13505,4424,82,918
13506,1149,98,178
13507,9566,70,352
13508,1412,20,664
13509,7188,32,634
13510,5347,0,609
13511,3124,26,5
13512,1816,99,650
13513,3019,21,190
13514,5973,28,990
13515,8956,58,77
13516,8241,36,549
13517,1689,30,816
13518,5884,31,607
13519,4326,56,226
13520,9863,43,881
13521,3139,11,407
13522,5037,54,1000
13523,9205,6,559
13524,2038,24,914
13525,2179,11,172
13526,2957,63,545
13527,6370,67,887
13528,8202,73,838
13529,5583,36,830
13530,3753,73,880
13531,4801,100,133
13532,7416,26,687
13533,9056,21,501
13534,5644,87,703
13535,7781,88,384
13536,2776,14,835
13537,4591,94,938
13538,3809,90,424
13539,1112,95,909
13540,6449,15,841
13541,5906,57,165
13542,3731,23,784
13543,3214,5,305
13544,8805,35,238
13545,5280,99,183
13546,9698,0,1
13547,2658,78,255
13548,1615,8,752
13549,5514,100,961
13550,4792,97,595
13551,7249,90,896
13552,8113,97,57
13553,3852,97,748
13554,4261,29,12
13555,9174,56,761
13556,5737,33,112
13557,5586,50,323
13558,6127,90,151
13559,3118,97,674
13560,6094,56,484
13561,3517,59,423
13562,9101,65,307
13563,1238,39,452
13564,6519,74,858
13565,6952,15,618
13566,7261,45,925
13567,2834,55,850
13568,4396,93,297
13569,9367,61,854
13570,6019,77,528
13571,1751,40,171
13572,1369,72,667
13573,6328,64,71
13574,6236,2,138
13575,8035,54,303
13576,4223,47,125
13577,4949,98,686
13578,1691,7,714
13579,7908,55,761
13580,6572,52,377
13581,9328,37,24
13582,9916,71,600
13583,3078,72,261
13584,5901,98,51
13585,2864,19,558
