流id,流带宽,进入设备时间,发送流所需时间
5704,5404,36,242
5705,9447,40,803
5706,4147,39,500
5707,8935,13,315
5708,6538,27,804
5709,8310,92,776
5710,2073,9,144
5711,9851,83,472
5712,1901,27,96
5713,6007,88,654
5714,7529,49,797
5715,4909,59,888
5716,3709,0,74
5717,5129,4,991
5718,7316,25,143
5719,4668,99,37
5720,2509,24,707
5721,2997,31,233
5722,2374,90,123
5723,5628,16,624
5724,9047,39,886
5725,3046,86,52
5726,3189,56,63
5727,3989,99,664
5728,8423,24,769
5729,3731,22,583
5730,3276,79,180
5731,2252,55,851
5732,3563,97,784
5733,7076,60,979
5734,2025,91,402
5735,9371,31,907
5736,2946,5,518
5737,4316,25,768
5738,4405,57,939
5739,6085,79,782
5740,4573,35,116
5741,5911,73,462
5742,1396,3,612
5743,3997,93,167
5744,2107,68,767
5745,5060,92,927
5746,4725,87,857
5747,2687,69,449
5748,1240,13,164
5749,9620,64,965
5750,8955,60,472
5751,7847,24,981
5752,7608,0,270
5753,5699,97,198
5754,7309,17,32
5755,5169,1,985
5756,3151,60,819
5757,2151,16,383
5758,9305,0,338
5759,9122,100,348
5760,8404,93,187
5761,3776,58,264
5762,1287,3,920
5763,7053,3,448
5764,9215,92,138
5765,3831,93,652
5766,6037,95,941
5767,6368,0,144
5768,1616,38,559
5769,9586,6,396
5770,9982,26,916
5771,1289,12,898
5772,1425,39,821
5773,3214,11,365
5774,2552,29,596
5775,4635,45,399
5776,8758,58,41
5777,3374,59,967
5778,5118,85,420
5779,9381,77,113
5780,2259,58,349
5781,3316,93,336
5782,4066,39,891
5783,6717,85,444
5784,2614,89,731
5785,1390,78,448
5786,8142,76,754
5787,1993,93,856
5788,7862,29,653
5789,9187,41,878
5790,9852,37,693
5791,5271,47,774
5792,6891,39,932
5793,1430,30,812
5794,7563,87,351
5795,7566,38,713
5796,3567,43,215
5797,3426,11,487
5798,6132,40,189
5799,6020,18,224
5800,6820,92,638
5801,9551,8,562
5802,4070,49,253
5803,1882,36,930
5804,3576,47,694
5805,5397,9,915
5806,5054,38,320
5807,3597,3,24
5808,4398,48,415
5809,2806,0,949
5810,2986,42,173
5811,1807,5,361
5812,2670,66,451
5813,2321,40,512
5814,3304,19,7
5815,2797,21,330
5816,7783,89,921
5817,1988,68,271
5818,8513,42,577
5819,8042,67,205
5820,9314,29,67
5821,1922,8,193
5822,6899,44,160
5823,4453,37,773
5824,5426,45,444
5825,7254,39,739
5826,1751,29,169
5827,9902,38,447
5828,5563,35,590
5829,4479,60,499
5830,4911,1,643
5831,1415,51,714
5832,8664,50,842
5833,8453,26,736
5834,6827,20,472
5835,9649,83,547
5836,3816,59,783
5837,3890,84,760
5838,1301,92,319
5839,9316,53,618
5840,3803,95,504
5841,2085,3,186
5842,5811,19,661
5843,7764,54,545
5844,2688,84,33
5845,8995,56,582
5846,5141,5,741
5847,5208,99,103
5848,1066,81,257
5849,7287,87,554
5850,3335,7,716
5851,2709,27,640
5852,3724,31,710
5853,3452,3,199
5854,7640,92,778
5855,8283,71,736
5856,2482,5,516
5857,8145,65,84
5858,3699,74,837
5859,6318,71,320
5860,2458,23,575
5861,4092,97,385
5862,5021,59,344
5863,5472,98,440
5864,5714,34,915
5865,9939,0,990
5866,6615,84,483
5867,8589,11,62
5868,8250,19,641
5869,5919,65,997
5870,4278,12,443
5871,4360,53,86
5872,1372,96,508
5873,5113,95,750
5874,6577,56,428
5875,3804,39,194
5876,6843,18,924
5877,2954,8,618
5878,6706,98,253
5879,9438,8,252
5880,2345,12,506
5881,4254,87,786
5882,3255,20,85
5883,4833,34,714
5884,3852,67,732
5885,1897,47,985
5886,9618,86,436
5887,2210,37,545
5888,8923,49,59
5889,4477,34,23
5890,6527,34,677
5891,4053,55,182
5892,7053,7,219
5893,6163,81,56
5894,7766,71,409
5895,9176,49,553
5896,3163,32,417
5897,8760,99,461
5898,3602,93,198
5899,4151,95,963
5900,9294,47,251
5901,1731,89,938
5902,1856,2,82
5903,4056,96,818
5904,2506,45,52
5905,3668,80,80
5906,1770,97,178
5907,9856,13,938
5908,3437,12,390
5909,6606,94,139
5910,1245,28,319
5911,4502,66,519
5912,1426,58,324
5913,3729,3,518
5914,1890,100,754
5915,3239,85,81
5916,6234,59,792
5917,7634,86,86
5918,3266,37,798
5919,9513,34,103
5920,8077,75,337
5921,8964,43,30
5922,4324,83,7
5923,4100,54,519
5924,3692,26,841
5925,6611,32,409
5926,4107,91,737
5927,2110,13,389
5928,5666,14,101
5929,7382,23,349
5930,7922,75,387
5931,7767,44,610
5932,6908,93,637
5933,9597,89,878
5934,2491,56,709
5935,1101,8,232
5936,7693,16,343
5937,1164,57,984
5938,3616,52,238
5939,2904,74,123
5940,5623,64,502
5941,7384,9,882
5942,2593,10,259
5943,1784,91,674
5944,3046,84,488
5945,3728,96,135
5946,2127,78,492
5947,2430,78,806
5948,8486,58,511
5949,5061,58,23
5950,8598,23,608
5951,7073,89,338
5952,3967,77,735
5953,3493,70,406
5954,3681,72,4
5955,2595,24,229
5956,2263,42,193
5957,2380,28,20
5958,6282,17,303
5959,8459,78,916
5960,5809,64,535
5961,2604,58,989
5962,6913,24,280
5963,4780,70,4
5964,2827,55,328
5965,7047,73,794
5966,1063,2,340
5967,7326,81,534
5968,1421,52,173
5969,2963,95,567
5970,4075,38,474
5971,3307,0,196
5972,1328,32,300
5973,2742,68,798
5974,2003,62,936
5975,8734,92,507
5976,5637,13,893
5977,4907,26,389
5978,4590,1,995
5979,3895,48,593
5980,3535,78,787
5981,6603,13,764
5982,5056,70,154
5983,3834,93,738
5984,4011,2,292
5985,8591,82,594
5986,2463,45,612
5987,7425,67,310
5988,1502,54,835
5989,9438,17,448
5990,9726,30,858
5991,3471,18,286
5992,2102,13,637
5993,5402,66,782
5994,5487,40,39
5995,7055,65,319
5996,2405,61,819
5997,5400,93,645
5998,7269,21,998
5999,7556,91,190
6000,1106,21,527
6001,5528,94,533
6002,7609,95,68
6003,3946,53,12
6004,9794,68,793
6005,9162,28,288
6006,5549,36,759
6007,6933,26,372
6008,2023,51,19
6009,4794,73,327
6010,7639,31,655
6011,6106,91,323
6012,4086,63,715
6013,7709,76,492
6014,4896,52,267
6015,1571,57,279
6016,9319,40,632
6017,8196,29,328
6018,5965,28,862
6019,2927,78,476
6020,7688,62,296
6021,3009,23,470
6022,3452,89,235
6023,5993,30,443
6024,2218,50,753
6025,8160,2,727
6026,4450,89,750
6027,6135,80,140
6028,3768,57,342
6029,8000,61,72
6030,5692,24,92
6031,2518,8,222
6032,3788,14,435
6033,4731,7,417
6034,1652,76,205
6035,4381,39,837
6036,3803,22,260
6037,2378,20,736
6038,6422,66,216
6039,1728,0,340
6040,2491,94,770
6041,6093,1,365
6042,7371,86,487
6043,5910,81,746
6044,2692,3,663
6045,1617,0,71
6046,4260,21,93
6047,3197,55,962
6048,5700,98,964
6049,6883,86,944
6050,7523,5,788
6051,6420,10,774
6052,5110,27,839
6053,6877,70,773
6054,5366,10,578
6055,3937,72,660
6056,7525,0,42
6057,9134,49,353
6058,4188,51,198
6059,6013,1,388
6060,1053,64,865
6061,4447,1,466
6062,9804,49,271
6063,7005,97,608
6064,8506,17,356
6065,1620,43,588
6066,9907,49,997
6067,1155,12,806
6068,2220,52,717
6069,6688,19,973
6070,5470,33,571
6071,2132,9,274
6072,2026,51,867
6073,1916,62,753
6074,6617,7,508
6075,7979,4,24
6076,5910,79,272
6077,7057,71,887
6078,4414,69,854
6079,8383,4,809
6080,3585,56,687
6081,2868,74,843
6082,1441,72,44
6083,9137,43,732
6084,2904,12,697
6085,1546,53,334
6086,3187,96,39
6087,7584,19,159
6088,4087,71,320
6089,8524,22,859
6090,9284,22,558
6091,4432,31,693
6092,6779,34,397
6093,3365,57,132
6094,2894,95,261
6095,7409,32,419
6096,2925,73,559
6097,3114,70,13
6098,3047,86,179
6099,6492,31,999
6100,7685,72,685
6101,3106,15,511
6102,9358,53,936
6103,4924,97,832
6104,5469,2,149
6105,3479,39,32
6106,5249,44,359
6107,9595,21,724
6108,9151,85,77
6109,1315,72,233
6110,5974,30,783
6111,5706,75,637
6112,6408,45,17
6113,5311,84,25
6114,3528,39,519
6115,1829,65,677
6116,5518,15,909
6117,3848,43,40
6118,3827,22,618
6119,5278,97,493
6120,8359,81,988
6121,9867,19,206
6122,4059,11,472
6123,5817,40,329
6124,2476,51,145
6125,7938,99,893
6126,2905,37,102
6127,7417,59,447
6128,4405,60,206
6129,6543,67,725
6130,6015,94,489
6131,8369,20,599
6132,5918,42,883
6133,3210,12,383
6134,5405,35,663
6135,2246,53,925
6136,1657,20,881
6137,2710,42,653
6138,1572,66,373
6139,4323,14,53
6140,3830,65,726
6141,5169,46,392
6142,5674,81,423
6143,1037,11,519
6144,2991,36,58
6145,2940,98,857
6146,6095,33,493
6147,3161,51,419
6148,4408,48,715
6149,5335,68,228
6150,2015,18,858
6151,1962,63,703
6152,6030,30,333
6153,9641,74,490
6154,5871,41,970
6155,5808,10,671
6156,6750,73,54
6157,1839,27,487
6158,9133,89,148
6159,2853,94,812
6160,2770,82,344
6161,6106,53,124
6162,8723,70,53
6163,4674,89,200
6164,2415,15,303
6165,7367,5,533
6166,7284,69,487
6167,2842,62,489
6168,3361,44,373
6169,3874,16,821
6170,3161,4,353
6171,4646,34,861
6172,9442,8,763
6173,1186,40,89
6174,7908,28,936
6175,7849,62,549
6176,2856,9,499
6177,6963,81,236
6178,5654,92,941
6179,1780,30,637
6180,3645,28,323
6181,3655,57,985
6182,6598,57,616
6183,4413,67,851
6184,1645,56,764
6185,6967,86,870
6186,6747,4,85
6187,9260,7,807
6188,7219,63,106
6189,5762,4,631
6190,4763,56,757
6191,6839,76,354
6192,3468,23,606
6193,3716,36,673
6194,7819,83,160
6195,1814,100,569
6196,3751,58,210
6197,8664,3,888
6198,6785,45,385
6199,2521,53,484
6200,6204,84,827
6201,7409,56,651
6202,6328,1,722
6203,7793,48,403
6204,4796,6,541
6205,2494,14,271
6206,8116,29,952
6207,5445,38,616
6208,9913,56,451
6209,1692,18,193
6210,7990,79,769
6211,4551,72,115
6212,3311,72,982
6213,1409,10,849
6214,4544,81,524
6215,6471,18,794
6216,1746,7,271
6217,3606,20,107
6218,1516,39,937
6219,3245,67,160
6220,4113,100,719
6221,5428,33,263
6222,2562,92,907
6223,6628,3,473
6224,2410,27,278
6225,7851,51,668
6226,3456,81,330
6227,1342,56,579
6228,2815,41,530
6229,9519,87,825
6230,6590,38,413
6231,4691,1,662
6232,1345,99,99
6233,4164,11,549
6234,1890,60,135
6235,2911,46,575
6236,9012,68,843
6237,3405,31,96
6238,6160,9,952
6239,1963,28,865
6240,6306,91,843
6241,1079,92,57
6242,4389,50,807
6243,7018,86,350
6244,7796,33,907
6245,7987,63,33
6246,8478,94,62
6247,6342,6,413
6248,7269,30,504
6249,9724,50,792
6250,3980,22,646
6251,8517,79,100
6252,5904,50,349
6253,8118,35,999
6254,4954,27,580
6255,4239,24,57
6256,1437,95,467
6257,1936,68,6
6258,5057,3,475
6259,7561,17,812
6260,3271,69,770
6261,5067,81,472
6262,9427,54,939
6263,8823,78,263
6264,2033,1,91
6265,2396,25,523
6266,8630,63,641
6267,3126,2,449
6268,1218,77,494
6269,1095,68,940
6270,1258,66,728
6271,4136,9,463
6272,4573,10,257
6273,3020,16,523
6274,5110,98,816
6275,7476,38,708
6276,4573,94,50
6277,9343,33,739
6278,4071,20,718
6279,4069,35,611
6280,3848,64,463
6281,2131,86,814
6282,4442,77,724
6283,3577,29,866
6284,3450,42,650
6285,4830,43,438
6286,2180,77,841
6287,8590,62,322
6288,2549,18,930
6289,1571,36,647
6290,5710,73,202
6291,6992,13,421
6292,4095,73,631
6293,3004,69,99
6294,6982,51,106
6295,9758,97,319
6296,2980,92,901
6297,4695,90,414
6298,9604,39,216
6299,9550,33,201
6300,9157,35,53
6301,3460,59,628
6302,4209,50,616
6303,5766,23,601
6304,1945,39,95
6305,8748,79,352
6306,2678,59,484
6307,7670,33,966
6308,4121,10,404
6309,7915,26,151
6310,5187,34,59
6311,7986,88,779
6312,4273,61,266
6313,5273,20,964
6314,3174,49,146
6315,9612,48,106
6316,8078,51,320
6317,8126,82,397
6318,3670,69,297
6319,6665,1,436
6320,1442,94,781
6321,7693,45,918
6322,7080,56,281
6323,7603,54,270
6324,8575,63,555
6325,3050,96,501
6326,8993,63,140
6327,1632,65,886
6328,7362,88,441
6329,9135,63,894
6330,6836,88,300
6331,2977,50,951
6332,2582,46,48
6333,7188,31,432
6334,9006,31,728
6335,5021,0,497
6336,1581,33,181
6337,9205,10,904
6338,6055,99,195
6339,3791,75,772
6340,2538,2,624
6341,7169,20,132
6342,4507,47,734
6343,9566,96,639
6344,2802,80,387
6345,3776,37,331
6346,3953,46,281
6347,8788,4,644
6348,7731,54,255
6349,7820,58,908
6350,4139,87,102
6351,8513,19,663
6352,5508,86,251
6353,8412,3,212
6354,6030,57,174
6355,2809,51,96
6356,6310,9,717
6357,9181,60,380
6358,5851,76,575
6359,6715,95,813
6360,3747,49,741
6361,8123,30,234
6362,5855,78,493
6363,6180,21,923
6364,6326,17,511
6365,4223,92,607
6366,3920,45,23
6367,5132,4,158
6368,3570,10,689
6369,4441,13,370
6370,9008,38,725
6371,4480,7,951
6372,9926,3,406
6373,8359,98,763
6374,3062,3,632
6375,5344,36,630
6376,9313,53,954
6377,6135,43,835
6378,1826,89,193
6379,1489,35,641
6380,1130,17,389
6381,3754,14,682
6382,2720,88,486
6383,7318,84,988
6384,4298,29,460
6385,9250,16,520
6386,6160,28,274
6387,1010,65,41
6388,6677,41,102
6389,5166,22,193
6390,5301,8,492
6391,1578,30,434
6392,7862,45,723
6393,8242,79,771
6394,9924,36,554
6395,3617,42,517
6396,1995,46,747
6397,4837,96,626
6398,8647,32,238
6399,2164,63,80
6400,4928,20,381
6401,2910,38,7
6402,6274,70,81
6403,3128,15,965
6404,4703,22,951
6405,2231,38,340
6406,3076,98,255
6407,2689,35,520
6408,8686,2,909
6409,2253,40,763
6410,8273,9,642
6411,7012,35,967
6412,9307,38,324
6413,2559,4,415
6414,6903,39,226
6415,7791,65,185
6416,8758,39,345
6417,6133,68,899
6418,2343,89,901
6419,5056,47,890
6420,7901,76,588
6421,9259,0,75
6422,5438,16,747
6423,6387,78,878
6424,7900,85,658
6425,6486,9,208
6426,7812,3,476
6427,3728,75,541
6428,5045,88,491
6429,9486,99,408
6430,6235,69,189
6431,3013,92,551
6432,8599,56,905
6433,3478,2,206
6434,8324,43,664
6435,5576,97,688
6436,5595,45,658
6437,3624,97,374
6438,6821,59,115
6439,1800,66,565
6440,1427,64,854
6441,8444,40,931
6442,1583,68,548
6443,8173,79,599
6444,6837,33,235
6445,6123,56,252
6446,2295,14,410
6447,1013,25,56
6448,1598,10,265
6449,7327,78,5
6450,8418,18,70
6451,9008,86,836
6452,9979,93,865
6453,4045,13,915
6454,6246,47,43
6455,7143,22,298
6456,3750,43,707
6457,5718,28,546
6458,7254,91,107
6459,6169,9,675
6460,5710,2,520
6461,6723,30,322
6462,2853,67,236
6463,9942,43,651
6464,2222,61,563
6465,4415,16,656
6466,5366,21,570
6467,6344,73,862
6468,5410,43,967
6469,2794,72,825
6470,9458,97,574
6471,4014,37,277
6472,8735,68,740
6473,1891,61,61
6474,3475,14,990
6475,3467,57,921
6476,5378,47,499
6477,8357,85,321
6478,6624,19,902
6479,6895,76,191
6480,5619,8,164
6481,4342,36,93
6482,8961,21,191
6483,7149,93,942
6484,2458,72,589
6485,9829,54,512
6486,3829,84,630
6487,9677,51,636
6488,1921,35,613
6489,8210,96,385
6490,7258,9,295
6491,5043,90,8
6492,1764,96,344
6493,7354,5,720
6494,4020,75,515
6495,3279,71,948
6496,3830,18,709
6497,6635,16,876
6498,9112,95,55
6499,2703,36,641
6500,5198,94,518
6501,7629,21,870
6502,8034,24,766
6503,7426,60,728
6504,9505,43,640
6505,6722,0,166
6506,8941,36,281
6507,9607,98,494
6508,3592,59,227
6509,4199,78,429
6510,9971,55,645
6511,7950,3,672
6512,9620,34,106
6513,7492,79,716
6514,3589,15,134
6515,6204,84,215
6516,2961,29,918
6517,5473,0,651
6518,2644,58,530
6519,6190,100,790
6520,5160,86,776
6521,3410,77,692
6522,4568,55,280
6523,3670,45,34
6524,6833,33,445
6525,5212,26,169
6526,8144,30,777
6527,4417,81,802
6528,9687,94,350
6529,2153,85,987
6530,7779,98,71
6531,7605,49,352
6532,6389,75,456
6533,3969,74,901
6534,5414,79,140
6535,5501,95,14
6536,9794,81,977
6537,5401,67,97
6538,7478,21,357
6539,1752,71,748
6540,3760,52,803
6541,4376,23,137
6542,4303,1,897
6543,3985,26,369
6544,5795,59,276
6545,7800,68,561
6546,2581,66,932
6547,4120,54,769
6548,6423,8,750
6549,1098,62,331
6550,9034,81,616
6551,9409,96,287
6552,1602,15,180
6553,7870,20,731
6554,9129,24,229
6555,3051,16,891
6556,3547,70,807
6557,1618,26,917
6558,9754,22,15
6559,8884,20,365
6560,1449,19,847
6561,8697,17,476
6562,5318,49,497
6563,3987,85,426
6564,3889,26,196
6565,8214,46,757
6566,5653,45,456
6567,5071,33,487
6568,9354,60,63
6569,6104,32,67
6570,7548,31,386
6571,2815,87,757
6572,4170,68,580
6573,9104,14,917
6574,7940,85,688
6575,4945,72,180
6576,1262,77,978
6577,2162,58,613
6578,6793,18,545
6579,2287,83,891
6580,3789,86,485
6581,7849,92,1
6582,4928,55,768
6583,2967,12,70
6584,5846,100,930
6585,1550,38,368
6586,6692,82,776
6587,9474,68,353
6588,5850,78,684
6589,1450,54,198
6590,5961,19,301
6591,2503,77,277
6592,2700,8,215
6593,1635,2,592
6594,9881,9,142
6595,5233,43,241
6596,1984,19,355
6597,8252,85,263
6598,3855,0,250
6599,3263,77,291
6600,2329,65,98
6601,4879,35,359
6602,8890,25,928
6603,9619,68,535
6604,4190,94,412
6605,7391,68,224
6606,8323,70,363
6607,2070,83,24
6608,2606,65,634
6609,4882,71,455
6610,6514,77,396
6611,4849,91,509
6612,1851,41,721
6613,1893,44,93
6614,6909,20,482
6615,3255,15,181
6616,5653,6,17
6617,2354,95,64
6618,5209,97,175
6619,9602,94,374
6620,7536,62,534
6621,7382,29,457
6622,4765,22,787
6623,5699,82,203
6624,9488,44,54
6625,1438,20,255
6626,5429,70,510
6627,1174,6,44
6628,9971,87,820
6629,4531,68,690
6630,6012,2,906
6631,8038,68,291
6632,6094,50,331
6633,6879,95,315
6634,6437,47,239
6635,6973,63,668
6636,1732,21,125
6637,4038,36,498
6638,7011,10,114
6639,3199,94,845
6640,1803,81,790
6641,2672,64,272
6642,4534,59,303
6643,4631,95,958
6644,5945,16,100
6645,2189,4,718
6646,3913,18,493
6647,6570,18,915
6648,6943,75,554
6649,4523,19,582
6650,1369,61,915
6651,7620,41,777
6652,7404,99,317
6653,5805,16,825
6654,1287,41,401
6655,4728,72,365
6656,6484,45,317
6657,6757,65,144
6658,7121,88,497
6659,2395,58,723
6660,8689,31,215
6661,1755,58,527
6662,2005,10,351
6663,4723,45,445
6664,2186,94,433
6665,3734,66,415
6666,7631,41,734
6667,3669,34,987
6668,2251,88,815
6669,2331,42,860
6670,1684,100,372
6671,9004,87,843
6672,5757,49,109
6673,9348,3,543
6674,3919,53,8
6675,1137,69,448
6676,1950,95,998
6677,4955,43,205
6678,5460,3,386
6679,5272,81,592
6680,6100,79,235
6681,4239,51,815
6682,6899,85,643
6683,5391,42,25
6684,5333,43,495
6685,4671,84,412
6686,1534,49,615
6687,2444,76,244
6688,7361,0,842
6689,3413,32,76
6690,6621,69,463
6691,2392,61,342
6692,3828,23,364
6693,2420,6,942
6694,4833,53,522
6695,4943,79,435
6696,8302,41,196
6697,5181,97,669
6698,7951,66,62
6699,3642,69,891
6700,3284,47,313
6701,9119,66,878
6702,7375,62,419
6703,6527,80,10
6704,8604,21,72
6705,1438,94,653
6706,2933,48,720
6707,4926,54,594
6708,7060,68,757
6709,1662,48,633
6710,1727,4,522
6711,5784,10,20
6712,5435,94,646
6713,3559,35,190
6714,1727,88,169
6715,4996,83,528
6716,2980,78,502
6717,7187,70,314
6718,5098,81,748
6719,1002,11,577
6720,5415,36,592
6721,4335,89,930
6722,2330,99,927
6723,6412,6,605
6724,2850,57,668
6725,1743,35,854
6726,6312,64,971
6727,9225,57,499
6728,8832,78,229
6729,5597,47,754
6730,1310,51,727
6731,7116,78,726
6732,9911,43,955
6733,2738,49,871
6734,5003,75,77
6735,6565,5,362
6736,2103,28,117
6737,9574,60,746
6738,9111,60,807
6739,4399,78,189
6740,3545,13,227
6741,5342,65,227
6742,2777,0,339
6743,4130,6,335
6744,7422,56,491
6745,3948,57,801
6746,8518,95,763
6747,8730,89,29
6748,3081,19,809
6749,2123,59,772
6750,1924,40,129
6751,9456,45,890
6752,5638,45,644
6753,9627,36,187
6754,1919,67,107
6755,8383,84,320
6756,2764,21,190
6757,4266,14,864
6758,2683,66,258
6759,9090,47,135
6760,3096,11,563
6761,4532,26,577
6762,8890,37,465
6763,6229,32,939
6764,1988,65,277
6765,1085,31,608
6766,7608,48,715
6767,2361,64,939
6768,1943,84,966
6769,6564,51,101
6770,6493,63,797
6771,8012,18,663
6772,8918,83,759
6773,6283,54,730
6774,9722,93,821
6775,7168,16,393
6776,2459,3,825
6777,9508,94,736
6778,5207,10,858
6779,1106,87,984
6780,3684,90,321
6781,1198,63,313
6782,4379,46,166
6783,6623,48,969
6784,9950,90,432
6785,7265,57,391
6786,2492,31,145
6787,8219,21,775
6788,7426,63,34
6789,6559,25,323
6790,1769,8,791
6791,8730,18,861
6792,5344,32,582
6793,1644,23,479
6794,7845,82,171
6795,8098,26,690
6796,7987,62,88
6797,5774,70,304
6798,3815,72,13
6799,5145,70,37
6800,7812,24,763
6801,1321,25,295
6802,4551,99,913
6803,3899,41,553
6804,8307,18,906
6805,4797,64,335
6806,1099,58,498
6807,8119,20,146
6808,1643,10,359
6809,5753,2,220
6810,3466,99,814
6811,6084,97,721
6812,4612,9,749
6813,4228,25,379
6814,3647,85,579
6815,5222,68,157
6816,4966,71,275
6817,8402,69,452
6818,3962,64,578
6819,9277,17,827
6820,7700,17,273
6821,3676,54,263
6822,4282,43,753
6823,5864,32,455
6824,5518,44,255
6825,4299,7,799
6826,8367,99,439
6827,8526,82,243
6828,1619,45,931
6829,6519,67,392
6830,7903,41,963
6831,3517,30,744
6832,5486,57,235
6833,4699,6,807
6834,6566,12,845
6835,4879,78,339
6836,3384,65,795
6837,2220,16,146
6838,5563,53,976
6839,8506,61,731
6840,3998,31,624
6841,4602,8,77
6842,3703,80,687
6843,2839,39,672
6844,1003,61,469
6845,6285,64,623
6846,1800,78,863
6847,2502,57,518
6848,1232,70,77
6849,3060,86,581
6850,1439,51,942
6851,6135,27,42
6852,1297,38,482
6853,6467,56,166
6854,4519,0,642
6855,2580,54,252
6856,2724,85,437
6857,1971,85,311
6858,1078,16,19
6859,2831,88,270
6860,8445,54,854
6861,3751,96,751
6862,9736,30,100
6863,5214,43,404
6864,3973,12,230
6865,3195,38,878
6866,2017,33,903
6867,5286,61,142
6868,6596,12,450
6869,4144,92,554
6870,6818,86,640
6871,8447,69,378
6872,5475,77,33
6873,2614,85,658
6874,4063,45,693
6875,3532,61,749
6876,3839,17,897
6877,4161,7,687
6878,6031,65,364
6879,9078,73,443
6880,3682,35,399
6881,1208,72,352
6882,2542,36,628
6883,5817,87,861
6884,3171,68,205
6885,8802,35,494
6886,1199,63,496
6887,6032,28,844
6888,1992,18,640
6889,1539,84,15
6890,6412,88,592
6891,2709,47,83
6892,7569,94,642
6893,7925,30,14
6894,1066,49,273
6895,5732,11,922
6896,9208,71,20
6897,7178,34,115
6898,7656,31,96
6899,9369,32,720
6900,4472,11,703
6901,1721,25,96
6902,4528,53,954
6903,6662,26,808
6904,7956,67,892
6905,2223,87,452
6906,9425,43,975
6907,3234,79,968
6908,5345,67,722
6909,9745,20,891
6910,1651,39,664
6911,1399,5,814
6912,7717,42,384
6913,3919,13,174
6914,9388,33,493
6915,3331,58,365
6916,1656,50,27
6917,5579,94,927
6918,2090,89,436
6919,3969,2,847
6920,2050,92,193
6921,3522,28,352
6922,1465,26,534
6923,3913,89,403
6924,3639,23,813
6925,9291,6,725
6926,8998,12,875
6927,4934,71,920
6928,6057,56,390
6929,1958,13,495
6930,1972,7,896
6931,9359,62,242
6932,3316,61,587
6933,2591,0,59
6934,1638,89,158
6935,4400,92,766
6936,4479,15,857
6937,7804,6,778
6938,6942,93,142
6939,8770,33,217
6940,7824,74,295
6941,9643,5,307
6942,6093,11,964
6943,8512,94,534
6944,5664,46,64
6945,2671,93,518
6946,7067,26,858
6947,6132,4,272
6948,8097,93,499
6949,4949,65,594
6950,1384,29,357
6951,9746,83,132
6952,1788,17,775
6953,4618,21,754
6954,2139,44,148
6955,6339,11,356
6956,5615,51,626
6957,4888,14,179
6958,5291,1,607
6959,4517,62,584
6960,6542,100,82
6961,3185,62,754
6962,3652,17,166
6963,9936,16,517
6964,4048,14,173
6965,3187,30,180
6966,8051,62,340
6967,3349,95,786
6968,2317,36,166
6969,5837,43,789
6970,2733,83,195
6971,6643,35,97
6972,8894,33,776
6973,8792,1,149
6974,3372,59,8
6975,1530,23,67
6976,4781,83,592
6977,9586,0,457
6978,7938,0,897
6979,3892,83,248
6980,2150,45,141
6981,9624,24,839
6982,1626,28,237
6983,9009,0,133
6984,2789,36,26
6985,1626,90,324
6986,4076,93,668
6987,1098,38,943
6988,3001,76,606
6989,2476,49,353
6990,3521,59,488
6991,1544,17,120
6992,1616,88,427
6993,3986,1,531
6994,7192,87,700
6995,6998,76,992
6996,6828,21,733
6997,6731,56,410
6998,9952,34,595
6999,8420,91,662
7000,9598,62,485
7001,2746,64,933
7002,6422,3,827
7003,4110,9,310
7004,1481,72,526
7005,8081,14,924
7006,6392,21,548
7007,1629,73,829
7008,3482,44,703
7009,2727,4,430
7010,1561,68,786
7011,1964,94,59
7012,7014,6,977
7013,8572,51,453
7014,4711,65,826
7015,9774,89,770
7016,3564,21,330
7017,8058,8,927
7018,1348,71,252
7019,9054,49,341
7020,1148,67,483
7021,1142,75,438
7022,1153,7,77
7023,4608,59,994
7024,5463,44,102
7025,4056,93,530
7026,2289,1,752
7027,2423,44,290
7028,3896,29,44
7029,5936,51,150
7030,6948,2,333
7031,1198,37,208
7032,9450,100,293
7033,1827,43,561
7034,7369,72,665
7035,6106,61,970
7036,4059,78,944
7037,5492,99,46
7038,2945,58,951
7039,9888,66,100
7040,8648,30,557
7041,8494,100,638
7042,1537,42,327
7043,5220,34,883
7044,1971,33,304
7045,7248,54,444
7046,8656,10,957
7047,3890,85,753
7048,2786,19,800
7049,4762,23,330
7050,8833,89,453
7051,6985,64,364
7052,4649,30,256
7053,7464,4,611
7054,9770,46,245
7055,5436,57,460
7056,6122,15,909
7057,5037,75,289
7058,9142,72,203
7059,8003,39,909
7060,9803,3,385
7061,3539,43,15
7062,1231,12,808
7063,1794,37,802
7064,9624,32,495
7065,9016,4,785
7066,1671,50,492
7067,8784,97,827
7068,3410,40,862
7069,9731,79,916
7070,7176,23,594
7071,6148,76,112
7072,3551,96,130
7073,1230,13,185
7074,7665,4,782
7075,1443,56,71
7076,4075,87,385
7077,8207,71,806
7078,7596,72,774
7079,6269,5,819
7080,7591,100,827
7081,4762,12,830
7082,3149,40,591
7083,1417,57,470
7084,6944,26,894
7085,2042,5,495
7086,1077,39,177
7087,4053,43,264
7088,2634,21,303
7089,2208,68,173
7090,9687,97,933
7091,2283,49,752
7092,1646,44,4
7093,9066,51,838
7094,5881,45,285
7095,7689,89,771
7096,5105,70,41
7097,8425,41,391
7098,6927,81,323
7099,8512,72,811
7100,9327,97,153
