流id,流带宽,进入设备时间,发送流所需时间
1495,6333,4,328
1496,9063,81,503
1497,8599,2,662
1498,2662,12,974
1499,1899,81,591
1500,1231,97,382
1501,1100,100,988
1502,4426,78,469
1503,6352,91,123
1504,1963,13,518
1505,5426,90,830
1506,9521,11,99
1507,3223,29,886
1508,6274,32,258
1509,2513,96,10
1510,2556,71,878
1511,7138,67,870
1512,1188,67,601
1513,8551,77,92
1514,8678,59,55
1515,3025,9,278
1516,2848,88,199
1517,6692,88,789
1518,2900,79,979
1519,4940,55,67
1520,1421,76,981
1521,2509,51,190
1522,3825,30,992
1523,5911,45,233
1524,5542,6,738
1525,4725,59,518
1526,9158,74,980
1527,1974,53,455
1528,3490,85,162
1529,6257,21,896
1530,4274,16,530
1531,6490,10,376
1532,8804,17,232
1533,8723,68,137
1534,8638,31,685
1535,8292,4,900
1536,7544,74,24
1537,9666,71,793
1538,5995,11,57
1539,4607,81,735
1540,3751,38,727
1541,5128,83,407
1542,2063,39,278
1543,2299,25,777
1544,1780,77,70
1545,3420,29,459
1546,6764,83,448
1547,1599,99,462
1548,8743,42,156
1549,9281,84,134
1550,7731,92,501
1551,5662,53,198
1552,8809,14,491
1553,3559,43,981
1554,5089,4,951
1555,4326,23,432
1556,3688,71,629
1557,6392,8,806
1558,6984,79,394
1559,1253,91,43
1560,9885,81,696
1561,7870,61,866
1562,2761,3,462
1563,6549,12,550
1564,8739,50,751
1565,9676,60,636
1566,4783,85,360
1567,2866,59,768
1568,9154,17,402
1569,7395,32,441
1570,8294,58,78
1571,5082,5,914
1572,8789,52,175
1573,5134,0,465
1574,1373,26,105
1575,3036,8,21
1576,8543,83,202
1577,2471,59,957
1578,9138,73,415
1579,7805,61,87
1580,4356,72,882
1581,2419,94,690
1582,6356,58,960
1583,1575,32,554
1584,1735,34,702
1585,1901,60,413
1586,8214,78,336
1587,6795,64,534
1588,9815,27,784
1589,2583,74,359
1590,4474,73,407
1591,9112,74,261
1592,7319,9,279
1593,1486,79,619
1594,8946,20,557
1595,2836,30,696
1596,5165,55,562
1597,6358,68,366
1598,8102,70,592
1599,6059,96,377
1600,1050,6,19
1601,6156,99,518
1602,5995,38,250
1603,9119,10,928
1604,5450,41,706
1605,2331,74,127
1606,3536,76,422
1607,5807,66,378
1608,1494,12,59
1609,6553,92,298
1610,8006,16,67
1611,2491,42,848
1612,2032,13,466
1613,7884,24,503
1614,2672,94,123
1615,8255,3,772
1616,6550,6,484
1617,7263,75,973
1618,7007,97,181
1619,9189,7,74
1620,2354,76,153
1621,1858,73,208
1622,1411,8,298
1623,1289,33,188
1624,3752,16,168
1625,6520,24,762
1626,2887,53,644
1627,9591,75,230
1628,3176,7,219
1629,6458,10,77
1630,8611,32,517
1631,2808,52,892
1632,6374,5,252
1633,9557,99,256
1634,8671,50,621
1635,9758,69,345
1636,1840,46,47
1637,5041,57,977
1638,1838,5,957
1639,4163,96,74
1640,1768,16,18
1641,6114,10,450
1642,4737,97,796
1643,7681,77,114
1644,5386,79,689
1645,8434,50,567
1646,5580,49,191
1647,3070,48,479
1648,7190,22,22
1649,1670,15,943
1650,3742,94,941
1651,6790,17,189
1652,5009,84,313
1653,9759,47,488
1654,4428,86,851
1655,7846,44,425
1656,6496,26,859
1657,3149,4,929
1658,7262,68,749
1659,2623,96,865
1660,2375,94,968
1661,6344,33,163
1662,6406,97,237
1663,5376,42,931
1664,8392,4,325
1665,1808,97,448
1666,2293,41,520
1667,1982,47,332
1668,4495,8,392
1669,7029,40,6
1670,2184,65,246
1671,8840,6,778
1672,5389,7,767
1673,8897,25,174
1674,9858,6,650
1675,3039,26,780
1676,1002,76,730
1677,1813,72,440
1678,3835,49,171
1679,3644,38,513
1680,7480,25,44
1681,4281,36,858
1682,7313,65,889
1683,3285,6,846
1684,3220,33,535
1685,5745,11,745
1686,1397,19,283
1687,9801,96,20
1688,9984,13,464
1689,2221,9,471
1690,4984,99,711
1691,1450,21,217
1692,9095,16,450
1693,3295,49,958
1694,3359,59,826
1695,9050,6,22
1696,7720,42,470
1697,7482,46,908
1698,8988,73,162
1699,1417,48,890
1700,2221,94,859
1701,5514,2,312
1702,3254,65,26
1703,6439,25,917
1704,5197,5,305
1705,9015,13,20
1706,6363,79,566
1707,6173,0,575
1708,9200,12,228
1709,4678,74,932
1710,5964,4,271
1711,4161,16,394
1712,1595,47,54
1713,9786,49,45
1714,7385,33,952
1715,8234,10,78
1716,1396,64,789
1717,4790,91,466
1718,8270,70,385
1719,9729,82,700
1720,7303,28,102
1721,8111,71,604
1722,9357,18,258
1723,4465,74,661
1724,9410,49,769
1725,5648,28,904
1726,2421,17,164
1727,7608,91,444
1728,6860,78,999
1729,8686,62,941
1730,5347,86,188
1731,1862,41,618
1732,8564,72,728
1733,1158,73,934
1734,5504,74,536
1735,3278,67,593
1736,4225,95,642
1737,5643,79,261
1738,7634,13,63
1739,8492,20,827
1740,2341,58,982
1741,9436,25,418
1742,6806,31,203
1743,3757,27,163
1744,6831,46,172
1745,8238,59,90
1746,6710,3,410
1747,9373,3,516
1748,4216,29,201
1749,7319,37,707
1750,2846,46,613
1751,2229,64,714
1752,6357,16,975
1753,5795,29,960
1754,9381,54,471
1755,3700,41,942
1756,7662,6,189
1757,7882,24,616
1758,8322,49,793
1759,1617,38,694
1760,7670,32,768
1761,6658,95,180
1762,4123,91,285
1763,9454,47,948
1764,4572,36,977
1765,6377,37,784
1766,4005,39,521
1767,6702,73,590
1768,5552,95,400
1769,2326,83,730
1770,5288,91,781
1771,2650,99,463
1772,8448,46,721
1773,6177,4,217
1774,5514,5,416
1775,4433,74,4
1776,6373,83,525
1777,9527,16,832
1778,1039,61,895
1779,9310,84,393
1780,5097,9,60
1781,2435,83,4
1782,1399,14,463
1783,4159,52,221
1784,7939,15,825
1785,5850,70,803
1786,3216,85,317
1787,2828,7,172
1788,3398,91,669
1789,1462,14,350
1790,5636,14,299
1791,1668,54,716
1792,8125,52,480
1793,1934,40,207
1794,8532,92,29
1795,2039,53,610
1796,5027,41,509
1797,4268,95,718
1798,7838,36,227
1799,7079,77,981
1800,1914,1,980
1801,1903,22,281
1802,3333,16,249
1803,8408,87,244
1804,1122,85,637
1805,5738,34,523
1806,5552,92,861
1807,7371,73,852
1808,9756,53,554
1809,4141,64,671
1810,4286,1,928
1811,1062,96,237
1812,7422,87,886
1813,8995,7,229
1814,2583,33,168
1815,6398,13,830
1816,5728,39,477
1817,5916,58,581
1818,6485,56,116
1819,4231,90,990
1820,5431,14,331
1821,8300,90,233
1822,5180,52,1
1823,1379,13,669
1824,2322,86,80
1825,5187,87,704
1826,1414,47,116
1827,2570,96,466
1828,4451,52,155
1829,1911,84,928
1830,3396,73,337
1831,4106,80,214
1832,9168,7,326
1833,5815,56,796
1834,2705,22,114
1835,3167,15,225
1836,6394,38,314
1837,1873,16,935
1838,3160,59,458
1839,7620,89,92
1840,7868,35,780
1841,8864,35,31
1842,6753,74,148
1843,9819,97,711
1844,5847,10,591
1845,1766,81,198
1846,1063,75,927
1847,3386,30,668
1848,2452,67,762
1849,2232,61,838
1850,7973,27,77
1851,7863,31,172
1852,2315,93,757
1853,5523,55,107
1854,9153,62,724
1855,4389,81,393
1856,1708,49,360
1857,5849,27,837
1858,6841,54,131
1859,3175,22,212
1860,7331,5,676
1861,4065,98,551
1862,5148,75,336
1863,5661,44,24
1864,3985,5,461
1865,5102,62,641
1866,7036,20,840
1867,5501,39,367
1868,8800,28,263
1869,3318,71,229
1870,4658,35,400
1871,8413,100,323
1872,2485,66,496
1873,5614,25,593
1874,3977,24,548
1875,6878,39,776
1876,1764,91,782
1877,9037,90,832
1878,1583,3,213
1879,6051,29,544
1880,4568,40,362
1881,1871,7,70
1882,2392,7,223
1883,6618,11,559
1884,1569,66,156
1885,6475,38,147
1886,6765,43,491
1887,9594,47,249
1888,7387,19,888
1889,6023,88,32
1890,1508,48,9
1891,1854,86,609
1892,2964,95,528
1893,9242,0,593
1894,2345,100,682
1895,1954,77,60
1896,9229,2,187
1897,4867,80,514
1898,2117,90,316
1899,3860,62,389
1900,2148,61,462
1901,1025,94,517
1902,5909,94,614
1903,1076,42,362
1904,9504,93,545
1905,2610,62,291
1906,3886,93,6
1907,4711,21,991
1908,6534,19,997
1909,6008,75,993
1910,4894,86,465
1911,5113,68,946
1912,1275,97,499
1913,1504,48,869
1914,8382,16,770
1915,8266,89,55
1916,1986,35,968
1917,6717,10,937
1918,6998,43,366
1919,1450,38,277
1920,5048,97,311
1921,1342,55,40
1922,9113,63,270
1923,1784,65,249
1924,6077,29,559
1925,2100,36,471
1926,3314,79,566
1927,7983,100,953
1928,2813,20,150
1929,5582,53,598
1930,9205,49,781
1931,4099,10,916
1932,8215,84,277
1933,4160,99,623
1934,7091,69,764
1935,2427,55,472
1936,8172,24,614
1937,6666,22,622
1938,4872,44,988
1939,6199,100,517
1940,4788,21,162
1941,9862,73,650
1942,3134,2,627
1943,2012,32,881
1944,3501,76,175
1945,6100,38,779
1946,2279,56,983
1947,4517,61,699
1948,5861,56,792
1949,5257,24,5
1950,4453,70,613
1951,4670,19,196
1952,6729,29,823
1953,9805,52,565
1954,5974,38,91
1955,8779,59,323
1956,4670,87,80
1957,5348,8,241
1958,3390,76,916
1959,4470,49,16
1960,3071,4,239
1961,3785,61,869
1962,7948,41,595
1963,2481,95,867
1964,4744,18,541
1965,7342,22,475
1966,1154,27,483
1967,3305,47,367
1968,9858,49,934
1969,5199,73,338
1970,8718,70,846
1971,8556,19,345
1972,5894,71,206
1973,1999,21,716
1974,8909,14,147
1975,1052,96,270
1976,7455,41,468
1977,9531,35,673
1978,5578,99,781
1979,8421,2,60
1980,1690,68,158
1981,1318,32,984
1982,1274,77,769
1983,3220,76,479
1984,1897,58,926
1985,3709,91,639
1986,7108,71,767
1987,4297,63,623
1988,2479,2,333
1989,4077,1,136
1990,1526,15,932
1991,5926,63,312
1992,3926,92,958
1993,1073,15,791
1994,4458,19,703
1995,1144,0,995
1996,8287,9,478
1997,8633,2,945
1998,2666,53,442
1999,4573,19,508
2000,4049,47,746
2001,5456,85,216
2002,7673,28,50
2003,1248,79,764
2004,2189,21,448
2005,6500,38,205
2006,2444,52,674
2007,8258,62,16
2008,4768,48,538
2009,2428,32,677
2010,9704,5,204
2011,4737,27,609
2012,5242,11,520
2013,3341,53,912
2014,4613,63,105
2015,5861,33,813
2016,3829,46,901
2017,1485,44,317
2018,6458,38,946
2019,5200,7,7
2020,9977,26,716
2021,7357,67,26
2022,7450,24,783
2023,3423,83,586
2024,4415,13,587
2025,9185,91,388
2026,2471,89,704
2027,4167,67,188
2028,6829,94,775
2029,3081,73,242
2030,7437,31,281
2031,8121,40,41
2032,3353,91,906
2033,4981,64,54
2034,6377,71,426
2035,1538,85,198
2036,1048,63,602
2037,5197,11,79
2038,1739,38,663
2039,6908,9,239
2040,7656,0,787
2041,6791,71,945
2042,8777,56,877
2043,8561,28,579
2044,6251,42,263
2045,5213,6,470
2046,4702,89,629
2047,7609,6,567
2048,3927,18,876
2049,6094,64,377
2050,9666,41,397
2051,3994,90,160
2052,8371,35,326
2053,9012,16,889
2054,2434,75,373
2055,7752,64,566
2056,5468,34,950
2057,3151,6,708
2058,7722,54,550
2059,6734,99,93
2060,9857,44,282
2061,3952,78,516
2062,9122,39,609
2063,4628,39,94
2064,7498,32,46
2065,5688,78,910
2066,5702,6,454
2067,4169,84,134
2068,8279,100,378
2069,1369,30,400
2070,5338,53,2
2071,7611,27,509
2072,3223,82,229
2073,3990,38,883
2074,2845,49,79
2075,6701,21,106
2076,3727,26,467
2077,6807,8,283
2078,7620,15,854
2079,1273,24,93
2080,1246,66,754
2081,9400,6,923
2082,4530,76,239
2083,1590,2,373
2084,6142,92,419
2085,3779,99,644
2086,2294,0,108
2087,9499,64,427
2088,1596,55,718
2089,1603,62,55
2090,2341,26,313
2091,9205,80,263
2092,9131,35,773
2093,9955,33,328
2094,3152,69,73
2095,7030,91,474
2096,3333,70,573
2097,4855,70,166
2098,4144,36,428
2099,7223,11,892
2100,8731,39,650
2101,4977,90,642
2102,9632,25,620
2103,4696,98,608
2104,4926,10,658
2105,1686,70,461
2106,6884,23,442
2107,7301,31,621
2108,6646,47,604
2109,5675,73,309
2110,9688,53,27
2111,4451,76,190
2112,6426,42,753
2113,2562,74,313
2114,2779,38,480
2115,1540,28,532
2116,3737,57,946
2117,1378,16,850
2118,8461,23,902
2119,2807,10,562
2120,3968,26,572
2121,7006,29,757
2122,1382,14,418
2123,5580,47,545
2124,6379,14,489
2125,5253,65,343
2126,7272,45,289
2127,2287,39,206
2128,7289,84,281
2129,2290,89,160
2130,5431,88,534
2131,1723,30,394
2132,2987,57,912
2133,4965,73,220
2134,7023,29,876
2135,8281,26,768
2136,1108,10,176
2137,9378,94,365
2138,5797,43,182
2139,2449,33,388
2140,6255,13,145
2141,5352,53,685
2142,8306,12,364
2143,3697,51,106
2144,4996,64,399
2145,8805,61,932
2146,6605,74,17
2147,1035,6,821
2148,2572,80,557
2149,2744,59,477
2150,3608,83,402
2151,4772,23,42
2152,2566,31,504
2153,2424,91,934
2154,4598,23,944
2155,4731,44,388
2156,1066,27,526
2157,1219,85,399
2158,4306,67,609
2159,5383,34,297
2160,4222,59,432
2161,2170,30,555
2162,1914,99,75
2163,5797,38,157
2164,1599,100,661
2165,5260,46,653
2166,3221,54,170
2167,8280,10,206
2168,6466,28,664
2169,8159,26,613
2170,2650,40,708
2171,4873,11,808
2172,7002,36,651
2173,3822,60,724
2174,1954,53,354
2175,6425,55,610
2176,3067,13,997
2177,7488,8,188
2178,6824,39,561
2179,2445,95,25
2180,3639,93,290
2181,6494,70,364
2182,4255,6,225
2183,2586,90,460
2184,9801,92,354
2185,8752,56,194
2186,2900,24,556
2187,5242,80,840
2188,1927,47,516
2189,2984,15,746
2190,5854,65,122
2191,5326,80,972
2192,2805,57,139
2193,1502,83,503
2194,3410,2,244
2195,3517,70,232
2196,9623,14,784
2197,7470,56,103
2198,1787,23,407
2199,4627,20,586
2200,4814,59,617
2201,1496,90,476
2202,3201,26,707
2203,6173,16,41
2204,1375,37,450
2205,5055,28,73
2206,6352,49,220
2207,3773,94,846
2208,5407,35,699
2209,1036,5,745
2210,2716,74,712
2211,5009,47,64
2212,7059,70,882
2213,8227,29,759
2214,4930,27,257
2215,3162,1,319
2216,7894,20,201
2217,6951,2,474
2218,2130,28,37
2219,3265,60,244
2220,3899,61,410
2221,7586,3,735
2222,4059,31,955
2223,1148,28,367
2224,4597,79,290
2225,2360,81,715
2226,4431,44,816
2227,2826,26,801
2228,2852,19,635
2229,4420,94,905
2230,2289,34,690
2231,7980,24,787
2232,6322,91,773
2233,7611,53,250
2234,3675,96,59
2235,3126,92,150
2236,7295,56,726
2237,1696,63,91
2238,1603,7,690
2239,5900,34,245
2240,1369,39,433
2241,5936,76,828
2242,5256,40,958
2243,4143,27,849
2244,9295,16,765
2245,3760,65,318
2246,7009,35,356
2247,7970,8,876
2248,1495,67,975
2249,3580,34,660
2250,7590,44,291
2251,8433,52,312
2252,2189,70,162
2253,3281,56,197
2254,3683,15,669
2255,1906,72,137
2256,1510,13,388
2257,7949,48,625
2258,2881,61,687
2259,2079,17,880
2260,8117,2,188
2261,7150,1,803
2262,8606,16,627
2263,8090,53,138
2264,5046,31,714
2265,3400,21,719
2266,6919,12,461
2267,9914,61,728
2268,9489,99,895
2269,4612,39,244
2270,8821,96,461
2271,5989,55,384
2272,9192,54,438
2273,3813,4,147
2274,1813,84,372
2275,4367,18,965
2276,5243,4,531
2277,1357,53,105
2278,1411,12,650
2279,4739,18,531
2280,1067,70,914
2281,3800,68,969
2282,6745,43,342
2283,6712,94,821
2284,7741,76,882
2285,2310,72,766
2286,2956,2,326
2287,5446,21,619
2288,7881,90,411
2289,6007,16,760
2290,8360,4,873
2291,2265,60,550
2292,8915,66,652
2293,8915,67,877
2294,1932,1,99
2295,5429,48,950
2296,3392,98,569
2297,7520,46,227
2298,6247,18,264
2299,4826,27,271
2300,9117,45,533
2301,9417,12,939
2302,2660,98,732
2303,4018,83,127
2304,7236,61,500
2305,5819,53,440
2306,9451,16,681
2307,3145,43,291
2308,8072,7,467
2309,6265,15,288
2310,4602,56,234
2311,3453,53,971
2312,4194,64,267
2313,3066,35,642
2314,5219,53,103
2315,1479,99,683
2316,2235,64,843
2317,2361,52,553
2318,6959,93,32
2319,2337,18,596
2320,2093,38,717
2321,6638,5,600
2322,9395,49,279
2323,7017,67,491
2324,3780,56,395
2325,6420,57,687
2326,9537,39,185
2327,7260,43,984
2328,2426,38,10
2329,9531,81,910
2330,7361,82,405
2331,4095,32,802
2332,1147,17,143
2333,6871,83,920
2334,3857,17,671
2335,9986,14,713
2336,9214,17,481
2337,6241,0,1
2338,6162,46,430
2339,3814,47,540
2340,4916,15,254
2341,3412,9,747
2342,1356,96,708
2343,8657,82,564
2344,3885,15,130
2345,3739,13,405
2346,2332,27,301
2347,7055,77,337
2348,3624,21,549
2349,1337,21,6
2350,3852,31,91
2351,1476,15,836
2352,9418,13,139
2353,9546,72,185
2354,9443,65,160
2355,7143,86,982
2356,6987,59,945
2357,2352,67,129
2358,9702,24,237
2359,9641,98,447
2360,3260,85,253
2361,4752,17,624
2362,3199,53,938
2363,6055,40,945
2364,9212,65,390
2365,8487,45,107
2366,1459,88,255
2367,2149,49,902
2368,3724,87,22
2369,7663,5,616
2370,8634,79,585
2371,5884,82,23
2372,4418,86,805
2373,4943,9,698
2374,1994,79,640
2375,2149,89,359
2376,2195,74,143
2377,1706,62,548
2378,3332,56,88
2379,1862,17,824
2380,1291,2,127
2381,9591,75,517
2382,4802,11,541
2383,7013,0,557
2384,6248,62,893
2385,7961,29,580
2386,5656,76,893
2387,5091,47,367
2388,3541,63,293
2389,9312,45,44
2390,3019,85,575
2391,3883,76,764
2392,8196,26,362
2393,1176,49,553
2394,4855,5,577
2395,7756,8,157
2396,2520,94,170
2397,4761,65,364
2398,1060,29,890
2399,4787,43,135
2400,8953,99,75
2401,8039,28,860
2402,6714,26,932
2403,8972,96,885
2404,3951,47,422
2405,5218,57,301
2406,8916,98,639
2407,2755,56,924
2408,3068,46,489
2409,3689,55,846
2410,7162,40,201
2411,2966,90,783
2412,5428,22,170
2413,1690,33,118
2414,4059,43,928
2415,6126,1,957
2416,3632,22,202
2417,2022,87,871
2418,4346,1,204
2419,5950,1,56
2420,5724,67,593
2421,3420,84,142
2422,2695,21,24
2423,6786,40,343
2424,1588,66,176
2425,3555,61,601
2426,8817,83,850
2427,9580,75,30
2428,5941,39,771
2429,8332,5,891
2430,1026,71,723
2431,7204,0,604
2432,5738,0,439
2433,1382,65,332
2434,5179,1,911
2435,8871,1,102
2436,1165,29,337
2437,4580,18,589
2438,8297,93,744
2439,6553,87,738
2440,9104,9,665
2441,8541,87,635
2442,3927,33,727
2443,2374,42,687
2444,6660,22,431
2445,3187,88,713
2446,3413,25,300
2447,8245,21,684
2448,6897,69,604
2449,5927,42,403
2450,8753,72,479
2451,2678,97,359
2452,9479,88,691
2453,3475,69,776
2454,9644,39,679
2455,5247,71,39
2456,4980,65,80
2457,8775,87,1
2458,7807,8,171
2459,8089,56,915
2460,5389,92,409
2461,4360,71,64
2462,6574,83,703
2463,5496,52,644
2464,7737,50,388
2465,7311,15,122
2466,2501,66,313
2467,9779,80,249
2468,6907,75,16
2469,1054,74,1000
2470,5394,75,803
2471,4185,38,498
2472,4952,43,711
2473,5416,72,970
2474,4427,30,410
2475,6965,19,608
2476,1650,86,588
2477,1314,84,382
2478,3201,59,207
2479,8364,94,67
2480,1332,68,945
2481,6173,97,312
2482,6812,56,150
2483,4949,100,116
2484,7094,8,828
2485,4725,74,475
2486,3928,19,69
2487,2648,49,924
2488,7194,65,538
2489,9791,49,703
2490,3703,43,614
2491,2482,7,301
2492,2511,43,995
2493,2687,76,899
2494,3464,54,448
2495,5783,30,880
2496,2797,66,576
2497,2272,28,413
2498,6312,38,282
2499,3770,100,967
2500,5298,13,545
2501,7647,29,615
2502,1472,78,96
2503,8546,70,652
2504,3452,63,747
2505,3298,0,773
2506,4854,32,114
2507,8261,86,145
2508,2799,39,786
2509,7286,64,77
2510,1607,50,635
2511,3194,94,954
2512,5040,78,618
2513,8391,30,223
2514,4621,47,839
2515,4537,87,536
2516,1522,30,475
2517,5171,38,637
2518,9852,71,761
2519,9862,14,752
2520,1480,99,558
2521,1385,19,220
2522,4315,61,530
2523,6135,7,739
2524,5692,69,602
2525,4366,18,52
2526,6232,5,613
2527,3674,13,79
2528,5815,46,900
2529,9545,41,573
2530,8940,73,618
2531,2858,60,495
2532,8425,57,941
2533,8048,61,691
2534,7177,6,944
2535,9788,1,327
2536,5258,64,437
2537,3306,82,379
2538,6632,9,520
2539,6189,32,571
2540,5473,37,560
2541,2999,69,463
2542,1823,6,375
2543,7774,27,104
2544,5245,36,327
2545,2045,97,854
2546,7738,5,756
2547,4860,30,122
2548,4986,51,498
2549,9493,72,840
2550,2032,95,59
2551,2089,78,256
2552,9973,94,692
2553,3942,61,321
2554,5377,72,232
2555,5527,84,382
2556,3050,2,766
2557,7440,40,123
2558,9262,31,590
2559,1567,7,530
2560,6573,68,872
2561,9243,41,66
2562,8640,7,937
2563,7629,36,906
2564,1648,4,452
2565,9929,56,355
2566,5397,11,867
2567,4854,67,331
2568,7148,90,221
2569,3321,88,988
2570,5576,1,964
2571,3317,11,917
2572,2778,91,376
2573,3335,66,2
2574,8120,82,420
2575,5402,32,494
2576,3291,73,856
2577,2897,15,879
2578,7116,31,229
2579,2276,11,747
2580,6214,56,687
2581,4586,55,530
2582,3700,37,235
2583,3786,82,159
2584,9858,54,803
2585,6909,96,564
2586,5322,100,79
2587,1316,31,214
2588,4211,32,647
2589,7627,35,49
2590,2945,4,508
2591,8655,6,665
2592,2513,26,11
2593,1310,48,844
2594,9598,47,512
2595,1914,53,871
2596,1527,55,950
2597,3177,41,142
2598,1334,48,655
2599,9714,1,761
2600,7785,76,386
2601,4895,65,752
2602,3432,72,900
2603,7389,29,584
2604,2857,83,160
2605,2155,48,639
2606,5316,90,265
2607,4861,17,851
2608,5643,23,997
2609,4073,65,760
2610,5402,47,936
2611,2251,88,883
2612,7134,72,300
2613,4563,35,565
2614,7791,60,66
2615,4431,99,91
2616,9741,34,836
2617,9871,24,767
2618,9205,61,855
2619,2565,81,282
2620,7535,76,405
2621,6631,96,940
2622,2522,9,462
2623,2387,21,435
2624,9123,71,919
2625,4825,100,883
2626,7156,77,967
2627,6344,4,359
2628,9431,91,3
2629,8129,44,230
2630,7034,73,838
2631,5359,43,857
2632,1954,37,997
2633,9571,38,151
2634,1406,77,370
2635,5021,30,339
2636,5823,94,1
2637,3237,66,423
2638,3769,35,678
2639,3031,50,48
2640,2652,87,621
2641,9533,72,523
2642,2174,90,679
2643,6424,100,65
2644,3483,53,983
2645,8984,87,208
2646,7627,59,831
2647,9994,58,436
2648,8585,21,975
2649,5939,53,537
2650,2852,84,392
2651,9442,2,770
2652,9117,51,55
2653,3837,40,86
2654,3777,39,356
2655,6233,77,472
2656,4546,66,970
2657,8628,11,719
2658,5123,52,44
2659,1033,20,473
2660,1391,83,642
2661,3568,15,202
2662,6787,78,911
2663,4037,43,842
2664,5021,37,430
2665,4565,81,154
2666,6635,87,837
2667,3469,65,711
2668,6987,47,915
2669,1573,63,808
2670,2688,38,628
2671,4976,55,244
2672,5254,13,145
2673,3838,98,911
2674,8702,45,681
2675,4307,10,894
2676,7429,24,849
2677,5392,97,363
2678,4070,47,778
2679,5537,79,795
2680,7931,98,788
2681,4826,77,969
2682,8941,34,715
2683,6060,100,391
2684,5325,47,615
2685,4613,14,877
2686,4270,85,527
2687,8691,100,394
2688,4814,2,389
2689,5929,92,608
2690,7467,7,377
2691,7964,10,614
2692,4479,83,524
2693,3799,49,281
2694,9727,38,179
2695,3556,70,157
2696,4012,18,373
2697,6623,24,287
2698,9110,51,581
2699,2933,35,899
2700,4469,40,78
2701,9675,84,428
2702,6288,7,585
2703,3856,4,512
2704,2506,2,65
2705,6843,21,228
2706,6883,54,447
2707,8588,90,337
2708,4410,98,401
2709,6011,35,573
2710,2993,83,196
2711,8078,51,912
2712,4749,23,851
2713,2611,39,721
2714,4617,48,663
2715,6169,45,225
2716,8959,20,491
2717,2310,75,883
2718,8409,73,814
2719,8280,74,494
2720,1543,73,408
2721,3301,63,599
2722,6083,17,181
2723,4225,78,550
2724,7504,3,770
2725,3501,77,101
2726,5535,52,840
2727,3445,36,458
2728,6535,73,825
2729,4086,23,799
2730,3361,2,771
2731,3717,39,864
2732,9589,37,897
2733,8198,43,785
2734,5099,13,527
2735,6088,98,371
2736,9119,16,885
2737,6774,87,33
2738,4381,96,904
2739,1827,60,963
2740,4604,84,841
2741,7818,71,792
2742,8115,70,804
2743,2191,35,818
2744,7590,64,51
2745,9439,32,704
2746,8952,41,197
2747,8162,60,183
2748,8628,32,252
2749,3425,48,543
2750,7609,60,561
2751,4543,32,55
2752,9469,83,107
2753,6619,28,530
2754,4565,9,25
2755,1616,4,880
2756,6009,24,193
2757,5875,17,701
2758,2970,31,440
2759,3558,70,79
2760,4085,69,564
2761,7669,94,35
2762,2770,28,926
2763,5534,9,934
2764,1172,48,405
2765,7550,36,25
2766,5495,14,398
2767,4342,22,863
2768,6389,83,724
2769,2684,96,680
2770,3948,75,332
2771,4528,53,636
2772,3690,36,831
2773,5469,69,147
2774,3702,74,594
2775,6246,70,226
2776,3126,52,590
2777,4518,37,86
2778,5178,53,931
2779,4071,35,778
2780,6139,10,929
2781,1741,44,240
2782,9136,79,849
2783,7050,88,802
2784,9217,8,341
2785,5585,35,267
2786,9895,64,668
2787,8809,43,733
2788,8042,29,236
2789,2800,12,457
2790,1034,93,419
2791,5472,0,111
2792,2278,83,676
2793,9377,97,521
2794,5418,21,223
2795,1734,18,804
2796,3313,23,99
2797,1052,72,467
2798,4094,43,413
2799,4547,82,169
2800,5197,5,944
2801,4463,14,8
2802,1336,77,363
2803,4531,64,51
2804,1548,20,660
2805,2835,36,102
2806,5328,61,62
2807,4330,21,63
2808,1150,35,442
2809,7423,40,131
2810,2990,6,67
2811,3337,7,586
2812,3572,57,484
2813,6723,71,696
2814,4028,33,261
2815,8392,89,682
2816,1995,40,280
2817,3271,83,392
2818,7290,14,918
2819,1116,92,676
2820,1388,69,570
2821,6909,62,993
2822,2341,99,24
2823,7859,72,320
2824,2850,57,330
2825,8821,30,883
2826,3081,88,884
2827,2382,1,699
2828,2541,55,400
2829,5312,85,535
2830,4358,8,524
2831,9727,93,459
2832,5382,81,519
2833,5831,72,417
2834,4688,98,54
2835,3852,40,808
2836,4099,31,312
2837,7237,32,65
2838,3347,90,673
2839,5323,10,938
2840,1805,31,432
2841,3562,5,519
2842,6478,92,925
2843,5806,40,14
2844,3975,28,35
2845,1746,32,342
2846,2406,63,349
2847,2185,54,621
2848,8897,26,402
2849,7814,15,355
2850,3358,78,471
2851,7257,30,502
2852,1798,68,26
2853,4746,1,269
2854,8052,13,239
2855,8576,32,691
2856,4354,93,238
2857,7439,37,231
2858,5695,3,95
2859,9343,47,442
2860,3655,65,895
2861,5081,23,365
2862,8295,91,419
2863,9859,76,421
2864,1064,87,666
2865,8108,15,563
2866,1077,29,740
2867,6451,83,268
2868,9230,7,235
2869,1746,60,85
2870,3957,32,394
2871,9433,22,978
2872,3891,2,160
2873,1409,59,794
2874,1192,34,711
2875,8200,76,70
2876,8133,38,399
2877,2475,32,714
2878,1397,65,937
2879,1069,60,459
2880,2141,96,732
2881,7950,67,786
2882,1634,64,912
2883,1361,65,443
2884,7296,62,597
2885,3606,28,886
2886,3103,50,248
2887,2573,41,191
2888,6533,17,888
2889,5271,68,471
2890,4660,78,320
2891,5191,9,994
