流id,流带宽,进入设备时间,发送流所需时间
7426,9634,85,238
7427,5881,31,501
7428,2312,30,701
7429,5556,49,246
7430,6746,82,101
7431,9177,33,840
7432,8152,59,506
7433,9645,4,364
7434,5688,60,214
7435,3151,63,898
7436,5629,11,952
7437,9467,30,963
7438,3187,48,806
7439,8332,36,528
7440,9800,29,965
7441,7245,47,470
7442,6110,43,445
7443,3348,26,549
7444,9852,12,603
7445,6875,13,272
7446,4161,1,918
7447,2170,93,784
7448,6919,36,573
7449,1572,1,25
7450,2011,11,662
7451,6279,14,774
7452,2733,34,572
7453,5906,72,418
7454,2758,34,688
7455,1252,13,604
7456,8753,76,286
7457,4171,10,997
7458,2746,13,495
7459,5302,17,761
7460,7661,46,816
7461,4105,45,704
7462,1766,84,253
7463,2346,22,722
7464,6563,2,434
7465,7876,0,588
7466,7452,67,723
7467,2970,26,533
7468,6932,97,691
7469,9543,68,25
7470,5596,64,129
7471,9575,60,698
7472,3384,17,78
7473,4649,78,981
7474,7651,88,999
7475,6063,0,767
7476,4590,70,245
7477,8781,54,358
7478,1748,32,404
7479,3577,34,411
7480,2398,71,316
7481,2676,87,251
7482,1591,46,687
7483,8807,43,558
7484,7516,59,136
7485,7705,70,946
7486,9161,3,123
7487,6155,70,712
7488,1271,18,369
7489,8094,4,301
7490,1364,39,848
7491,7182,19,519
7492,1834,99,821
7493,5150,19,599
7494,8102,64,599
7495,7557,35,796
7496,1650,94,79
7497,3891,85,430
7498,6503,20,733
7499,6941,89,272
7500,5193,41,127
7501,9152,91,226
7502,5711,1,899
7503,3312,26,524
7504,5673,71,882
7505,1674,30,693
7506,7070,0,964
7507,7577,61,351
7508,7756,89,397
7509,5843,43,859
7510,4312,18,208
7511,1709,71,980
7512,6907,73,269
7513,9375,32,660
7514,1439,53,216
7515,3762,64,739
7516,4981,67,490
7517,6515,37,776
7518,4986,92,43
7519,8357,34,286
7520,2658,60,484
7521,1906,72,739
7522,2501,15,592
7523,1975,18,31
7524,3336,93,422
7525,2778,12,393
7526,9939,47,339
7527,9089,12,825
7528,4636,83,410
7529,5055,83,660
7530,3185,89,956
7531,1735,96,636
7532,5428,93,484
7533,3127,2,436
7534,6564,32,486
7535,2641,62,934
7536,6852,0,618
7537,8103,19,151
7538,5613,37,813
7539,7048,48,822
7540,1991,92,843
7541,7372,100,792
7542,1075,34,515
7543,5822,67,394
7544,6312,10,288
7545,2604,88,381
7546,4513,41,524
7547,9370,77,788
7548,1897,55,88
7549,5005,26,716
7550,3152,85,255
7551,1851,76,17
7552,1731,77,679
7553,7270,86,598
7554,5872,18,607
7555,3315,45,923
7556,2101,65,785
7557,8598,22,656
7558,2235,47,874
7559,7709,49,87
7560,5562,87,474
7561,8339,9,533
7562,3770,7,993
7563,1130,15,209
7564,1390,85,217
7565,7748,25,632
7566,3267,98,297
7567,6217,66,375
7568,9832,93,142
7569,9248,20,153
7570,2153,52,369
7571,3046,70,372
7572,7598,11,369
7573,9969,99,886
7574,1038,59,244
7575,4965,54,774
7576,7060,31,76
7577,1131,95,564
7578,2398,86,1000
7579,4030,31,170
7580,5998,78,83
7581,8602,83,678
7582,2893,100,1000
7583,5419,8,39
7584,7888,37,314
7585,9147,99,190
7586,2348,7,430
7587,1168,54,648
7588,5644,92,7
7589,4898,71,202
7590,4798,49,876
7591,4515,1,774
7592,6051,27,329
7593,3541,31,561
7594,8225,93,28
7595,8613,22,174
7596,2566,91,176
7597,3510,47,198
7598,4939,18,709
7599,7952,24,671
7600,6038,40,86
7601,1255,31,525
7602,6562,53,112
7603,3241,26,952
7604,8457,42,381
7605,5377,99,204
7606,8512,60,52
7607,9744,53,687
7608,7792,62,115
7609,8254,40,387
7610,6678,45,158
7611,8014,0,789
7612,7294,4,787
7613,2408,95,519
7614,4519,98,788
7615,6102,20,936
7616,5419,90,293
7617,2633,77,851
7618,3496,66,948
7619,7984,35,497
7620,5138,51,344
7621,4413,37,649
7622,6446,29,751
7623,2322,27,600
7624,8919,5,413
7625,6757,59,584
7626,1911,55,131
7627,4008,45,852
7628,3948,44,367
7629,3894,39,927
7630,7013,43,369
7631,8550,67,168
7632,2852,44,394
7633,5866,8,113
7634,5104,41,571
7635,5019,100,186
7636,4881,1,753
7637,2861,24,217
7638,8355,79,97
7639,5488,14,918
7640,7195,78,195
7641,3938,3,49
7642,2793,58,629
7643,5002,37,76
7644,5761,28,439
7645,5207,2,733
7646,4352,32,869
7647,3501,85,277
7648,4964,28,831
7649,2655,56,941
7650,6277,0,401
7651,3546,61,820
7652,6801,89,979
7653,4631,97,324
7654,6073,69,413
7655,4274,98,650
7656,4798,71,639
7657,1756,97,162
7658,5653,50,264
7659,8315,17,554
7660,4032,20,263
7661,2059,87,17
7662,2769,53,589
7663,1435,85,887
7664,7708,98,785
7665,4193,0,23
7666,7970,44,465
7667,2635,7,460
7668,9685,22,283
7669,6828,31,343
7670,4501,33,509
7671,2318,77,699
7672,2613,2,189
7673,9914,12,5
7674,2646,30,398
7675,5778,46,295
7676,4878,33,977
7677,5072,91,458
7678,2326,71,459
7679,4702,49,310
7680,6817,73,689
7681,5438,43,77
7682,3883,44,917
7683,3046,39,337
7684,8816,54,98
7685,3954,66,426
7686,1121,91,741
7687,9467,89,70
7688,4209,8,535
7689,8298,93,184
7690,1200,79,202
7691,5942,86,497
7692,5515,92,264
7693,2918,86,542
7694,2727,78,793
7695,9895,23,839
7696,2926,13,60
7697,3645,91,918
7698,1050,0,330
7699,1985,48,523
7700,8957,82,395
7701,8975,25,565
7702,5895,12,456
7703,8144,6,13
7704,2974,83,977
7705,4043,53,273
7706,2838,94,104
7707,7606,83,79
7708,5861,100,263
7709,3219,26,468
7710,6618,29,812
7711,8819,75,266
7712,2324,61,708
7713,2573,22,433
7714,5130,11,977
7715,8852,58,65
7716,9639,36,203
7717,9299,1,797
7718,8108,39,120
7719,8325,88,916
7720,4791,83,637
7721,8046,47,488
7722,9699,73,145
7723,5169,1,961
7724,4901,18,698
7725,6526,72,748
7726,3023,17,534
7727,5634,34,478
7728,8712,13,99
7729,4461,80,949
7730,3158,42,358
7731,2605,87,194
7732,1985,39,283
7733,5142,43,579
7734,1329,97,536
7735,8136,59,988
7736,6863,14,287
7737,2024,78,588
7738,3362,75,203
7739,2086,24,356
7740,7662,36,322
7741,3615,0,949
7742,5251,12,154
7743,3755,11,594
7744,2021,81,269
7745,2253,83,674
7746,6065,41,948
7747,2203,86,924
7748,8695,9,799
7749,4733,30,220
7750,9331,88,668
7751,1296,30,924
7752,6769,19,561
7753,5728,5,11
7754,3525,84,110
7755,1453,40,57
7756,6124,88,52
7757,3460,82,757
7758,1569,7,171
7759,4988,93,940
7760,8628,51,22
7761,5482,46,62
7762,6271,13,558
7763,5975,7,191
7764,6330,15,762
7765,2920,44,488
7766,1907,26,391
7767,6485,60,273
7768,6447,26,622
7769,4079,57,14
7770,3672,99,807
7771,3995,44,189
7772,6274,52,642
7773,2141,5,492
7774,2795,40,676
7775,5437,26,421
7776,7490,42,303
7777,8733,48,256
7778,2898,97,783
7779,5517,26,593
7780,3143,79,318
7781,9838,89,815
7782,9397,27,779
7783,5317,22,117
7784,9021,55,2
7785,2138,90,410
7786,9213,33,768
7787,1888,44,497
7788,4394,44,512
7789,5744,89,864
7790,7052,85,801
7791,8709,52,650
7792,3586,63,332
7793,4148,70,224
7794,1829,54,593
7795,4679,92,226
7796,1287,96,575
7797,7581,2,734
7798,5741,75,628
7799,8407,40,964
7800,4782,42,800
7801,5104,49,102
7802,3384,39,381
7803,3747,24,171
7804,8352,84,335
7805,3196,28,560
7806,2360,36,843
7807,1283,98,628
7808,6741,31,49
7809,4334,60,428
7810,6763,20,89
7811,2082,22,889
7812,8415,2,351
7813,5878,88,414
7814,2460,40,45
7815,4882,28,663
7816,9781,41,897
7817,2434,42,131
7818,8460,25,376
7819,1443,61,58
7820,4886,59,956
7821,5081,67,236
7822,4777,3,486
7823,2414,8,176
7824,5384,87,7
7825,8730,70,427
7826,2663,58,248
7827,2941,15,916
7828,8889,70,931
7829,9151,16,700
7830,3022,43,128
7831,7909,85,836
7832,1045,65,715
7833,2524,8,966
7834,8044,85,508
7835,3399,10,30
7836,5360,68,745
7837,5629,13,795
7838,2371,15,854
7839,2804,8,774
7840,8366,70,58
7841,8512,80,156
7842,5189,85,58
7843,1592,39,691
7844,8144,70,420
7845,4566,14,185
7846,7518,23,329
7847,9976,0,483
7848,3401,43,30
7849,7840,38,184
7850,3658,0,612
7851,6031,64,652
7852,9816,48,889
7853,1696,87,451
7854,8824,51,796
7855,6205,87,69
7856,3944,87,637
7857,5565,79,687
7858,3071,69,658
7859,3697,3,173
7860,3903,54,430
7861,7563,54,643
7862,6255,68,202
7863,6489,84,650
7864,2763,100,272
7865,7131,88,670
7866,4658,59,124
7867,4416,1,557
7868,7730,25,143
7869,3431,74,476
7870,5564,51,413
7871,2696,100,404
7872,4843,75,659
7873,4018,74,970
7874,2472,25,2
7875,7384,35,712
7876,1001,24,971
7877,2366,17,472
7878,6812,63,463
7879,7144,21,409
7880,7351,97,497
7881,5949,99,527
7882,3127,54,438
7883,9434,50,950
7884,1833,54,814
7885,8956,15,492
7886,8049,86,803
7887,8443,43,330
7888,6537,73,359
7889,9820,97,508
7890,6507,31,79
7891,7451,92,276
7892,6369,21,136
7893,5508,9,761
7894,5256,88,970
7895,3434,97,150
7896,4584,34,454
7897,2012,79,140
7898,8091,12,822
7899,7668,15,376
7900,5631,7,194
7901,7419,46,523
7902,4219,19,425
7903,2983,69,742
7904,6006,96,260
7905,4972,13,189
7906,6995,75,890
7907,4202,36,31
7908,7858,10,917
7909,5653,24,795
7910,4198,50,783
7911,5184,17,560
7912,2457,95,170
7913,4880,96,450
7914,3115,33,6
7915,4846,62,761
7916,5624,34,629
7917,3750,51,751
7918,1388,88,314
7919,4281,19,710
7920,1788,92,85
7921,5032,94,490
7922,7588,38,119
7923,4420,51,569
7924,7759,15,272
7925,9120,78,127
7926,9617,43,985
7927,8056,31,759
7928,9509,90,327
7929,1624,18,25
7930,4975,6,9
7931,7669,100,712
7932,4967,33,258
7933,3017,40,264
7934,9695,85,600
7935,6713,19,995
7936,3038,31,581
7937,6792,46,620
7938,2144,76,273
7939,3199,16,257
7940,4859,59,562
7941,2323,20,779
7942,5308,77,898
7943,8154,87,201
7944,7430,89,232
7945,1659,34,496
7946,2565,39,818
7947,3561,28,724
7948,1846,0,156
7949,8877,11,724
7950,3624,23,104
7951,7893,31,106
7952,9744,38,807
7953,3569,22,185
7954,9394,53,275
7955,8690,49,998
7956,8122,82,223
7957,9983,47,917
7958,6242,35,605
7959,9459,6,117
7960,6961,35,961
7961,4255,4,229
7962,6566,96,749
7963,4802,3,853
7964,6144,10,159
7965,2168,32,667
7966,5594,76,85
7967,3190,21,819
7968,9548,60,885
7969,9259,37,329
7970,4925,97,55
7971,9165,20,670
7972,5117,55,906
7973,8186,74,222
7974,5317,97,847
7975,5668,16,347
7976,4335,66,949
7977,4835,34,464
7978,3814,12,964
7979,3357,85,312
7980,4889,95,149
7981,8122,32,83
7982,8246,92,992
7983,7481,38,702
7984,2269,87,60
7985,4862,81,938
7986,2933,6,930
7987,9990,29,568
7988,5937,46,606
7989,8898,64,788
7990,1114,100,392
7991,4235,46,313
7992,4412,79,509
7993,4255,58,984
7994,3048,61,459
7995,1394,31,686
7996,4076,100,344
7997,2265,70,876
7998,2898,76,293
7999,9742,94,856
8000,3191,52,982
8001,8224,17,475
8002,4811,1,29
8003,5765,95,541
8004,4015,42,877
8005,3264,20,797
8006,9483,95,710
8007,9600,21,927
8008,7355,96,359
8009,6098,85,484
8010,5430,16,420
8011,2113,29,829
8012,2419,59,54
8013,9252,28,908
8014,5895,37,223
8015,1268,30,825
8016,1348,47,462
8017,1175,70,419
8018,3140,66,284
8019,3225,18,890
8020,6420,83,658
8021,6881,41,730
8022,1994,100,642
8023,4768,44,187
8024,7991,4,436
8025,6115,1,11
8026,2068,94,674
8027,5647,96,700
8028,9410,36,727
8029,4147,67,371
8030,5368,60,378
8031,8721,12,191
8032,2047,26,758
8033,3901,48,170
8034,6202,6,874
8035,5608,100,47
8036,1138,91,562
8037,6333,67,121
8038,6836,74,535
8039,9076,4,388
8040,8794,49,583
8041,5432,1,635
8042,3605,41,48
8043,3580,73,642
8044,1068,3,247
8045,2948,72,688
8046,1216,22,855
8047,9733,26,787
8048,9619,78,867
8049,7142,83,486
8050,1344,69,426
8051,1401,9,170
8052,2828,32,86
8053,5163,34,912
8054,2954,18,922
8055,6467,27,490
8056,1945,59,211
8057,4617,20,820
8058,2436,80,50
8059,7168,29,446
8060,3531,96,146
8061,8871,67,112
8062,3772,65,227
8063,4039,69,363
8064,3012,68,110
8065,1570,68,86
8066,1426,67,622
8067,9172,75,659
8068,2109,72,746
8069,4314,74,912
8070,5489,39,875
8071,9018,42,91
8072,6077,21,748
8073,1420,11,325
8074,8763,57,530
8075,7688,75,24
8076,1970,56,266
8077,9642,5,245
8078,3172,99,144
8079,6150,32,653
8080,8540,16,284
8081,6456,47,857
8082,3105,89,331
8083,7240,14,680
8084,7384,66,289
8085,5193,84,143
8086,8146,13,768
8087,8994,6,727
8088,9106,55,693
8089,5378,18,413
8090,3118,76,363
8091,7205,47,77
8092,4789,10,370
8093,5476,24,628
8094,1493,12,232
8095,4561,55,122
8096,1639,67,550
8097,8344,48,919
8098,4202,20,890
8099,7347,21,450
8100,4520,28,677
8101,1646,57,68
8102,3098,28,786
8103,3137,68,380
8104,4979,12,600
8105,3479,69,450
8106,1951,1,737
8107,1540,62,6
8108,3999,99,341
8109,2445,65,652
8110,1266,76,80
8111,9814,86,863
8112,5223,5,424
8113,8416,52,437
8114,5143,68,559
8115,8797,42,293
8116,6280,53,522
8117,6098,80,638
8118,2962,31,220
8119,3342,37,81
8120,5962,54,208
8121,6845,64,348
8122,8314,59,742
8123,6414,46,809
8124,1578,71,327
8125,7683,74,925
8126,9461,90,522
8127,1477,81,204
8128,7599,63,830
8129,6167,24,621
8130,3252,71,181
8131,5892,85,91
8132,3699,70,227
8133,6218,60,355
8134,1630,8,522
8135,4865,61,814
8136,4164,89,889
8137,1625,95,698
8138,5450,51,822
8139,8344,53,988
8140,6994,40,634
8141,5454,75,14
8142,4081,68,929
8143,8277,52,144
8144,9363,11,385
8145,3611,76,227
8146,7570,76,327
8147,8303,53,945
8148,9749,34,810
8149,9759,73,252
8150,5946,90,55
8151,6688,79,721
8152,4354,9,702
8153,8602,14,211
8154,1850,90,434
8155,8091,26,457
8156,4490,95,641
8157,2428,11,580
8158,4378,37,960
8159,5005,54,26
8160,6148,59,85
8161,8350,77,168
8162,6150,49,655
8163,3511,82,319
8164,7479,10,964
8165,8830,36,719
8166,4831,26,613
8167,9962,15,170
8168,7416,34,448
8169,5705,83,549
8170,5701,52,127
8171,2484,6,204
8172,7836,94,231
8173,6980,96,449
8174,3978,80,922
8175,1651,85,905
8176,8080,46,501
8177,1772,89,714
8178,3498,59,434
8179,7400,87,939
8180,5221,50,802
8181,6735,36,483
8182,5345,72,784
8183,3070,61,495
8184,6473,10,893
8185,9531,16,72
8186,3013,54,808
8187,9172,86,437
8188,3156,54,631
8189,9630,9,114
8190,9029,35,682
8191,5847,44,988
8192,5663,66,692
8193,9501,21,328
8194,4473,22,57
8195,8011,74,469
8196,3427,33,919
8197,5569,81,975
8198,2059,39,858
8199,3676,83,135
8200,3104,100,885
8201,3631,50,203
8202,7301,71,583
8203,9216,44,252
8204,4372,39,149
8205,5248,61,878
8206,6629,31,796
8207,9768,24,769
8208,6542,4,725
8209,5457,9,409
8210,7430,47,800
8211,1367,63,644
8212,1635,71,607
8213,9035,1,2
8214,2024,3,191
8215,5250,59,770
8216,7400,82,814
8217,4574,81,333
8218,4250,62,887
8219,2769,30,998
8220,3640,82,778
8221,7657,1,686
8222,5510,75,257
8223,1501,21,937
8224,9943,30,571
8225,2830,22,125
8226,8653,25,714
8227,2146,40,710
8228,3847,93,981
8229,2436,28,115
8230,8915,57,722
8231,5047,75,686
8232,5251,40,656
8233,8917,72,189
8234,5317,17,467
8235,4972,84,260
8236,6954,72,331
8237,3769,72,166
8238,6554,75,789
8239,2020,84,41
8240,8574,83,785
8241,1754,1,618
8242,7031,26,233
8243,6124,95,27
8244,2428,34,964
8245,1187,37,353
8246,4391,87,261
8247,9011,19,58
8248,7333,97,40
8249,7811,94,345
8250,3938,3,975
8251,5866,45,452
8252,9046,81,723
8253,8558,43,631
8254,7924,96,828
8255,5253,26,170
8256,4836,31,26
8257,3910,46,376
8258,4121,63,378
8259,4771,70,274
8260,3316,98,806
8261,2414,14,771
8262,6079,88,243
8263,7139,61,710
8264,3465,35,993
8265,3440,60,521
8266,3972,8,949
8267,8057,79,493
8268,3135,57,419
8269,1200,40,584
8270,6512,37,112
8271,2823,63,545
8272,5119,3,185
8273,8424,24,900
8274,4197,89,894
8275,4231,62,121
8276,5546,80,607
8277,4630,69,488
8278,1398,82,17
8279,7928,33,856
8280,5826,8,229
8281,2387,91,556
8282,5685,39,104
8283,4623,39,942
8284,5447,21,567
8285,5901,33,623
8286,1225,41,435
8287,1881,4,734
8288,5079,44,833
8289,3848,96,383
8290,6702,89,153
8291,3918,48,528
8292,9609,18,674
8293,6168,11,214
8294,5543,88,896
8295,7272,69,776
8296,7243,9,439
8297,7610,27,8
8298,7649,57,84
8299,2717,6,743
8300,1273,61,211
8301,2181,20,43
8302,1345,77,706
8303,4849,50,784
8304,4473,34,45
8305,3987,79,839
8306,1680,81,62
8307,1424,37,558
8308,4132,61,666
8309,5020,5,998
8310,4308,98,915
8311,5603,52,412
8312,1783,60,811
8313,9278,9,134
8314,4955,65,819
8315,3305,13,749
8316,6186,79,345
8317,3166,8,45
8318,1675,57,695
8319,6720,43,358
8320,6063,77,384
8321,7114,18,779
8322,2149,57,728
8323,2491,80,137
8324,7006,4,793
8325,2346,5,358
8326,8842,74,654
8327,6327,28,507
8328,4200,84,83
8329,1203,38,483
8330,7965,32,744
8331,3537,23,473
8332,8162,77,436
8333,2567,64,329
8334,8203,70,557
8335,7563,3,943
8336,5284,82,492
8337,4098,18,811
8338,1000,31,370
8339,6079,75,569
8340,9603,45,195
8341,2999,66,654
8342,1699,0,219
8343,6659,98,117
8344,1762,90,299
8345,6291,36,575
8346,5675,47,87
8347,8118,52,449
8348,5039,52,480
8349,9815,93,616
8350,3547,78,423
8351,3362,16,985
8352,3228,29,310
8353,7780,70,149
8354,5908,72,446
8355,5339,9,364
8356,3828,54,834
8357,6811,8,523
8358,3825,8,535
8359,1134,26,904
8360,8304,10,325
8361,7595,33,32
8362,3160,97,690
8363,3278,94,907
8364,3866,99,518
8365,4198,50,169
8366,3551,38,848
8367,5683,30,725
8368,1625,99,199
8369,5710,28,448
8370,4532,52,105
8371,2212,8,682
8372,4109,84,179
8373,5885,43,325
8374,1921,49,626
8375,5208,81,348
8376,2677,68,213
8377,5834,79,559
8378,8703,31,996
8379,4143,59,681
8380,4359,41,395
8381,8531,76,770
8382,4729,56,171
8383,9886,30,8
8384,5439,53,628
8385,4983,38,939
8386,3356,92,772
8387,8412,17,538
8388,1058,32,863
8389,2875,46,203
8390,9653,12,218
8391,9390,68,951
8392,2644,38,645
8393,1225,11,537
8394,5706,36,337
8395,5642,79,871
8396,7952,48,809
8397,4060,38,395
8398,1629,93,499
8399,9723,61,515
8400,2384,4,455
8401,6910,69,638
8402,5117,18,139
8403,9248,8,330
8404,9308,70,65
8405,5750,50,828
8406,2175,15,640
8407,4690,84,1000
8408,6560,4,457
8409,4149,76,398
8410,2821,33,219
8411,8637,34,221
8412,2392,76,603
8413,6672,19,810
8414,2349,89,763
8415,5470,4,803
8416,2911,63,826
8417,8691,13,783
8418,1260,26,984
8419,3839,63,354
8420,5720,76,406
8421,4299,55,999
8422,2259,42,191
8423,8744,56,847
8424,2427,34,763
8425,6597,23,133
8426,7699,51,149
8427,2903,2,555
8428,4956,45,821
8429,4422,89,15
8430,5524,17,703
8431,1681,62,144
8432,3567,36,553
8433,5083,50,597
8434,4755,49,464
8435,4249,82,705
8436,2824,13,927
8437,7811,17,83
8438,1437,20,427
8439,1265,90,578
8440,9025,10,407
8441,2537,29,588
8442,6510,61,851
8443,2958,57,678
8444,5965,97,384
8445,8582,8,912
8446,9382,78,992
8447,7009,33,961
8448,3212,80,8
8449,6239,24,640
8450,2622,87,556
8451,4388,45,341
8452,1343,78,152
8453,6363,25,687
8454,3662,68,143
8455,4170,55,777
8456,6749,88,782
8457,4352,51,979
8458,6466,77,783
8459,7275,12,983
8460,4150,96,761
8461,8471,57,677
8462,8566,89,387
8463,8887,26,197
8464,3072,43,104
8465,8445,73,261
8466,1678,26,193
8467,2920,1,366
8468,5016,95,67
8469,4571,55,722
8470,6226,74,197
8471,6189,43,874
8472,4346,23,54
8473,3441,3,953
8474,2410,81,268
8475,6412,42,188
8476,4867,90,642
8477,6590,99,428
8478,1350,14,153
8479,2191,39,755
8480,6798,60,821
8481,5492,0,957
8482,1600,29,8
8483,1700,83,91
8484,2653,48,717
8485,2722,75,915
8486,7421,21,33
8487,5598,86,604
8488,8291,95,48
8489,7194,83,797
8490,8496,89,942
8491,3384,22,708
8492,2847,94,766
8493,1605,100,669
8494,7697,68,215
8495,6387,36,401
8496,3914,90,259
8497,2579,54,127
8498,3974,59,325
8499,2374,49,474
8500,3052,4,182
8501,7447,30,946
8502,2912,0,429
8503,6134,43,359
8504,9914,70,167
8505,2827,7,573
8506,9320,92,807
8507,2406,31,790
8508,2092,81,977
8509,2936,1,118
8510,6315,17,279
8511,6729,89,440
8512,7710,8,691
8513,6449,21,512
8514,7283,28,515
8515,7357,34,795
8516,6653,64,644
8517,1321,20,276
8518,2407,9,789
8519,7819,87,409
8520,1620,12,751
8521,5890,39,794
8522,5669,15,986
8523,8725,55,953
8524,5790,26,668
8525,5440,97,455
8526,7406,51,588
8527,5559,57,541
8528,2694,7,17
8529,5133,19,177
8530,6962,38,212
8531,4897,59,253
8532,6996,52,664
8533,1071,37,665
8534,9869,74,267
8535,5404,50,722
8536,9706,70,58
8537,6799,89,553
8538,6274,22,851
8539,3292,99,589
8540,6671,97,916
8541,5843,25,382
8542,8422,27,905
8543,4589,67,721
8544,4411,97,120
8545,1943,99,800
8546,7687,33,605
8547,2817,94,478
8548,2308,17,942
8549,5248,46,464
8550,3037,13,612
8551,1576,38,488
8552,7656,24,860
8553,4577,2,202
8554,9865,69,396
8555,4201,53,703
8556,8995,16,691
8557,2577,56,603
8558,8189,5,641
8559,4730,33,9
8560,3666,34,619
8561,8589,26,188
8562,6124,35,791
8563,3883,28,294
8564,8488,56,601
8565,3058,94,897
8566,4786,68,896
8567,1023,38,866
8568,4353,35,887
8569,2758,53,251
8570,2694,81,440
8571,9293,1,752
8572,1605,78,916
8573,5752,19,493
8574,2591,1,535
8575,4532,100,285
8576,4414,57,157
8577,4637,93,109
8578,5756,81,694
8579,4942,92,995
8580,2628,2,244
8581,8109,47,353
8582,6807,3,900
8583,2407,38,584
8584,7440,15,422
8585,9222,34,45
8586,3588,54,3
8587,9358,86,78
8588,2983,66,755
8589,9296,97,394
8590,5158,20,14
8591,2555,90,484
8592,1441,27,153
8593,9792,94,729
8594,2866,32,189
8595,1130,65,717
8596,6601,53,705
8597,7473,88,368
8598,8199,5,3
8599,3271,70,144
8600,6071,56,54
8601,3704,27,589
8602,1701,99,967
8603,5275,46,48
8604,2932,79,129
8605,2319,17,897
8606,2821,56,945
8607,7342,0,501
8608,7422,1,162
8609,8492,25,751
8610,1361,71,550
8611,6238,26,571
8612,1052,37,644
8613,1195,92,453
8614,3989,8,96
8615,2407,42,193
8616,1898,95,263
8617,3858,53,835
8618,4805,30,759
8619,3915,71,261
8620,9473,38,475
8621,6092,64,674
8622,4200,26,619
8623,4484,100,327
8624,7976,52,19
8625,4889,76,622
8626,4525,7,814
8627,3616,25,547
8628,6447,90,455
8629,2827,65,608
8630,9652,67,477
8631,4757,38,659
8632,5197,74,342
8633,3236,12,973
8634,6575,21,942
8635,5045,49,845
8636,4591,24,99
8637,1879,32,683
8638,6890,39,880
8639,5828,58,952
8640,4187,35,38
8641,5372,94,830
8642,6071,87,526
8643,7616,88,957
8644,6060,56,166
8645,6240,28,150
8646,7167,61,837
8647,4392,7,956
8648,3545,76,517
8649,3885,74,412
8650,4645,97,736
8651,9464,93,269
8652,7993,20,628
8653,9678,73,772
8654,9749,59,569
8655,6148,93,345
8656,4353,52,160
8657,6621,29,181
8658,3132,5,267
8659,6188,79,336
8660,8336,30,420
8661,1617,51,391
8662,8768,24,244
8663,8807,21,892
8664,2953,64,8
8665,5787,31,605
8666,2060,44,1000
8667,1979,63,342
8668,5859,98,602
8669,1288,37,116
8670,4652,17,587
8671,6052,45,975
8672,5349,39,771
8673,7668,47,170
8674,4615,37,166
8675,6859,4,42
8676,9101,50,764
8677,2733,3,539
8678,6236,86,269
8679,8970,6,33
8680,5546,96,170
8681,5998,40,336
8682,3396,18,359
8683,2005,31,717
8684,6736,89,687
8685,6749,8,353
8686,9315,46,711
8687,2811,60,99
8688,6307,64,530
8689,8335,2,581
8690,8881,98,730
8691,3102,0,3
8692,3854,94,168
8693,1786,55,831
8694,6949,21,434
8695,4311,28,146
8696,5686,35,924
8697,6084,67,476
8698,6523,73,890
8699,2933,92,35
8700,4450,49,805
8701,4779,73,794
8702,2508,46,818
8703,2872,9,818
8704,2205,2,119
8705,5141,33,923
8706,5646,11,60
8707,3697,85,546
8708,8358,82,317
8709,3841,6,283
8710,7637,5,39
8711,5541,12,31
8712,3655,40,444
8713,2261,17,727
8714,6578,0,939
8715,5178,43,54
8716,4468,15,281
8717,2914,23,23
8718,1187,39,166
8719,6921,3,60
8720,5158,13,463
8721,8437,80,413
8722,4426,78,742
8723,9253,86,69
8724,9320,83,891
8725,4727,30,215
8726,6673,78,447
8727,2411,12,566
8728,4321,48,738
8729,5760,38,529
8730,4333,96,950
8731,2635,5,325
8732,7347,90,806
8733,3872,3,31
8734,2170,95,526
8735,4398,56,944
8736,6634,94,387
8737,1614,96,498
8738,5055,9,458
8739,3729,3,484
8740,5520,68,864
8741,8181,93,760
8742,4122,21,300
8743,8993,15,7
8744,4511,28,643
8745,7803,33,961
8746,1871,14,677
8747,6031,68,328
8748,4856,4,509
8749,6532,40,728
8750,2732,15,789
8751,1022,17,453
8752,9579,9,304
8753,3935,59,367
8754,6048,80,724
8755,2947,59,581
8756,2791,45,13
8757,3048,67,471
8758,5733,30,649
8759,6277,85,120
8760,9676,41,410
8761,8974,23,342
8762,7715,70,707
8763,1686,55,140
8764,7734,44,395
8765,5766,10,9
8766,3893,27,702
8767,7536,91,802
8768,2868,70,495
8769,5280,66,325
8770,2817,84,727
8771,6195,99,472
8772,5777,42,678
8773,4888,19,985
8774,1755,50,170
8775,7542,6,464
8776,5106,87,153
8777,6120,46,439
8778,7347,14,819
8779,3253,81,882
8780,7905,100,90
8781,5644,65,891
8782,8632,22,940
8783,8610,79,182
8784,8897,62,709
8785,8438,21,154
8786,2491,48,222
8787,6895,34,492
8788,5058,99,349
8789,1108,69,167
8790,3697,63,682
8791,2100,17,151
8792,7454,46,211
8793,6255,20,906
8794,3890,46,969
8795,9092,84,775
8796,4836,61,61
8797,3110,11,786
8798,6479,6,538
8799,1213,81,55
8800,9796,28,603
8801,5626,24,93
8802,9907,97,820
8803,9743,61,263
8804,6291,21,887
8805,5243,94,78
8806,8376,83,740
8807,9124,35,891
8808,7553,95,364
8809,7003,81,351
8810,4541,78,40
8811,3938,36,660
8812,6289,1,207
8813,9042,45,39
8814,9573,98,411
8815,8510,98,134
8816,4024,64,877
8817,7850,46,438
8818,3195,64,899
8819,4681,62,281
8820,4417,75,645
8821,9948,66,279
8822,1212,62,385
