流id,流带宽,进入设备时间,发送流所需时间
14297,3779,75,620
14298,6359,63,450
14299,2875,39,569
14300,1577,100,12
14301,8073,10,760
14302,2293,61,892
14303,8450,84,915
14304,3009,43,893
14305,7637,10,583
14306,2279,5,533
14307,3861,50,644
14308,9227,44,736
14309,7294,38,668
14310,3876,50,937
14311,9327,72,45
14312,5669,5,585
14313,7508,99,886
14314,9105,82,725
14315,5754,63,798
14316,5268,74,380
14317,5606,97,528
14318,7287,47,91
14319,8019,46,276
14320,3778,15,374
14321,3098,82,885
14322,4756,78,66
14323,2125,80,549
14324,7737,26,68
14325,2253,14,563
14326,2713,46,90
14327,5433,92,278
14328,3231,84,211
14329,1989,61,639
14330,9765,96,815
14331,8662,29,308
14332,2635,88,576
14333,6461,57,545
14334,3088,11,4
14335,5116,1,441
14336,5415,90,521
14337,1969,48,768
14338,2538,52,930
14339,7063,66,449
14340,8087,37,44
14341,1386,74,360
14342,7797,86,289
14343,9849,1,100
14344,3032,73,502
14345,8603,11,482
14346,1417,49,95
14347,6328,75,486
14348,2973,97,855
14349,6316,82,973
14350,7623,33,263
14351,1785,35,197
14352,1703,41,517
14353,7061,80,563
14354,8664,30,692
14355,3148,100,570
14356,1819,94,846
14357,3815,32,182
14358,4175,46,422
14359,4474,52,235
14360,9208,53,346
14361,4047,47,971
14362,9573,38,716
14363,3851,74,320
14364,2009,0,840
14365,7579,62,775
14366,9652,33,946
14367,6349,53,276
14368,6216,55,545
14369,3882,57,937
14370,4254,12,102
14371,4521,23,349
14372,8941,89,746
14373,3542,87,479
14374,6838,43,534
14375,6479,48,566
14376,9253,44,117
14377,2093,74,988
14378,2703,14,740
14379,1292,58,220
14380,2966,22,123
14381,2152,91,770
14382,5293,70,397
14383,8554,43,711
14384,1387,72,995
14385,5690,35,324
14386,6409,73,390
14387,4272,1,91
14388,6899,43,935
14389,5668,46,319
14390,7697,100,593
14391,3523,34,119
14392,6623,81,511
14393,2176,66,409
14394,6983,26,583
14395,3420,42,237
14396,4611,34,237
14397,8172,65,921
14398,7305,66,447
14399,5235,48,363
14400,8245,28,532
14401,6016,18,305
14402,4354,32,174
14403,7964,19,584
14404,3108,27,731
14405,1979,69,673
14406,4951,41,767
14407,1344,93,890
14408,6939,3,54
14409,2378,35,85
14410,9660,38,220
14411,8239,34,422
14412,5015,18,31
14413,9610,14,856
14414,5688,55,694
14415,4300,66,433
14416,2022,97,833
14417,8952,28,962
14418,6103,13,498
14419,3456,13,295
14420,5001,91,486
14421,5166,31,239
14422,7991,1,717
14423,9747,25,825
14424,5594,31,170
14425,2720,70,593
14426,2493,28,178
14427,7040,11,43
14428,2529,36,567
14429,2718,62,921
14430,8584,37,873
14431,4943,98,222
14432,6356,43,962
14433,8668,65,633
14434,1599,19,531
14435,1584,53,283
14436,5782,61,950
14437,9648,23,125
14438,3071,53,651
14439,9885,61,416
14440,6722,58,920
14441,5211,25,531
14442,5352,70,656
14443,3153,8,639
14444,8992,98,796
14445,1155,55,167
14446,4721,28,760
14447,2080,89,716
14448,3128,62,38
14449,4935,41,739
14450,6153,89,911
14451,7822,74,254
14452,5252,35,483
14453,3860,80,206
14454,3216,18,849
14455,1859,47,449
14456,5035,1,306
14457,5607,19,635
14458,4197,20,980
14459,3006,57,843
14460,8491,34,693
14461,7204,64,405
14462,8241,71,538
14463,7185,61,574
14464,5431,17,604
14465,3181,21,993
14466,3044,1,813
14467,3197,84,924
14468,1330,21,188
14469,1237,83,108
14470,2351,35,332
14471,3623,95,296
14472,2258,7,772
14473,8231,19,398
14474,4906,95,422
14475,7178,8,68
14476,1945,100,697
14477,3522,29,495
14478,2447,69,541
14479,4493,42,183
14480,9177,31,67
14481,5544,83,768
14482,1031,44,85
14483,9184,14,393
14484,6494,98,48
14485,6807,95,340
14486,3980,84,381
14487,7883,93,664
14488,2344,60,815
14489,9422,53,263
14490,4023,23,493
14491,8615,91,396
14492,1866,76,312
14493,5811,49,630
14494,1939,1,856
14495,6448,12,410
14496,8836,1,602
14497,9091,45,537
14498,4650,24,452
14499,5618,37,110
14500,1224,90,829
14501,3171,24,894
14502,4854,57,57
14503,4083,67,419
14504,2996,44,650
14505,2663,31,536
14506,9819,14,919
14507,1689,76,495
14508,6331,100,79
14509,8416,81,95
14510,9979,26,459
14511,2989,75,658
14512,3737,12,824
14513,5874,63,705
14514,6882,57,659
14515,5287,36,486
14516,1902,7,59
14517,7798,50,456
14518,3108,14,417
14519,2923,44,341
14520,1715,19,578
14521,6332,1,980
14522,1500,51,12
14523,2787,63,511
14524,3892,7,183
14525,6765,13,84
14526,8631,34,653
14527,4070,59,154
14528,2269,60,387
14529,9983,33,425
14530,8136,11,137
14531,5753,46,558
14532,6648,13,856
14533,3609,5,611
14534,3165,58,946
14535,9412,72,640
14536,4638,61,505
14537,2153,9,103
14538,2882,67,571
14539,4224,89,55
14540,5476,96,654
14541,5276,98,921
14542,4037,17,508
14543,6254,80,469
14544,2328,28,196
14545,1069,18,517
14546,3842,54,139
14547,8803,66,432
14548,7828,45,68
14549,9897,21,603
14550,8408,72,933
14551,5626,89,552
14552,1899,23,459
14553,2625,45,372
14554,6988,6,91
14555,3138,25,954
14556,7522,52,971
14557,4489,6,647
14558,3180,44,928
14559,3161,68,38
14560,5913,74,304
14561,2864,15,896
14562,4127,92,882
14563,8272,97,110
14564,4122,23,782
14565,8983,45,387
14566,5547,1,831
14567,7993,89,320
14568,7145,66,809
14569,4935,39,573
14570,1488,79,363
14571,5477,62,540
14572,5885,38,733
14573,5046,51,547
14574,5860,73,391
14575,6058,99,217
14576,2798,3,287
14577,5466,30,718
14578,5950,20,748
14579,2331,67,12
14580,7264,43,388
14581,8136,55,685
14582,1599,9,777
14583,3650,14,714
14584,3368,44,465
14585,3246,84,565
14586,8910,54,609
14587,8747,88,7
14588,9044,56,99
14589,8447,52,895
14590,8899,73,321
14591,2146,68,31
14592,4976,25,681
14593,2094,70,504
14594,9542,96,657
14595,6472,48,493
14596,9110,52,254
14597,2926,60,741
14598,2482,22,880
14599,9825,15,322
14600,1805,37,947
14601,2825,7,496
14602,9396,69,461
14603,7841,67,95
14604,1935,85,157
14605,7406,57,782
14606,9905,50,452
14607,4247,75,469
14608,7252,77,883
14609,9680,19,130
14610,8543,64,734
14611,4633,57,132
14612,9611,13,699
14613,7516,65,838
14614,8922,55,741
14615,9497,58,370
14616,4386,85,125
14617,6722,13,464
14618,3290,36,630
14619,7320,8,910
14620,6691,17,128
14621,2071,28,99
14622,1083,49,575
14623,6993,73,532
14624,9458,55,293
14625,6618,70,343
14626,3902,77,988
14627,2113,5,251
14628,1180,45,753
14629,7877,50,123
14630,2663,22,973
14631,6149,38,478
14632,2859,31,55
14633,6829,85,433
14634,2663,30,667
14635,1635,13,215
14636,2176,58,669
14637,3309,15,361
14638,8307,30,139
14639,4445,54,761
14640,9816,47,981
14641,5519,39,122
14642,8788,10,905
14643,3699,50,511
14644,8907,4,512
14645,6844,82,590
14646,3528,30,489
14647,9752,57,408
14648,7472,48,415
14649,1933,31,821
14650,2754,0,546
14651,4023,35,717
14652,4565,0,682
14653,5762,85,692
14654,2781,96,380
14655,6750,62,750
14656,3383,5,364
14657,5035,65,590
14658,7791,63,429
14659,6114,88,585
14660,3613,87,590
14661,2940,76,907
14662,3468,17,326
14663,9821,47,124
14664,6873,44,180
14665,1005,17,23
14666,4177,63,732
14667,6877,92,284
14668,8802,78,310
14669,5906,81,414
14670,8186,52,76
14671,5590,42,670
14672,5644,58,336
14673,5376,49,374
14674,4990,61,558
14675,6378,83,293
14676,1833,32,940
14677,6592,36,933
14678,6322,0,93
14679,8239,10,380
14680,6476,99,758
14681,9184,61,163
14682,3755,84,542
14683,9953,86,606
14684,9412,19,984
14685,9960,84,34
14686,2649,22,831
14687,7009,100,860
14688,5263,33,639
14689,3297,41,661
14690,1160,1,787
14691,2557,40,814
14692,1255,51,910
14693,3492,52,702
14694,1793,62,100
14695,2705,37,869
14696,5673,4,123
14697,4065,57,452
14698,1961,85,431
14699,7741,2,807
14700,6107,70,951
14701,4853,11,531
14702,2112,93,63
14703,1928,37,739
14704,3142,81,610
14705,2994,31,645
14706,6981,24,11
14707,9286,62,975
14708,5014,17,926
14709,1041,30,18
14710,3120,98,265
14711,6629,63,111
14712,5966,42,794
14713,3826,15,100
14714,7816,28,520
14715,9366,73,873
14716,2919,99,323
14717,6071,48,413
14718,6166,18,128
14719,2905,24,6
14720,4402,12,6
14721,3476,33,355
14722,1794,45,661
14723,4520,41,843
14724,1435,36,921
14725,3948,65,972
14726,4445,68,325
14727,9512,2,752
14728,1105,69,899
14729,3839,94,214
14730,4567,62,102
14731,6565,43,103
14732,9869,96,833
14733,2311,49,234
14734,4099,74,236
14735,7485,35,16
14736,8512,76,451
14737,3005,60,705
14738,1960,99,145
14739,4127,88,172
14740,2408,50,711
14741,3438,90,694
14742,9489,67,126
14743,5140,61,696
14744,2532,15,380
14745,4867,0,14
14746,6055,9,945
14747,3981,64,700
14748,2877,11,586
14749,4473,68,580
14750,8189,18,648
14751,8655,53,140
14752,2664,59,336
14753,3765,68,714
14754,2308,94,445
14755,2172,87,462
14756,5818,22,198
14757,9388,14,644
14758,6217,58,442
14759,2732,42,85
14760,5043,39,437
14761,8745,94,886
14762,6917,37,336
14763,1915,21,452
14764,3199,30,724
14765,7175,33,433
14766,3915,23,211
14767,7131,41,518
14768,7744,17,956
14769,2929,1,632
14770,9191,41,560
14771,2604,58,316
14772,6920,100,438
14773,6767,89,201
14774,8445,24,202
14775,2530,43,432
14776,2095,100,356
14777,9436,13,370
14778,6192,7,305
14779,2144,6,857
14780,5256,13,30
14781,6813,48,145
14782,3093,93,405
14783,7483,17,111
14784,9401,50,718
14785,1707,51,624
14786,3615,96,482
14787,8913,61,353
14788,3242,82,150
14789,3932,14,344
14790,8580,95,532
14791,1627,2,452
14792,6614,75,184
14793,2086,29,284
14794,5760,58,981
14795,7984,82,647
14796,4616,95,63
14797,8077,78,504
14798,7009,1,172
14799,5515,13,764
14800,6552,98,973
14801,6103,14,355
14802,4075,32,185
14803,1814,22,800
14804,4559,28,780
14805,4981,24,243
14806,1221,66,127
14807,4408,18,118
14808,6527,34,705
14809,5012,33,408
14810,6244,37,345
14811,1965,88,768
14812,6127,39,670
14813,9244,7,482
14814,7399,29,824
14815,7461,51,110
14816,2221,76,455
14817,5735,81,518
14818,7763,89,212
14819,4839,9,780
14820,8957,54,248
14821,5437,93,318
14822,3527,54,849
14823,7846,31,638
14824,1738,52,501
14825,8287,39,840
14826,2915,32,445
14827,8195,38,439
14828,1818,49,282
14829,2922,6,521
14830,1045,17,247
14831,2596,6,778
14832,1975,50,493
14833,2286,36,578
14834,3772,56,434
14835,7317,44,63
14836,7044,79,777
14837,3839,11,219
14838,4729,45,475
14839,6622,88,290
14840,9028,74,932
14841,7963,28,215
14842,5363,75,63
14843,8877,4,439
14844,9274,47,427
14845,8884,23,592
14846,6914,93,969
14847,6204,36,762
14848,7293,31,300
14849,5632,91,372
14850,9631,3,563
14851,9437,23,125
14852,8082,84,333
14853,2494,91,583
14854,1962,80,523
14855,4277,38,931
14856,2126,48,732
14857,2891,79,761
14858,1332,91,624
14859,1598,30,628
14860,6372,64,486
14861,2813,61,946
14862,9902,40,437
14863,2648,29,552
14864,7541,26,260
14865,5054,54,549
14866,5345,58,749
14867,4297,76,665
14868,2430,73,300
14869,7533,63,155
14870,8400,99,464
14871,2868,40,756
14872,1287,74,220
14873,7009,73,121
14874,1996,29,557
14875,5848,50,1000
14876,9585,1,516
14877,9591,97,403
14878,6359,8,313
14879,3106,100,425
14880,1039,22,989
14881,5302,20,705
14882,9163,73,255
14883,8893,51,662
14884,8912,86,308
14885,8432,65,243
14886,6004,86,88
14887,1887,62,353
14888,5748,42,436
14889,2562,74,569
14890,6491,66,974
14891,7239,91,438
14892,5486,14,539
14893,4358,94,173
14894,6909,50,684
14895,8485,39,119
14896,7570,78,4
14897,2872,88,828
14898,8387,60,360
14899,1170,75,823
14900,7719,15,285
14901,2528,75,537
14902,2579,74,948
14903,6617,96,525
14904,8782,94,506
14905,8223,51,68
14906,2192,1,106
14907,6934,72,234
14908,1356,77,522
14909,6493,32,75
14910,7438,25,966
14911,1173,86,733
14912,2676,3,169
14913,1537,29,119
14914,4904,21,264
14915,7549,80,246
14916,1849,95,678
14917,4081,83,633
14918,5758,12,722
14919,4422,18,202
14920,3291,41,622
14921,8548,93,94
14922,7009,97,671
14923,9023,50,910
14924,3080,46,208
14925,7670,72,824
14926,1609,64,806
14927,3468,98,943
14928,5406,87,595
14929,4091,96,286
14930,1394,76,757
14931,9744,0,104
14932,4014,44,269
14933,9023,47,550
14934,1594,32,425
14935,2191,94,876
14936,4019,63,637
14937,1564,65,545
14938,1598,54,317
14939,4422,10,742
14940,5291,100,325
14941,4685,4,623
14942,9534,5,450
14943,8422,71,54
14944,2909,100,8
14945,5946,15,524
14946,6230,21,358
14947,5982,20,158
14948,3004,54,243
14949,4011,28,19
14950,7007,55,8
14951,4472,11,741
14952,3075,84,513
14953,2754,100,945
14954,8798,97,987
14955,5086,48,739
14956,3874,50,22
14957,7364,19,380
14958,6299,59,721
14959,8037,68,526
14960,2881,7,425
14961,1648,85,340
14962,2389,36,451
14963,2058,70,660
14964,1363,36,388
14965,5722,91,770
14966,8452,31,798
14967,2684,58,825
14968,8756,13,214
14969,9113,84,816
14970,6695,81,824
14971,2297,76,10
14972,5502,3,940
14973,6999,59,296
14974,9015,51,387
14975,1181,5,490
14976,8232,37,587
14977,4328,38,609
14978,6348,81,794
14979,5624,64,493
14980,4825,74,706
14981,8294,43,55
14982,3519,48,402
14983,2174,92,203
14984,3604,38,318
14985,2435,81,809
14986,7369,1,146
14987,2724,78,206
14988,8068,31,181
14989,2256,33,320
14990,4650,80,831
14991,5176,59,574
14992,2155,83,567
14993,2597,82,486
14994,9996,51,514
14995,5009,38,299
14996,6686,91,610
14997,2530,44,469
14998,1913,69,379
14999,1737,78,357
15000,3315,35,749
15001,7300,35,457
15002,2026,28,514
15003,2168,60,648
15004,7437,75,680
15005,7539,83,503
15006,2466,18,883
15007,8322,72,883
15008,8167,45,738
15009,9531,64,374
15010,9299,22,154
15011,9906,15,467
15012,7472,43,299
15013,5736,49,398
15014,7280,83,72
15015,8440,80,626
15016,1175,17,388
15017,6200,84,688
15018,5834,63,933
15019,9392,59,245
15020,3735,43,412
15021,6202,34,982
15022,9391,7,102
15023,9181,98,62
15024,9644,40,76
15025,3652,79,996
15026,3440,20,737
15027,2493,28,182
15028,8311,2,197
15029,6389,91,614
15030,9186,87,120
15031,3070,29,263
15032,5735,63,505
15033,1447,16,123
15034,9968,28,531
15035,5105,22,384
15036,8792,92,224
15037,7146,6,577
15038,4687,34,376
15039,2564,14,577
15040,8025,22,204
15041,9292,81,131
15042,8722,48,743
15043,7653,72,952
15044,5441,3,855
15045,7347,73,560
15046,6720,33,522
15047,2493,22,484
15048,4642,5,364
15049,2311,36,124
15050,9139,54,154
15051,5012,4,611
15052,2817,18,43
15053,7027,32,468
15054,4626,27,984
15055,9123,100,702
15056,3252,81,689
15057,7341,30,454
15058,3009,59,706
15059,3030,43,356
15060,6206,43,320
15061,1446,40,334
15062,6927,77,613
15063,3178,17,999
15064,7383,61,195
15065,5226,73,15
15066,9033,21,579
15067,9108,59,297
15068,8064,86,781
15069,1859,1,321
15070,4389,95,948
15071,9868,76,650
15072,8374,15,250
15073,8002,97,735
15074,9090,52,426
15075,5850,44,637
15076,7404,60,574
15077,5711,38,516
15078,2719,28,432
15079,6407,46,521
15080,9118,76,565
15081,8618,42,439
15082,3522,23,643
15083,2430,38,245
15084,1203,73,467
15085,2522,65,739
15086,9978,4,28
15087,9923,69,711
15088,6212,66,894
15089,5846,100,755
15090,6358,64,796
15091,2372,11,686
15092,8747,54,673
15093,1650,73,685
15094,8007,75,858
15095,5407,56,293
15096,7117,95,514
15097,4660,96,110
15098,7260,80,617
15099,9107,36,355
15100,8227,40,462
15101,8526,70,390
15102,4573,35,390
15103,5810,94,920
15104,5037,28,820
15105,1101,99,892
15106,4475,43,321
15107,4479,80,865
15108,3441,57,183
15109,9842,69,172
15110,5374,81,354
15111,2260,58,448
15112,8203,72,992
15113,3089,14,567
15114,9127,24,718
15115,5655,66,373
15116,3886,42,980
15117,5520,37,219
15118,6751,59,658
15119,3509,43,272
15120,1706,42,90
15121,2937,83,340
15122,7208,77,639
15123,8662,45,227
15124,8950,82,321
15125,1387,70,419
15126,7515,57,263
15127,3339,57,146
15128,1584,75,303
15129,2429,59,229
15130,4826,38,400
15131,5956,43,878
15132,6594,75,908
15133,6427,11,207
15134,6615,91,598
15135,6974,76,474
15136,9632,80,305
15137,3221,95,776
15138,9476,10,574
15139,7613,50,333
15140,4272,75,315
15141,8494,74,126
15142,9533,14,784
15143,3445,66,249
15144,8058,99,165
15145,1578,41,685
15146,3627,59,797
15147,6622,76,642
15148,8800,14,637
15149,2820,71,492
15150,3467,97,473
15151,6657,32,305
15152,2783,44,198
15153,1037,12,729
15154,1110,89,891
15155,8973,76,315
15156,8239,40,391
15157,1776,27,680
15158,3986,97,876
15159,8943,37,757
15160,3920,84,457
15161,3797,12,975
15162,4434,7,165
15163,6440,8,75
15164,2422,30,663
15165,2115,98,821
15166,4946,63,108
15167,9792,63,601
15168,7798,47,81
15169,2043,100,948
15170,6366,31,351
15171,3323,96,856
15172,5258,17,130
15173,5458,32,371
15174,1955,80,90
15175,6434,51,644
15176,6865,2,283
15177,4527,6,816
15178,8293,62,478
15179,8965,67,52
15180,1755,57,863
15181,2726,31,838
15182,2395,46,19
15183,7687,21,771
15184,6212,92,513
15185,5155,56,450
15186,5985,92,1
15187,2073,9,478
15188,1678,36,611
15189,6745,65,612
15190,7709,20,617
15191,6427,17,831
15192,6357,4,481
15193,1148,71,259
15194,6693,60,945
15195,5271,72,969
15196,9838,42,798
15197,5646,25,208
15198,4606,53,632
15199,3472,57,860
15200,4199,8,973
15201,1903,91,744
15202,1176,3,614
15203,3611,40,602
15204,1165,37,387
15205,5495,40,595
15206,2385,97,280
15207,9475,74,322
15208,7066,4,995
15209,2032,83,298
15210,3766,29,227
15211,7474,88,724
15212,1429,48,682
15213,5510,24,232
15214,4186,95,407
15215,5694,27,829
15216,4015,22,388
15217,7418,89,879
15218,9513,3,903
15219,1658,41,829
15220,4972,100,311
15221,3887,6,214
15222,2884,41,582
15223,2310,64,343
15224,9311,38,935
15225,3523,25,536
15226,5738,59,796
15227,3089,66,776
15228,6377,59,986
15229,1042,83,40
15230,3692,46,754
15231,2765,5,547
15232,1291,60,253
15233,3255,24,275
15234,1075,44,578
15235,3331,40,395
15236,4170,0,214
15237,5332,17,182
15238,7014,55,771
15239,6128,6,474
15240,8891,82,164
15241,1539,82,705
15242,2750,92,459
15243,5407,44,897
15244,7216,84,413
15245,5949,98,275
15246,5774,8,694
15247,4087,72,375
15248,9778,74,87
15249,7610,93,935
15250,8813,57,94
15251,6120,67,831
15252,2999,55,112
15253,4833,46,719
15254,9926,26,276
15255,6730,1,701
15256,1294,27,290
15257,7778,46,111
15258,9074,47,798
15259,6462,37,761
15260,2449,88,498
15261,2833,95,685
15262,7676,24,234
15263,2272,14,926
15264,3250,83,944
15265,5909,36,502
15266,3526,32,483
15267,1876,69,644
15268,2090,76,804
15269,1969,29,676
15270,3251,56,385
15271,6496,13,564
15272,7830,3,639
15273,4082,48,998
15274,5012,28,382
15275,6178,79,163
15276,9611,17,512
15277,5554,29,567
15278,1775,15,574
15279,9890,47,578
15280,5340,1,321
15281,5563,25,316
15282,9997,75,558
15283,2474,47,372
15284,4513,37,9
15285,9951,89,751
15286,1235,68,841
15287,5293,46,353
15288,5306,32,467
15289,3655,11,296
15290,2268,38,824
15291,3421,11,842
15292,7173,50,671
15293,8514,31,902
15294,9317,23,472
15295,4833,37,302
15296,8813,45,519
15297,5792,23,930
15298,7130,36,824
15299,2726,22,876
15300,6611,1,645
15301,8143,11,316
15302,5719,84,819
15303,6300,32,256
15304,6162,63,484
15305,6116,76,145
15306,5689,8,764
15307,4364,1,2
15308,1750,35,732
15309,2877,51,564
15310,5022,19,152
15311,8831,24,109
15312,6332,59,554
15313,2302,11,332
15314,8082,72,840
15315,6738,27,621
15316,8672,100,592
15317,8346,57,398
15318,3429,85,295
15319,5224,75,484
15320,9371,71,369
15321,4020,19,947
15322,2257,69,232
15323,3391,41,62
15324,6004,57,208
15325,3622,90,916
15326,2288,8,740
15327,4672,32,178
15328,5506,2,361
15329,3952,5,837
15330,4014,16,659
15331,5593,34,739
15332,7599,51,896
15333,7324,26,503
15334,2259,36,946
15335,6964,19,487
15336,4655,1,906
15337,6682,38,426
15338,4980,60,92
15339,6236,4,247
15340,5712,76,193
15341,7135,12,722
15342,1563,42,404
15343,1790,32,72
15344,5644,74,163
15345,4666,21,536
15346,3148,54,738
15347,5550,15,705
15348,5046,94,213
15349,4857,85,139
15350,1569,8,596
15351,6523,63,13
15352,8306,75,117
15353,5624,30,304
15354,4041,94,176
15355,6957,14,42
15356,1808,46,110
15357,1659,82,343
15358,4245,25,487
15359,4252,100,562
15360,9578,28,375
15361,6558,38,352
15362,5443,37,67
15363,7116,18,2
15364,3324,81,710
15365,4490,82,565
15366,2158,35,276
15367,1296,19,161
15368,4404,31,169
15369,4171,0,432
15370,1686,36,416
15371,2764,62,81
15372,7683,43,310
15373,3351,29,888
15374,2125,28,714
15375,1118,61,612
15376,6187,62,276
15377,3384,51,559
15378,3570,45,78
15379,6247,20,568
15380,7074,19,665
15381,4596,19,152
15382,5402,97,810
15383,1966,95,597
15384,1181,11,278
15385,5268,14,310
15386,4451,87,62
15387,7700,33,64
15388,8392,2,744
15389,8099,17,31
15390,3522,62,567
15391,7119,48,967
15392,1606,50,913
15393,1129,39,610
15394,9745,55,80
15395,7328,89,320
15396,6932,80,910
15397,2353,66,62
15398,9154,73,731
15399,7647,49,684
15400,2459,9,682
15401,1399,77,69
15402,5439,61,40
15403,6306,59,113
15404,8022,81,100
15405,7749,79,839
15406,5421,49,411
15407,4785,46,608
15408,2897,54,468
15409,6534,13,115
15410,6629,76,938
15411,6628,43,507
15412,3139,60,500
15413,2108,25,75
15414,9421,20,175
15415,2712,83,394
15416,6094,85,405
15417,6711,16,527
15418,2152,40,860
15419,5831,79,759
15420,3668,82,543
15421,1686,80,220
15422,3442,46,709
15423,3127,97,640
15424,5652,57,6
15425,9842,33,365
15426,2311,59,363
15427,5726,23,165
15428,3974,21,849
15429,1360,14,642
15430,2732,55,102
15431,4379,90,202
15432,7731,8,69
15433,1230,3,15
15434,9702,24,58
15435,7455,30,998
15436,9729,65,714
15437,9825,5,280
15438,3914,77,389
15439,3533,12,676
15440,9734,95,764
15441,6086,32,154
15442,8901,64,192
15443,7887,11,473
15444,2963,88,637
15445,9512,78,173
15446,8341,32,573
15447,1163,71,302
15448,6163,91,961
15449,7993,78,57
15450,9175,25,792
15451,7485,15,344
15452,4188,72,539
15453,3899,34,77
15454,4307,75,50
15455,7677,47,798
15456,7574,83,438
15457,6687,9,839
15458,5670,57,762
15459,1963,42,433
15460,3178,68,247
15461,8695,45,720
15462,1830,11,588
15463,9466,23,130
15464,1316,45,937
15465,1953,66,31
15466,6539,91,55
15467,9195,68,816
15468,9444,43,65
15469,9044,12,608
15470,6445,77,258
15471,4651,1,936
15472,5682,33,940
15473,2360,90,781
15474,8793,36,503
15475,8142,6,2
15476,5977,89,829
15477,7824,67,174
15478,3552,96,523
15479,8797,37,953
15480,9302,26,163
15481,8346,71,316
15482,9849,72,572
15483,9261,75,225
15484,1448,44,595
15485,3722,79,700
15486,7334,15,364
15487,7713,69,695
15488,6482,45,675
15489,3546,93,409
15490,5645,90,454
15491,4162,71,837
15492,4376,95,119
15493,4814,21,105
15494,8296,99,799
15495,9893,79,85
15496,6406,66,879
15497,4439,85,189
15498,7847,0,943
15499,2438,100,463
15500,6448,21,432
15501,2605,16,922
15502,3373,72,264
15503,4275,16,709
15504,3517,17,914
15505,6562,95,804
15506,3313,94,790
15507,8210,75,54
15508,2717,97,659
15509,4636,97,965
15510,5662,91,489
15511,8639,62,481
15512,3909,15,675
15513,3819,79,498
15514,1870,89,7
15515,2152,25,93
15516,1817,62,176
15517,3339,92,415
15518,7490,2,605
15519,3491,80,557
15520,5050,38,162
15521,5187,27,923
15522,4661,33,103
15523,5834,36,512
15524,3576,41,849
15525,7142,87,765
15526,5497,87,750
15527,5956,99,185
15528,2913,5,862
15529,5680,30,568
15530,6818,88,586
15531,7791,23,260
15532,1963,6,464
15533,2749,4,941
15534,3275,99,761
15535,3548,76,122
15536,5503,69,361
15537,8718,0,647
15538,9302,14,463
15539,5835,48,638
15540,6895,72,544
15541,2741,85,132
15542,1032,33,503
15543,6024,84,992
15544,5714,74,376
15545,4579,87,874
15546,5996,2,857
15547,9382,5,825
15548,5301,69,809
15549,1975,69,639
15550,6424,85,596
15551,2114,89,575
15552,1900,83,30
15553,9960,67,309
15554,6973,24,166
15555,3186,13,643
15556,2658,41,423
15557,3838,90,132
15558,7250,12,329
15559,8031,64,824
15560,4542,70,911
15561,7789,93,634
15562,3547,100,945
15563,1023,17,342
15564,6318,66,569
15565,7915,78,848
15566,6639,87,276
15567,4696,90,736
15568,8464,98,935
15569,3276,57,510
15570,6200,22,257
15571,7921,20,649
15572,2095,64,732
15573,8434,19,953
15574,7166,41,77
15575,8066,90,629
15576,5164,28,363
15577,7218,62,27
15578,5590,59,442
15579,6799,77,119
15580,2317,75,855
15581,8821,16,555
15582,2767,93,568
15583,4159,63,982
15584,7522,60,924
15585,5875,54,342
15586,6438,92,353
15587,7355,35,605
15588,5446,51,118
15589,4566,45,798
15590,3819,100,832
15591,7037,54,594
15592,4787,10,194
15593,5765,70,553
15594,6427,9,466
15595,2367,84,734
15596,2249,37,594
15597,2047,95,524
15598,7704,54,281
15599,8485,40,381
15600,7713,97,437
15601,2034,33,440
15602,5510,5,164
15603,2836,43,640
15604,7309,6,70
15605,7748,46,333
15606,8319,69,59
15607,7491,11,969
15608,8499,80,411
15609,2609,64,550
15610,3842,25,106
15611,5714,40,558
15612,9690,42,273
15613,9573,1,741
15614,1832,71,163
15615,4819,85,441
15616,1355,52,871
15617,4756,54,271
15618,1975,53,706
15619,2637,71,822
15620,3636,21,585
15621,1263,29,282
15622,3683,66,963
15623,1440,23,358
15624,4633,49,398
15625,2961,96,646
15626,1914,5,855
15627,5213,6,578
15628,7901,91,612
15629,2825,84,241
15630,4158,26,815
15631,1996,84,627
15632,5352,95,954
15633,3914,3,959
15634,2569,71,200
15635,6107,91,978
15636,1705,96,6
15637,2449,68,408
15638,3732,85,473
15639,2037,42,395
15640,4982,4,817
15641,9815,98,651
15642,5777,41,217
15643,8601,6,614
15644,5114,9,624
15645,8895,2,163
15646,8450,88,124
15647,6827,59,424
15648,5631,43,949
15649,4849,40,729
15650,9105,31,215
15651,5560,26,142
15652,3796,24,533
15653,5527,42,802
15654,9770,73,66
15655,6246,45,948
15656,8625,56,587
15657,5311,24,473
15658,4599,96,374
15659,6345,97,140
15660,4824,80,366
15661,7666,75,735
15662,8674,17,632
15663,3621,55,314
15664,1279,31,487
15665,4651,81,505
15666,6080,88,869
15667,3191,77,919
15668,9555,39,285
15669,3580,71,474
15670,5788,70,751
15671,2750,76,723
15672,2903,19,252
15673,8716,95,778
15674,9250,55,631
15675,2626,83,576
15676,4231,42,532
15677,2724,24,558
15678,1366,26,907
15679,2466,17,604
15680,1142,89,846
15681,4452,62,122
15682,3412,28,434
15683,6508,7,230
15684,8670,28,509
15685,1537,29,500
15686,9761,92,894
15687,7312,22,700
15688,1793,69,883
15689,1945,15,673
15690,7138,8,777
15691,1317,85,36
15692,1676,94,897
15693,5257,38,901
