流id,流带宽,进入设备时间,发送流所需时间
4322,5543,66,518
4323,9402,20,329
4324,8741,73,691
4325,2660,88,134
4326,3951,46,523
4327,4950,62,655
4328,4595,93,811
4329,9360,59,210
4330,5082,36,62
4331,1825,3,861
4332,4276,67,904
4333,8011,14,884
4334,1661,82,770
4335,2111,27,999
4336,5200,59,96
4337,2128,87,127
4338,6189,63,430
4339,8264,29,141
4340,6624,56,791
4341,6559,35,78
4342,1562,50,307
4343,9252,70,958
4344,4739,9,454
4345,5482,89,457
4346,9340,39,872
4347,6127,74,945
4348,3352,90,338
4349,6363,45,815
4350,4366,0,946
4351,1253,85,764
4352,4611,72,456
4353,1573,37,285
4354,7650,54,16
4355,1376,14,185
4356,4860,35,86
4357,3832,58,806
4358,8900,22,245
4359,8376,35,942
4360,5510,38,365
4361,5970,13,883
4362,7458,82,502
4363,4739,28,132
4364,3117,59,325
4365,5538,21,86
4366,5795,14,998
4367,4740,28,267
4368,8931,42,16
4369,5454,7,250
4370,3176,73,774
4371,4153,74,188
4372,6252,25,675
4373,3608,30,765
4374,6176,7,418
4375,2832,83,591
4376,5703,67,962
4377,2837,25,825
4378,8599,19,674
4379,3866,46,526
4380,1551,21,475
4381,5735,37,95
4382,6841,27,54
4383,7404,19,298
4384,2994,49,397
4385,2171,86,222
4386,2106,30,957
4387,1841,84,757
4388,5409,75,177
4389,8365,30,555
4390,4073,83,695
4391,4404,78,247
4392,6265,23,105
4393,8459,84,745
4394,7238,96,544
4395,3581,48,293
4396,4281,80,840
4397,9992,88,730
4398,4857,72,711
4399,9146,32,960
4400,6932,4,809
4401,2362,12,399
4402,4316,39,695
4403,5888,70,210
4404,2432,9,643
4405,9142,39,133
4406,7803,21,85
4407,7586,55,519
4408,4584,22,308
4409,2099,19,441
4410,1914,36,523
4411,2722,81,265
4412,9174,79,38
4413,5324,38,38
4414,2023,72,547
4415,3686,19,108
4416,4228,98,719
4417,4578,12,813
4418,3505,15,751
4419,1613,85,252
4420,7340,33,684
4421,5906,65,420
4422,3088,39,192
4423,9954,51,947
4424,4237,7,568
4425,2187,82,650
4426,1054,29,261
4427,2409,48,376
4428,2016,67,400
4429,3628,75,362
4430,3557,55,646
4431,5392,95,717
4432,6164,58,530
4433,3419,80,606
4434,4555,16,272
4435,3879,19,640
4436,3678,3,687
4437,2761,71,271
4438,9523,52,571
4439,4835,94,917
4440,2124,65,646
4441,9620,62,18
4442,3189,78,241
4443,4031,85,570
4444,4108,21,866
4445,9885,74,781
4446,9472,32,953
4447,5253,24,18
4448,2951,37,710
4449,5972,51,794
4450,6981,35,77
4451,7996,78,326
4452,3723,1,871
4453,7776,71,771
4454,7487,61,408
4455,9283,55,18
4456,6073,77,521
4457,8732,47,399
4458,2082,7,228
4459,3069,72,164
4460,2851,10,734
4461,9766,49,781
4462,7465,61,425
4463,3485,23,243
4464,9481,44,468
4465,1410,99,775
4466,4987,0,249
4467,1093,52,126
4468,8853,38,342
4469,4432,23,521
4470,8807,87,956
4471,4841,46,794
4472,2573,67,54
4473,8201,99,674
4474,6175,91,390
4475,4385,95,296
4476,2129,10,880
4477,7304,92,322
4478,4603,45,689
4479,5432,50,918
4480,3077,2,353
4481,3742,35,237
4482,8751,19,584
4483,2318,51,853
4484,4984,37,313
4485,4054,35,463
4486,4207,97,136
4487,6589,82,803
4488,1389,88,894
4489,4883,31,201
4490,3345,99,989
4491,8435,33,818
4492,2969,33,882
4493,5328,9,347
4494,6147,97,259
4495,4539,2,610
4496,1317,49,535
4497,4103,15,754
4498,5949,9,179
4499,2217,29,763
4500,6478,67,690
4501,6419,41,788
4502,8361,95,976
4503,3206,80,293
4504,4683,55,77
4505,2090,99,170
4506,7097,26,34
4507,1401,48,747
4508,1061,31,8
4509,5301,1,614
4510,4066,61,58
4511,6654,9,525
4512,6253,55,794
4513,4498,95,462
4514,1039,100,422
4515,2932,65,686
4516,2202,15,595
4517,7189,63,144
4518,3416,21,287
4519,8714,47,175
4520,7769,41,541
4521,3651,84,134
4522,2876,36,128
4523,4402,38,554
4524,6210,95,732
4525,8295,3,908
4526,1563,8,241
4527,9073,56,953
4528,9536,39,107
4529,2177,15,495
4530,6321,32,581
4531,9037,99,399
4532,3120,4,889
4533,2819,74,465
4534,5279,12,488
4535,9008,14,87
4536,2404,87,883
4537,4054,48,443
4538,5796,81,972
4539,2021,28,444
4540,5689,74,26
4541,1893,31,170
4542,9899,50,948
4543,4297,79,394
4544,2864,13,871
4545,9296,13,125
4546,9917,97,249
4547,7980,70,596
4548,1273,78,685
4549,4461,93,950
4550,9674,46,125
4551,7136,47,373
4552,7070,78,480
4553,9954,78,920
4554,8787,24,430
4555,4889,3,963
4556,7462,2,180
4557,5022,83,871
4558,7371,54,589
4559,4783,87,240
4560,5040,42,488
4561,7064,98,127
4562,8599,80,479
4563,4520,97,27
4564,3307,89,644
4565,6864,5,966
4566,8354,57,931
4567,1897,22,448
4568,1498,17,871
4569,7238,57,763
4570,6421,11,508
4571,5910,32,891
4572,6076,63,254
4573,8464,0,756
4574,5607,70,136
4575,2840,74,675
4576,2260,98,353
4577,1408,3,522
4578,6001,48,457
4579,1863,58,869
4580,3518,59,791
4581,5517,96,113
4582,3236,52,803
4583,1745,58,238
4584,2651,26,189
4585,1232,3,453
4586,3966,15,951
4587,1074,20,157
4588,6038,44,434
4589,4923,21,135
4590,1386,40,406
4591,3236,65,40
4592,2167,97,909
4593,9877,28,648
4594,5518,61,866
4595,1498,15,159
4596,8383,6,970
4597,4081,69,733
4598,5306,72,633
4599,8464,98,15
4600,9388,60,835
4601,1073,15,884
4602,9135,7,914
4603,1524,31,272
4604,5711,49,19
4605,7997,18,166
4606,1854,10,516
4607,2939,1,584
4608,1835,11,936
4609,3553,43,126
4610,9218,97,404
4611,9238,80,705
4612,7072,39,201
4613,4533,20,49
4614,9520,44,824
4615,4068,4,905
4616,4609,55,308
4617,3374,88,271
4618,5148,7,945
4619,2460,68,929
4620,7065,55,245
4621,7014,21,153
4622,5887,74,845
4623,3178,23,521
4624,5828,43,532
4625,1944,0,235
4626,5664,90,4
4627,5522,20,218
4628,4277,21,429
4629,3063,86,764
4630,2015,36,42
4631,3940,85,724
4632,6075,13,493
4633,2904,61,125
4634,2945,32,503
4635,8576,82,985
4636,7433,42,34
4637,4005,42,982
4638,2999,76,339
4639,4658,39,474
4640,5717,70,476
4641,8435,27,815
4642,8505,14,956
4643,1087,46,521
4644,2960,37,282
4645,3286,78,270
4646,8404,51,812
4647,1272,81,879
4648,3470,21,407
4649,3948,55,548
4650,1311,13,710
4651,8735,39,55
4652,5328,6,982
4653,9608,52,102
4654,4779,14,481
4655,3456,4,146
4656,4600,61,443
4657,4344,65,705
4658,7163,71,128
4659,5170,24,149
4660,5108,4,123
4661,1306,26,781
4662,3825,30,727
4663,2199,24,112
4664,3454,75,30
4665,3290,68,517
4666,5634,38,250
4667,8568,1,185
4668,1202,29,483
4669,3671,21,46
4670,7796,96,970
4671,4933,9,457
4672,7465,35,292
4673,3207,75,343
4674,2182,92,249
4675,4116,82,253
4676,5324,7,643
4677,4688,97,776
4678,6929,85,280
4679,9471,16,264
4680,4108,19,516
4681,2273,16,638
4682,5581,38,509
4683,7683,89,758
4684,9730,49,485
4685,8921,41,486
4686,5198,28,778
4687,8095,90,980
4688,2098,77,891
4689,3070,65,512
4690,6688,68,971
4691,4810,95,39
4692,3812,50,6
4693,4601,21,62
4694,1471,96,376
4695,4288,93,547
4696,9765,56,22
4697,7776,78,198
4698,6531,80,939
4699,2030,79,166
4700,3330,80,934
4701,5172,64,989
4702,5459,36,899
4703,3340,62,548
4704,3447,53,97
4705,2237,28,636
4706,9041,66,385
4707,6819,57,444
4708,6430,37,741
4709,1946,85,591
4710,3294,93,90
4711,3112,34,691
4712,4059,91,525
4713,4350,49,228
4714,9791,31,343
4715,9344,25,711
4716,4759,38,442
4717,6928,8,297
4718,5440,12,480
4719,2525,52,455
4720,6138,85,587
4721,8098,32,754
4722,5222,2,775
4723,4064,73,497
4724,4214,41,267
4725,5804,81,913
4726,3154,75,259
4727,8127,90,765
4728,4681,96,276
4729,7354,5,479
4730,7580,15,91
4731,8513,59,745
4732,5018,23,963
4733,4587,57,930
4734,5901,88,501
4735,7167,69,828
4736,8999,23,835
4737,2108,3,960
4738,6490,32,438
4739,4486,13,695
4740,3662,22,109
4741,2333,8,764
4742,9933,23,693
4743,6819,11,928
4744,1130,47,88
4745,7394,45,486
4746,9389,3,714
4747,1014,63,569
4748,3791,53,852
4749,3509,78,319
4750,6496,97,292
4751,1819,32,298
4752,3577,50,173
4753,5851,7,470
4754,8063,76,979
4755,6117,89,43
4756,9489,70,717
4757,2140,4,125
4758,5002,91,538
4759,5276,51,796
4760,4840,77,458
4761,2231,76,312
4762,9965,8,425
4763,6824,23,649
4764,5817,13,457
4765,3061,92,551
4766,1890,9,968
4767,3271,52,672
4768,1194,64,306
4769,6085,70,58
4770,9712,79,520
4771,3124,81,285
4772,5986,21,526
4773,8488,27,901
4774,6668,30,958
4775,5392,43,576
4776,5632,68,486
4777,5606,20,916
4778,1599,24,632
4779,9549,86,437
4780,7323,75,261
4781,3610,52,129
4782,3751,37,501
4783,5689,64,837
4784,9237,39,679
4785,6737,16,35
4786,4281,16,63
4787,6873,87,180
4788,9933,92,939
4789,1665,7,50
4790,6535,2,260
4791,1471,8,507
4792,8461,22,462
4793,8295,98,57
4794,6949,20,701
4795,9565,33,358
4796,1399,93,850
4797,6802,51,19
4798,2962,0,149
4799,4218,12,361
4800,2375,46,78
4801,2183,37,545
4802,2205,48,709
4803,2604,18,407
4804,6260,58,615
4805,3652,89,563
4806,9485,68,343
4807,4967,37,531
4808,5080,37,926
4809,5634,17,198
4810,8492,96,305
4811,3758,67,635
4812,6202,23,755
4813,2468,93,253
4814,4286,3,212
4815,7488,60,233
4816,8680,89,602
4817,4077,68,771
4818,7797,41,476
4819,2564,83,397
4820,6731,67,60
4821,5266,30,296
4822,6736,40,826
4823,8320,57,896
4824,6421,87,113
4825,4956,91,178
4826,5110,65,647
4827,3359,55,34
4828,7325,42,884
4829,5153,64,830
4830,7277,24,11
4831,4681,21,470
4832,3086,28,575
4833,3099,70,143
4834,7775,34,823
4835,5216,30,308
4836,4996,32,311
4837,6361,92,407
4838,6830,39,191
4839,1392,38,824
4840,5255,63,314
4841,2805,93,652
4842,6382,93,748
4843,9311,6,698
4844,2164,41,735
4845,5462,97,85
4846,5642,14,719
4847,5742,15,14
4848,8970,49,598
4849,5479,10,637
4850,7308,75,169
4851,3375,24,861
4852,3650,95,290
4853,6664,71,263
4854,4751,56,218
4855,6607,31,491
4856,4642,64,395
4857,8531,45,619
4858,3798,54,496
4859,9318,100,819
4860,8970,92,152
4861,4755,52,432
4862,3458,71,875
4863,4509,52,176
4864,3143,53,916
4865,9512,15,515
4866,3775,89,181
4867,7111,35,845
4868,8520,67,559
4869,6750,24,575
4870,7847,61,430
4871,5388,23,552
4872,6447,10,248
4873,9967,25,238
4874,8659,70,409
4875,8602,96,843
4876,5298,29,913
4877,5030,22,967
4878,2990,100,672
4879,1620,61,235
4880,5906,42,555
4881,7926,78,465
4882,4819,27,831
4883,4352,90,188
4884,3114,50,379
4885,1410,20,839
4886,8186,86,846
4887,6756,58,190
4888,4243,5,220
4889,5327,77,892
4890,5982,48,680
4891,3882,5,73
4892,5134,3,718
4893,1847,96,369
4894,4754,69,947
4895,9420,35,951
4896,3331,6,686
4897,7551,79,965
4898,2100,52,608
4899,6161,10,162
4900,1282,62,919
4901,8324,77,237
4902,1306,30,877
4903,6545,56,643
4904,6680,18,489
4905,8113,55,92
4906,8564,93,240
4907,6277,96,805
4908,9579,15,777
4909,4444,48,573
4910,5729,15,535
4911,2163,64,89
4912,7792,88,449
4913,4691,100,263
4914,4117,27,116
4915,5497,55,516
4916,1131,14,623
4917,7425,14,472
4918,1042,88,470
4919,7064,30,718
4920,3384,78,963
4921,6326,15,453
4922,2334,24,437
4923,6979,100,69
4924,6202,80,29
4925,3502,98,906
4926,8413,57,253
4927,9080,19,170
4928,4706,16,861
4929,1560,1,205
4930,6728,26,359
4931,1262,78,850
4932,5617,24,191
4933,8114,34,816
4934,4973,68,467
4935,2168,19,624
4936,8176,23,725
4937,1523,58,990
4938,7576,92,466
4939,4081,26,464
4940,5799,29,430
4941,2345,70,294
4942,2882,41,194
4943,1586,15,832
4944,5900,92,255
4945,2189,18,679
4946,9368,4,722
4947,1368,0,355
4948,7830,92,400
4949,9157,27,866
4950,6015,47,664
4951,2001,37,638
4952,4426,1,626
4953,4032,71,631
4954,4446,49,977
4955,3561,26,598
4956,9677,11,543
4957,9623,21,97
4958,6075,70,8
4959,5487,50,737
4960,9290,38,881
4961,8330,26,819
4962,5409,15,266
4963,9638,32,413
4964,3982,67,790
4965,1056,70,63
4966,4706,78,25
4967,5130,2,319
4968,6969,90,804
4969,1852,66,581
4970,5025,25,510
4971,2943,97,454
4972,7175,23,217
4973,5669,19,82
4974,3474,52,891
4975,2512,43,783
4976,4007,4,342
4977,6357,91,537
4978,3446,80,545
4979,3015,80,505
4980,4994,91,93
4981,6957,48,750
4982,6729,86,199
4983,6680,44,107
4984,1000,28,439
4985,4094,54,696
4986,8381,91,707
4987,3372,41,133
4988,5951,70,258
4989,3947,35,23
4990,7540,53,477
4991,8355,82,926
4992,4613,85,578
4993,5638,78,799
4994,1744,12,361
4995,8465,71,877
4996,5183,25,142
4997,5848,63,684
4998,3127,30,421
4999,5781,51,457
5000,3290,96,805
5001,8045,50,687
5002,7781,17,836
5003,9886,100,621
5004,8274,45,330
5005,1951,29,912
5006,8386,77,985
5007,4439,10,398
5008,6160,44,310
5009,6043,9,229
5010,5605,35,751
5011,3812,32,679
5012,1456,100,469
5013,3705,87,874
5014,4967,80,656
5015,5390,56,584
5016,2474,50,795
5017,5912,28,257
5018,2284,21,843
5019,8180,4,362
5020,2769,30,791
5021,1577,71,556
5022,9839,32,579
5023,3731,32,838
5024,8706,83,479
5025,1707,51,545
5026,4341,84,645
5027,5479,45,943
5028,5151,40,517
5029,3088,25,478
5030,6253,79,721
5031,1042,72,294
5032,4108,77,202
5033,1957,25,6
5034,3261,2,877
5035,6653,60,261
5036,3016,44,969
5037,4328,15,18
5038,5727,40,653
5039,6270,6,198
5040,2607,46,383
5041,5078,70,395
5042,4110,52,246
5043,7857,69,341
5044,1471,99,1
5045,9882,14,15
5046,7746,57,509
5047,3754,0,659
5048,1185,2,14
5049,9101,42,99
5050,5611,75,802
5051,9241,21,188
5052,3994,6,998
5053,7914,91,289
5054,4397,60,586
5055,3375,72,412
5056,7802,73,41
5057,4978,8,865
5058,1656,31,925
5059,6209,14,534
5060,4931,88,428
5061,8672,30,965
5062,2259,100,573
5063,1314,26,453
5064,7661,83,393
5065,1661,46,176
5066,4425,38,31
5067,2318,89,351
5068,2673,37,950
5069,7231,4,655
5070,5004,78,30
5071,6317,12,767
5072,8333,70,713
5073,7510,46,11
5074,3072,60,901
5075,4805,61,634
5076,5415,3,313
5077,4336,37,974
5078,1707,1,348
5079,9339,41,988
5080,7740,5,575
5081,1958,84,180
5082,6130,57,503
5083,1372,80,964
5084,7074,89,814
5085,5726,80,140
5086,6566,24,659
5087,1151,37,646
5088,6403,66,416
5089,3570,83,672
5090,8385,55,674
5091,8901,62,16
5092,1693,81,771
5093,4329,87,225
5094,2555,8,975
5095,2332,24,855
5096,9928,33,243
5097,9981,91,175
5098,4081,11,741
5099,4440,28,387
5100,1710,90,865
5101,2997,6,871
5102,2951,5,532
5103,8764,33,56
5104,5129,19,451
5105,8604,86,230
5106,5845,36,629
5107,6568,81,151
5108,1480,22,269
5109,6978,22,573
5110,3183,34,352
5111,2123,37,292
5112,3483,22,424
5113,2530,11,334
5114,5617,65,603
5115,7411,59,25
5116,1649,60,257
5117,4076,82,287
5118,4162,71,309
5119,5098,1,908
5120,9288,87,916
5121,6356,77,588
5122,3607,19,170
5123,6364,3,277
5124,6724,21,682
5125,8923,35,58
5126,1403,32,585
5127,5007,15,555
5128,7850,5,240
5129,6884,38,689
5130,5813,99,644
5131,6835,93,776
5132,1102,15,313
5133,7722,32,970
5134,2930,78,768
5135,4970,66,850
5136,6683,28,838
5137,4536,3,74
5138,1395,73,5
5139,2314,59,3
5140,9283,56,44
5141,6785,13,430
5142,9977,0,118
5143,7185,11,659
5144,3495,58,431
5145,6010,95,32
5146,6232,68,28
5147,3687,97,388
5148,4408,8,581
5149,4165,63,160
5150,6393,95,400
5151,5362,30,399
5152,4894,62,549
5153,4423,74,575
5154,7411,90,895
5155,7199,28,814
5156,6896,94,376
5157,7845,94,360
5158,9836,78,410
5159,3893,56,442
5160,1877,48,871
5161,7859,50,280
5162,2748,78,654
5163,6879,98,910
5164,8786,7,47
5165,8405,42,48
5166,1995,6,392
5167,1170,78,228
5168,5027,85,346
5169,5769,25,977
5170,1699,51,181
5171,8539,84,447
5172,6023,82,664
5173,2869,59,880
5174,8512,25,296
5175,6548,83,8
5176,8359,32,629
5177,3877,86,153
5178,6838,97,140
5179,6089,86,821
5180,6926,33,427
5181,6488,20,753
5182,7162,1,684
5183,3031,14,151
5184,8239,86,482
5185,7772,1,535
5186,2429,65,601
5187,3724,39,947
5188,5738,87,150
5189,3087,100,979
5190,3742,34,43
5191,1949,68,932
5192,1728,64,482
5193,8073,14,379
5194,7095,76,650
5195,2972,29,167
5196,2513,51,523
5197,3574,28,690
5198,8899,50,719
5199,5537,38,407
5200,2858,92,143
5201,8912,63,545
5202,4349,56,277
5203,7459,61,722
5204,4252,85,391
5205,5869,56,586
5206,2675,6,493
5207,6110,49,92
5208,4859,47,210
5209,6524,51,987
5210,3452,29,107
5211,7759,94,3
5212,2668,48,675
5213,1142,71,777
5214,6303,23,34
5215,1831,69,491
5216,2538,38,813
5217,2155,40,246
5218,5141,72,6
5219,6589,72,371
5220,2897,66,540
5221,1011,94,860
5222,9241,61,731
5223,8007,83,344
5224,9091,30,879
5225,2911,31,594
5226,5839,33,17
5227,1002,65,64
5228,1155,11,581
5229,5126,91,38
5230,2321,24,178
5231,8352,74,898
5232,3144,79,21
5233,4324,39,492
5234,6177,91,614
5235,6082,38,821
5236,2947,73,106
5237,3793,46,702
5238,2283,18,830
5239,2174,32,726
5240,9587,52,365
5241,6559,24,461
5242,6098,59,527
5243,2867,75,366
5244,2448,36,52
5245,7054,23,272
5246,9574,30,905
5247,8131,10,420
5248,7975,31,100
5249,3771,68,890
5250,6803,15,104
5251,1161,46,767
5252,6373,93,466
5253,7271,8,897
5254,5077,50,842
5255,5843,68,294
5256,2855,34,335
5257,2740,11,940
5258,1809,26,641
5259,4649,52,644
5260,1704,56,69
5261,3021,75,493
5262,6103,84,323
5263,8303,16,350
5264,6587,20,3
5265,3814,0,472
5266,5095,30,783
5267,9208,81,879
5268,6899,100,697
5269,1250,54,939
5270,5080,62,618
5271,2684,2,95
5272,1568,20,144
5273,8341,9,143
5274,5344,11,810
5275,1372,58,24
5276,7436,85,64
5277,2521,4,533
5278,7432,60,178
5279,3939,73,929
5280,5775,13,296
5281,2037,46,61
5282,6214,17,318
5283,9135,26,566
5284,5519,60,88
5285,4891,81,315
5286,2225,11,328
5287,3105,87,1000
5288,6483,24,746
5289,4073,8,307
5290,2848,2,149
5291,3153,40,393
5292,8809,34,914
5293,6354,60,248
5294,1779,62,521
5295,9254,20,707
5296,5165,17,507
5297,7870,10,247
5298,9094,72,649
5299,2125,55,786
5300,4788,58,899
5301,2144,15,265
5302,8970,64,753
5303,5992,0,447
5304,1865,27,57
5305,2375,36,9
5306,1837,74,795
5307,2721,13,838
5308,2688,17,525
5309,4367,73,114
5310,2725,74,315
5311,3439,79,915
5312,1897,38,816
5313,4584,37,990
5314,3256,45,649
5315,5697,37,345
5316,9574,57,645
5317,3192,39,827
5318,6054,88,798
5319,4313,66,507
5320,5871,59,704
5321,5477,86,758
5322,5643,86,130
5323,8707,81,247
5324,5933,88,821
5325,5518,30,213
5326,3814,6,332
5327,6174,23,744
5328,7285,85,643
5329,4267,55,520
5330,7407,10,274
5331,3913,54,875
5332,2647,30,690
5333,2514,49,136
5334,5553,88,19
5335,4090,12,629
5336,8743,76,545
5337,5684,48,443
5338,3771,91,595
5339,4156,86,819
5340,5379,91,564
5341,3551,70,358
5342,6764,73,134
5343,2920,88,337
5344,6501,70,702
5345,7725,53,780
5346,2119,11,760
5347,3054,17,199
5348,5898,62,691
5349,3629,1,167
5350,3396,4,443
5351,3699,85,466
5352,5188,84,496
5353,9665,8,461
5354,2889,16,450
5355,3597,52,127
5356,5428,91,574
5357,4969,17,166
5358,5600,45,365
5359,2437,96,606
5360,6163,51,220
5361,6158,92,99
5362,7650,46,996
5363,4445,50,468
5364,5163,35,428
5365,6697,31,336
5366,3892,7,553
5367,6378,38,321
5368,2737,23,976
5369,9205,69,701
5370,8880,99,825
5371,9708,20,260
5372,5037,0,853
5373,8330,61,97
5374,9790,69,571
5375,9612,85,988
5376,5556,100,992
5377,4756,50,249
5378,3004,47,123
5379,5438,95,369
5380,8204,32,88
5381,1187,34,401
5382,8243,44,344
5383,7831,89,586
5384,3801,29,572
5385,1565,47,297
5386,6363,97,708
5387,2064,68,865
5388,9999,70,269
5389,4530,31,65
5390,6457,99,419
5391,9133,47,732
5392,2448,46,438
5393,2446,45,968
5394,7679,70,583
5395,4311,96,797
5396,8072,26,482
5397,2860,75,905
5398,4908,81,842
5399,6897,83,36
5400,3887,44,414
5401,6625,37,215
5402,1213,35,301
5403,9665,65,372
5404,8542,88,144
5405,1095,82,260
5406,5436,9,984
5407,6389,91,724
5408,4692,66,351
5409,3956,68,548
5410,3958,71,643
5411,2641,81,151
5412,8323,77,709
5413,3522,52,543
5414,4515,38,932
5415,1454,16,414
5416,3886,53,74
5417,8088,20,248
5418,5153,57,240
5419,9677,9,812
5420,3005,27,778
5421,2625,56,432
5422,5865,45,574
5423,2148,67,699
5424,8595,83,960
5425,9252,67,750
5426,3198,31,378
5427,1201,35,613
5428,5071,8,532
5429,1540,81,371
5430,5753,45,31
5431,2325,17,886
5432,3665,82,546
5433,4081,2,289
5434,7666,43,880
5435,7571,81,345
5436,3430,76,965
5437,2767,69,725
5438,7332,72,15
5439,3225,63,304
5440,3352,44,907
5441,5517,56,237
5442,1575,6,262
5443,4175,76,216
5444,8975,37,274
5445,3513,59,171
5446,9059,29,759
5447,4718,86,860
5448,6051,29,75
5449,2363,67,939
5450,4891,94,351
5451,6026,19,1
5452,9622,4,284
5453,2743,97,577
5454,2767,86,871
5455,1084,11,610
5456,8493,76,612
5457,6911,66,479
5458,9686,25,157
5459,6753,40,813
5460,5366,19,34
5461,6105,72,358
5462,3739,62,614
5463,9287,97,46
5464,2120,82,830
5465,7924,98,172
5466,3606,23,616
5467,1530,90,51
5468,9358,91,155
5469,2633,20,933
5470,2966,97,496
5471,8810,83,480
5472,1941,42,948
5473,6616,7,820
5474,5757,36,895
5475,8344,97,221
5476,6464,48,46
5477,3481,20,884
5478,5420,43,265
5479,7648,98,900
5480,7945,43,806
5481,9197,56,938
5482,6520,100,152
5483,8425,53,911
5484,5451,1,52
5485,1204,3,70
5486,2036,74,629
5487,1179,99,706
5488,7532,7,144
5489,3672,43,59
5490,7704,65,736
5491,5937,71,581
5492,3896,33,827
5493,1218,87,443
5494,7874,18,673
5495,2744,77,525
5496,4195,70,808
5497,4187,24,446
5498,4019,66,72
5499,2902,72,347
5500,1030,68,867
5501,6582,13,580
5502,6292,21,841
5503,4935,67,678
5504,1837,64,458
5505,1413,9,905
5506,4418,75,955
5507,8012,61,573
5508,7983,23,835
5509,2505,68,538
5510,4303,85,243
5511,2213,86,344
5512,5647,95,197
5513,8615,10,918
5514,3762,77,419
5515,7513,1,543
5516,2138,73,355
5517,5159,92,502
5518,2936,60,592
5519,9315,60,291
5520,8146,78,773
5521,4070,92,568
5522,6588,95,363
5523,5976,1,12
5524,2106,16,456
5525,8679,29,992
5526,6093,27,712
5527,7830,15,699
5528,2178,77,257
5529,2886,99,640
5530,7663,66,845
5531,3535,49,305
5532,5108,20,797
5533,1798,14,155
5534,1189,94,820
5535,5567,27,847
5536,7223,1,580
5537,8747,80,277
5538,3852,10,828
5539,6763,1,825
5540,7843,25,527
5541,4034,60,781
5542,1105,73,836
5543,1715,67,597
5544,3814,41,870
5545,1392,49,725
5546,2951,25,737
5547,1417,36,272
5548,6758,46,78
5549,8129,7,953
5550,9963,47,857
5551,8011,60,500
5552,5431,97,339
5553,2018,94,495
5554,1986,77,327
5555,3581,23,650
5556,2638,27,617
5557,1353,79,934
5558,7726,25,49
5559,9859,88,6
5560,8022,43,881
5561,5252,60,155
5562,5379,76,969
5563,1374,20,212
5564,9074,24,953
5565,6832,8,168
5566,1232,31,88
5567,3548,99,310
5568,5948,30,155
5569,2675,59,822
5570,3827,22,937
5571,2741,53,280
5572,5477,8,555
5573,1116,25,517
5574,9389,75,76
5575,3404,36,133
5576,2997,67,842
5577,7217,92,849
5578,3896,81,888
5579,6595,20,995
5580,4500,75,120
5581,2929,47,367
5582,4005,93,639
5583,6195,2,301
5584,3057,35,145
5585,5716,5,432
5586,8626,5,884
5587,1562,73,792
5588,1715,48,478
5589,2168,32,686
5590,9331,42,894
5591,6477,22,489
5592,6950,27,543
5593,3734,18,333
5594,4551,53,211
5595,1849,39,269
5596,8759,93,655
5597,6068,100,620
5598,5390,57,422
5599,9125,39,217
5600,6666,26,951
5601,2468,1,373
5602,4497,92,138
5603,1579,65,459
5604,6131,7,127
5605,9862,3,442
5606,6178,59,116
5607,1399,85,560
5608,3324,57,593
5609,6762,25,416
5610,3557,8,931
5611,2686,44,824
5612,7606,89,688
5613,1512,96,104
5614,7877,91,738
5615,3203,71,31
5616,6362,32,193
5617,6275,37,148
5618,7011,49,560
5619,7678,98,182
5620,9681,19,823
5621,8187,22,454
5622,7629,65,111
5623,3046,0,250
5624,8922,55,573
5625,3227,54,88
5626,5339,87,147
5627,8881,4,963
5628,1884,56,998
5629,6955,12,304
5630,3095,95,717
5631,1722,57,784
5632,7468,93,896
5633,3847,45,170
5634,5252,58,560
5635,3467,88,329
5636,4016,2,298
5637,8984,74,508
5638,2119,87,459
5639,9763,23,14
5640,9123,24,995
5641,2146,77,964
5642,4597,6,887
5643,8194,87,782
5644,8275,80,533
5645,3589,87,388
5646,2093,62,146
5647,1011,84,322
5648,5489,40,873
5649,9792,25,817
5650,5727,65,85
5651,6249,9,243
5652,2769,64,212
5653,6771,71,936
5654,8499,16,842
5655,5029,23,994
5656,6171,66,689
5657,3076,14,579
5658,5750,40,786
5659,2951,32,927
5660,2824,42,927
5661,3309,48,571
5662,1938,47,221
5663,2635,83,596
5664,3479,34,614
5665,5284,82,22
5666,6566,40,602
5667,3854,32,307
5668,5617,100,902
5669,3491,16,459
5670,9861,43,729
5671,9898,46,230
5672,4459,36,384
5673,4705,74,668
5674,4298,31,518
5675,7343,42,646
5676,7756,63,24
5677,3545,58,395
5678,5859,63,136
5679,4235,43,405
5680,3783,85,274
5681,2042,90,488
5682,6132,12,458
5683,9619,75,152
5684,4794,40,748
5685,1880,61,155
5686,8287,33,193
5687,5066,88,256
5688,7359,60,540
5689,5376,74,765
5690,5570,9,407
5691,4097,8,545
5692,8003,9,163
5693,6241,9,260
5694,6441,57,302
5695,3032,30,533
5696,5565,23,424
5697,2930,30,751
5698,7453,97,864
5699,4981,67,793
5700,3848,66,81
5701,5295,91,295
5702,3676,39,670
5703,6379,39,544
5704,6435,20,23
5705,1528,24,111
5706,4250,31,855
5707,3381,18,639
5708,5951,46,1
5709,1524,26,629
5710,5776,7,403
5711,7899,71,113
5712,8091,33,412
5713,4322,4,386
5714,1667,56,184
5715,4156,5,533
5716,5460,96,848
5717,2537,42,854
5718,6727,57,315
