流id,流带宽，起始时间，发送时间
1662,125,2,31
1663,744,12,20
1664,590,38,40
1665,651,9,39
1666,507,33,2
1667,34,27,8
1668,993,13,5
1669,288,50,39
1670,293,48,23
1671,360,9,32
1672,96,45,41
1673,199,34,47
1674,862,49,18
1675,791,19,16
1676,161,33,24
1677,411,12,36
1678,643,23,31
1679,152,38,45
1680,119,45,14
1681,468,20,45
1682,56,7,20
1683,884,45,14
1684,214,13,14
1685,757,34,42
1686,377,3,30
1687,522,5,32
1688,70,44,41
1689,251,50,39
1690,943,10,6
1691,439,7,35
1692,285,46,3
1693,93,3,49
1694,898,30,24
1695,895,24,1
1696,885,23,39
1697,386,18,8
1698,676,34,17
1699,348,21,10
1700,412,37,2
1701,248,8,24
1702,258,29,18
1703,551,37,24
1704,394,22,48
1705,771,27,32
1706,949,45,19
1707,54,37,20
1708,703,36,7
1709,12,13,32
1710,869,16,42
1711,516,50,35
1712,43,19,32
1713,362,42,43
1714,590,48,29
1715,598,32,29
1716,727,9,44
1717,880,24,19
1718,347,49,14
1719,778,20,3
1720,290,11,20
1721,389,13,33
1722,125,16,11
1723,43,26,9
1724,732,19,3
1725,316,24,43
1726,544,20,38
1727,26,29,27
1728,404,19,1
1729,700,6,26
1730,164,1,5
1731,199,47,1
1732,620,28,28
1733,287,24,40
1734,564,17,3
1735,788,41,23
1736,333,0,23
1737,968,48,31
1738,912,36,16
1739,771,49,29
1740,400,26,9
1741,820,10,28
1742,475,7,29
1743,318,3,47
1744,723,34,39
1745,426,16,38
1746,156,16,5
1747,315,10,48
1748,911,39,37
1749,26,2,30
1750,661,10,45
1751,406,43,39
1752,849,0,27
1753,930,22,30
1754,167,10,30
1755,759,30,32
1756,359,28,44
1757,20,13,7
1758,286,44,16
1759,599,22,35
1760,164,15,24
1761,820,32,47
1762,331,7,37
1763,335,19,26
1764,959,18,39
1765,860,2,26
1766,229,12,10
1767,436,27,36
1768,278,12,20
1769,266,49,24
1770,843,27,7
1771,625,6,36
1772,367,19,24
1773,687,14,25
1774,698,38,35
1775,551,44,37
1776,872,43,24
1777,412,48,38
1778,867,33,27
1779,246,13,1
1780,109,28,44
1781,672,16,46
1782,149,12,44
1783,733,46,6
1784,977,2,1
1785,331,49,19
1786,581,11,13
1787,980,11,20
1788,317,50,27
1789,820,43,16
1790,64,17,43
1791,445,2,18
1792,32,28,49
1793,213,2,28
1794,82,31,8
1795,545,1,47
1796,852,15,47
1797,896,18,24
1798,831,49,5
1799,374,31,19
1800,729,38,13
1801,776,25,6
1802,300,6,35
1803,145,40,25
1804,894,24,49
1805,585,13,8
1806,41,2,11
1807,682,18,25
1808,92,46,37
1809,991,24,7
1810,207,33,21
1811,926,15,44
1812,856,3,25
1813,760,16,44
1814,480,35,44
1815,519,45,48
1816,802,46,46
1817,1000,10,5
1818,290,37,13
1819,891,43,4
1820,290,30,14
1821,441,27,41
1822,845,3,11
1823,407,6,36
1824,399,38,39
1825,929,33,39
1826,529,43,17
1827,911,15,50
1828,483,5,34
1829,121,36,15
1830,941,29,41
1831,362,26,18
1832,460,20,33
1833,622,10,8
1834,770,47,2
1835,801,3,27
1836,680,6,36
1837,893,18,25
1838,806,13,43
1839,813,18,33
1840,301,49,41
1841,690,9,39
1842,707,45,29
1843,495,18,32
1844,185,12,32
1845,272,40,21
1846,330,9,9
1847,404,4,3
1848,425,4,50
1849,326,48,5
1850,630,1,37
1851,815,29,37
1852,466,31,10
1853,296,47,33
1854,183,48,8
1855,320,9,16
1856,755,50,29
1857,181,1,9
1858,111,43,46
1859,600,4,42
1860,484,4,2
1861,172,31,46
1862,998,30,21
1863,512,26,23
1864,148,46,20
1865,14,6,16
1866,797,35,21
1867,296,43,6
1868,326,25,34
1869,880,37,43
1870,711,45,10
1871,793,14,47
1872,968,21,7
1873,212,12,30
1874,95,50,32
1875,928,6,36
1876,717,10,1
1877,56,26,10
1878,637,18,7
1879,769,40,14
1880,772,28,31
1881,336,47,13
1882,97,33,14
1883,447,29,6
1884,763,49,12
1885,325,50,41
1886,584,28,26
1887,578,38,35
1888,75,23,18
1889,957,50,25
1890,247,26,31
1891,168,38,3
1892,926,18,12
1893,714,19,37
1894,110,38,20
1895,850,11,24
1896,763,42,32
1897,176,26,45
1898,199,17,1
1899,788,21,26
1900,343,1,13
1901,914,46,7
1902,284,49,3
1903,573,20,34
1904,140,26,18
1905,904,9,45
1906,937,14,26
1907,254,43,7
1908,245,31,44
1909,828,16,15
1910,543,20,43
1911,574,40,27
1912,958,0,40
1913,181,16,43
1914,241,9,27
1915,240,41,13
1916,660,18,35
1917,124,23,36
1918,934,20,31
1919,620,22,19
1920,252,16,31
1921,539,38,26
1922,109,42,27
1923,524,25,33
1924,979,30,33
1925,281,48,12
1926,229,49,26
1927,327,32,27
1928,37,30,18
1929,246,5,44
1930,188,45,16
1931,688,17,8
1932,616,34,12
1933,659,0,46
1934,103,9,17
1935,535,44,18
1936,624,25,40
1937,883,19,5
1938,381,45,32
1939,954,5,24
1940,891,29,41
1941,812,37,34
1942,393,28,33
1943,408,38,42
1944,433,31,21
1945,310,0,17
1946,20,47,41
1947,752,7,13
1948,502,47,3
1949,297,0,42
1950,984,5,13
1951,535,13,46
1952,441,33,3
1953,56,42,33
1954,311,47,28
1955,242,43,19
1956,678,35,2
1957,653,31,19
1958,351,29,24
1959,625,42,18
1960,631,22,28
1961,107,47,40
1962,512,35,10
1963,43,36,14
1964,18,20,14
1965,728,7,33
1966,99,13,3
1967,814,35,9
1968,960,34,18
1969,495,9,37
1970,481,42,18
1971,310,44,31
1972,596,1,10
1973,174,15,8
1974,378,4,26
1975,96,28,7
1976,882,37,14
1977,574,50,43
1978,124,12,14
1979,412,48,43
1980,462,45,20
1981,968,4,24
1982,87,4,15
1983,38,16,15
1984,469,26,16
1985,926,0,8
1986,951,31,16
1987,689,27,49
1988,470,30,27
1989,796,20,23
1990,51,8,28
1991,390,14,28
1992,411,7,45
1993,195,45,16
1994,653,38,31
1995,131,46,28
1996,155,45,14
1997,760,29,3
1998,808,0,9
1999,630,4,37
2000,907,17,1
2001,695,33,2
2002,876,3,19
2003,946,25,35
2004,877,26,38
2005,700,1,21
2006,328,26,13
2007,156,21,31
2008,470,3,32
2009,253,14,36
2010,986,8,26
2011,433,28,49
2012,914,34,50
2013,908,16,18
2014,559,26,19
2015,353,16,3
2016,532,9,36
2017,970,27,42
2018,934,21,23
2019,189,30,30
2020,815,36,34
2021,87,10,16
2022,224,6,4
2023,41,36,19
2024,29,8,39
2025,243,15,41
2026,280,35,18
2027,518,37,15
2028,73,17,14
2029,938,7,26
2030,543,34,4
2031,680,40,22
2032,957,15,45
2033,554,9,13
2034,382,42,7
2035,588,7,33
2036,764,15,9
2037,685,13,3
2038,295,7,48
2039,858,10,36
2040,347,47,42
2041,91,13,21
2042,555,27,21
2043,614,42,3
2044,54,43,8
2045,810,27,2
2046,341,32,15
2047,146,29,24
2048,748,4,3
2049,199,30,18
2050,787,47,38
2051,702,8,41
2052,600,41,18
2053,394,24,43
2054,329,27,3
2055,906,12,4
2056,671,6,44
2057,146,39,11
2058,95,7,6
2059,914,44,43
2060,912,3,42
2061,401,35,38
2062,794,10,40
2063,872,42,41
2064,818,22,32
2065,649,2,27
2066,970,33,46
2067,48,19,24
2068,97,15,23
2069,54,25,25
2070,246,12,3
2071,712,30,9
2072,620,31,42
2073,452,20,14
2074,622,2,41
2075,848,18,37
2076,784,1,37
2077,240,16,19
2078,821,29,6
2079,979,41,11
2080,107,36,42
2081,349,46,47
2082,619,45,38
2083,768,14,47
2084,681,43,35
2085,476,1,50
2086,861,25,5
2087,253,9,32
2088,10,38,41
2089,79,20,17
2090,999,3,34
2091,482,12,6
2092,449,26,44
2093,99,15,42
2094,811,1,26
2095,261,17,48
2096,953,15,19
2097,217,50,7
2098,176,46,30
2099,971,29,47
2100,22,24,35
2101,39,48,23
2102,193,14,21
2103,526,48,22
2104,531,14,1
2105,598,16,21
2106,256,35,50
2107,664,23,2
2108,967,19,6
2109,482,50,10
2110,698,31,24
2111,271,1,45
2112,340,47,2
2113,524,43,43
2114,113,47,9
2115,922,20,34
2116,582,20,2
2117,665,11,41
2118,258,49,8
2119,288,13,9
2120,891,21,33
2121,528,43,45
2122,436,39,22
2123,16,50,13
2124,868,39,15
2125,154,31,7
2126,229,7,26
2127,924,27,28
2128,880,9,9
2129,382,6,13
2130,152,30,31
2131,972,2,27
2132,593,25,27
2133,936,20,46
2134,592,29,31
2135,921,9,9
2136,780,14,14
2137,293,9,1
2138,255,29,22
2139,412,29,27
2140,180,0,28
2141,303,42,29
2142,490,1,23
2143,847,47,21
2144,119,12,28
2145,258,20,21
2146,93,39,23
2147,971,45,2
2148,811,47,9
2149,542,46,44
2150,46,12,38
2151,628,24,37
2152,173,43,29
2153,704,24,12
2154,726,9,45
2155,157,38,46
2156,949,17,6
2157,388,17,41
2158,902,44,5
2159,269,6,50
2160,137,11,3
2161,711,42,28
2162,506,26,31
2163,752,25,43
2164,526,10,38
2165,470,41,16
2166,91,40,19
2167,139,27,13
2168,276,29,28
2169,449,36,19
2170,758,6,23
2171,592,40,8
2172,611,42,4
2173,665,25,20
2174,655,5,5
2175,509,4,26
2176,505,3,42
2177,676,40,8
2178,501,41,34
2179,789,41,1
2180,171,50,23
2181,41,15,20
2182,389,35,4
2183,783,1,9
2184,866,29,14
2185,190,17,23
2186,340,35,25
2187,213,34,11
2188,693,2,2
2189,465,1,21
2190,590,9,10
2191,875,26,24
2192,481,44,10
2193,422,28,46
2194,723,4,29
2195,214,46,31
2196,572,39,35
2197,609,6,7
2198,613,43,11
2199,657,8,32
2200,502,40,42
2201,357,6,28
2202,674,3,15
2203,746,17,31
2204,133,19,5
2205,759,8,10
2206,278,1,45
2207,677,31,35
2208,820,36,21
2209,267,48,21
2210,644,29,49
2211,29,17,10
2212,852,1,14
2213,203,33,13
2214,601,13,29
2215,171,37,6
2216,741,13,32
2217,445,35,43
2218,328,18,15
2219,243,18,36
2220,62,34,23
2221,257,35,31
2222,17,50,27
2223,748,18,49
2224,716,21,26
2225,286,18,33
2226,525,36,4
2227,802,46,10
2228,884,24,22
2229,418,18,8
2230,713,6,6
2231,225,1,3
2232,699,20,12
2233,122,41,3
2234,108,46,42
2235,776,24,45
2236,207,17,22
2237,530,34,30
2238,961,30,7
2239,64,2,19
2240,181,25,21
2241,220,24,14
2242,600,29,35
2243,434,30,3
2244,845,34,25
2245,709,12,37
2246,518,16,25
2247,477,12,43
2248,958,38,3
2249,195,35,37
2250,956,34,34
2251,820,8,34
2252,380,49,47
2253,628,49,14
2254,244,38,23
2255,942,2,3
2256,839,19,17
2257,91,15,6
2258,726,45,13
2259,37,46,34
2260,374,15,39
2261,845,36,11
2262,143,37,22
2263,611,42,22
2264,618,33,15
2265,903,5,30
2266,410,28,16
2267,962,3,24
2268,143,0,30
2269,671,40,6
2270,388,48,9
2271,432,35,16
2272,17,0,48
2273,890,22,25
2274,507,43,25
2275,540,30,36
2276,48,5,10
2277,25,23,38
2278,385,2,7
2279,143,41,36
2280,689,16,25
2281,307,10,42
2282,870,0,3
2283,382,14,18
2284,422,37,27
2285,756,38,7
2286,888,36,18
2287,774,1,45
2288,283,40,36
2289,659,24,14
2290,203,2,50
2291,640,37,43
2292,595,49,25
2293,773,34,40
2294,102,40,49
2295,783,41,40
2296,586,34,24
2297,951,11,2
2298,236,4,2
2299,930,3,18
2300,658,9,46
2301,276,40,43
2302,371,28,38
2303,473,8,38
2304,487,18,50
2305,890,8,6
2306,340,32,47
2307,999,31,34
2308,661,29,29
2309,139,42,12
2310,283,15,13
2311,668,40,43
2312,576,11,15
2313,56,13,27
2314,304,42,23
2315,917,19,20
2316,703,29,50
2317,227,29,28
2318,197,10,27
2319,426,8,4
2320,999,43,16
2321,341,17,8
2322,781,31,8
2323,668,42,18
2324,951,37,6
2325,852,13,19
2326,376,19,8
2327,307,37,28
2328,223,28,45
2329,720,48,18
2330,962,6,30
2331,910,2,13
2332,958,25,29
2333,148,31,41
2334,485,9,11
2335,39,30,18
2336,567,32,11
2337,324,24,16
2338,602,36,29
2339,885,16,8
2340,224,42,11
2341,621,27,5
2342,871,29,17
2343,415,16,24
2344,932,49,37
2345,689,0,12
2346,949,13,10
2347,611,7,29
2348,895,9,29
2349,418,44,35
2350,741,43,40
2351,919,23,15
2352,198,45,2
2353,781,12,42
2354,117,10,13
2355,778,7,2
2356,928,31,10
2357,725,29,36
2358,439,19,32
2359,962,46,13
2360,667,31,20
2361,95,36,48
2362,470,38,9
2363,171,7,29
2364,933,45,33
2365,543,29,24
2366,260,4,17
2367,992,16,11
2368,608,35,39
2369,849,28,17
2370,158,31,41
2371,547,43,7
2372,892,47,50
2373,357,49,9
2374,441,28,17
2375,174,40,41
2376,794,41,29
2377,514,12,2
2378,945,29,24
2379,854,45,27
2380,119,22,46
2381,503,12,17
2382,181,11,43
2383,582,42,22
2384,240,44,42
2385,440,44,39
2386,657,12,36
2387,239,4,34
2388,105,3,49
2389,949,9,17
2390,772,12,20
2391,811,22,28
2392,364,12,26
2393,790,5,41
2394,172,15,25
2395,171,25,7
2396,667,30,49
2397,374,15,36
2398,255,23,16
2399,650,26,28
2400,737,29,49
2401,667,39,15
2402,711,28,39
2403,134,50,38
2404,835,50,22
2405,80,41,38
2406,712,22,20
2407,771,34,2
2408,277,14,10
2409,432,34,48
2410,37,17,4
2411,467,49,12
2412,600,48,6
2413,721,45,29
2414,897,39,39
2415,581,32,12
2416,47,8,29
2417,847,18,17
2418,32,40,8
2419,12,8,50
2420,415,47,2
2421,98,47,31
2422,773,48,29
2423,426,17,9
2424,997,19,24
2425,943,34,22
2426,451,21,38
2427,424,26,24
2428,348,41,36
2429,864,47,39
2430,223,23,5
2431,405,30,40
2432,924,46,15
2433,996,48,27
2434,400,50,44
2435,811,28,4
2436,279,7,13
2437,511,0,29
2438,206,26,9
2439,625,13,3
2440,960,37,31
2441,465,47,16
2442,177,32,9
2443,901,31,2
2444,165,18,33
2445,856,0,40
2446,241,12,47
2447,294,32,26
2448,138,43,35
2449,105,9,9
2450,69,17,43
2451,881,42,50
2452,320,19,38
2453,997,24,43
2454,573,6,41
2455,67,27,4
2456,902,48,37
2457,49,14,4
2458,484,6,49
2459,45,12,47
2460,533,45,33
2461,441,43,3
2462,930,35,28
2463,398,10,21
2464,547,20,2
2465,631,21,48
2466,814,33,46
2467,285,26,2
2468,826,2,24
2469,788,45,16
2470,728,28,34
2471,36,43,21
2472,157,40,21
2473,674,21,28
2474,378,4,37
2475,971,33,8
2476,981,4,5
2477,393,29,13
2478,821,6,10
2479,691,11,34
2480,704,30,15
2481,154,7,18
2482,175,24,7
2483,291,30,14
2484,359,11,34
2485,524,41,14
2486,541,1,44
2487,575,3,7
2488,119,33,37
2489,638,19,46
2490,761,6,4
2491,456,6,4
2492,448,48,9
2493,563,13,14
2494,369,18,21
2495,666,35,16
2496,936,0,1
2497,274,5,32
2498,648,33,30
2499,215,23,9
2500,595,39,40
2501,79,22,39
2502,64,48,12
2503,479,32,2
2504,160,38,49
2505,645,11,33
2506,999,22,14
2507,20,46,26
2508,500,19,1
2509,190,2,20
2510,608,17,24
2511,913,8,30
2512,438,40,36
2513,682,39,32
2514,93,44,20
2515,544,35,14
2516,43,50,23
2517,127,35,27
2518,680,20,40
2519,609,11,35
2520,204,12,27
2521,487,46,50
2522,17,13,5
2523,973,12,32
2524,649,9,15
2525,987,9,10
2526,923,37,26
2527,230,44,49
2528,120,34,49
2529,405,33,9
2530,115,21,33
2531,417,26,49
2532,970,27,40
2533,292,26,24
2534,895,25,39
2535,176,11,40
2536,145,31,26
2537,39,32,48
2538,586,0,21
2539,516,21,27
2540,725,40,4
2541,386,3,9
2542,665,43,42
2543,471,23,7
2544,804,26,34
2545,319,36,38
2546,779,36,32
2547,875,19,18
2548,223,32,28
2549,472,36,31
2550,301,36,22
2551,653,3,32
2552,708,25,2
2553,472,2,14
2554,89,16,7
2555,324,22,42
2556,389,19,39
2557,609,41,44
2558,830,7,18
2559,508,25,5
2560,215,50,28
2561,961,29,42
2562,589,18,49
2563,761,42,3
2564,92,48,44
2565,146,33,18
2566,995,14,26
2567,243,33,28
2568,873,46,11
2569,360,25,30
2570,972,43,17
2571,166,25,34
2572,354,12,47
2573,277,32,36
2574,988,44,17
2575,830,34,25
2576,677,41,9
2577,985,34,16
2578,321,4,37
2579,64,41,9
2580,729,26,19
2581,28,0,39
2582,838,32,11
2583,585,4,48
2584,903,38,28
2585,352,40,31
2586,660,16,5
2587,996,24,19
2588,950,40,2
2589,576,24,43
2590,667,17,33
2591,820,28,14
2592,148,31,44
2593,228,46,5
2594,461,20,40
2595,830,11,28
2596,573,3,16
2597,858,47,4
2598,385,49,29
2599,481,32,22
2600,451,26,5
2601,57,25,4
2602,426,3,49
2603,819,11,44
2604,80,1,1
2605,940,43,47
2606,357,49,32
2607,394,20,35
2608,530,20,6
2609,443,15,16
2610,797,23,42
2611,232,27,50
2612,186,24,41
2613,894,13,24
2614,995,40,45
2615,171,14,40
2616,439,10,4
2617,599,16,17
2618,363,41,27
2619,515,18,30
2620,552,0,5
2621,194,1,30
2622,38,36,38
2623,369,8,6
2624,323,30,46
2625,257,9,45
2626,193,18,33
2627,857,21,8
2628,149,30,21
2629,535,32,7
2630,129,25,47
2631,524,35,15
2632,352,20,42
2633,807,16,48
2634,70,8,20
2635,540,47,10
2636,42,2,24
2637,149,0,35
2638,922,38,6
2639,76,10,22
2640,429,17,48
2641,151,24,22
2642,474,0,3
2643,488,18,36
2644,695,19,18
2645,857,5,48
2646,531,48,6
2647,34,49,17
2648,242,34,47
2649,903,31,18
2650,604,31,43
2651,684,9,15
2652,489,47,34
2653,774,47,47
2654,874,17,38
2655,882,27,24
2656,667,12,21
2657,521,8,2
2658,763,26,34
2659,827,17,34
2660,20,28,6
2661,614,15,48
2662,826,15,24
2663,572,17,35
2664,992,3,21
2665,919,9,8
2666,363,11,9
2667,246,47,34
2668,30,10,27
2669,757,1,29
2670,236,22,47
2671,327,37,22
2672,215,4,40
2673,221,9,26
2674,58,31,16
2675,592,35,27
2676,503,20,43
2677,895,43,15
2678,759,39,22
2679,724,4,43
2680,800,18,50
2681,994,7,6
2682,185,17,38
2683,652,16,47
2684,671,47,6
2685,921,14,29
2686,472,48,34
2687,662,3,18
2688,584,20,5
2689,846,47,25
2690,966,13,12
2691,58,45,39
2692,447,21,44
2693,454,3,32
2694,708,32,18
2695,963,7,14
2696,820,33,21
2697,339,16,5
2698,469,19,13
2699,377,43,42
2700,945,32,23
2701,49,20,15
2702,362,28,16
2703,37,23,32
2704,760,12,40
2705,551,28,13
2706,620,41,43
2707,433,28,35
2708,346,29,24
2709,965,13,36
2710,577,39,42
2711,157,16,5
2712,581,31,32
2713,219,12,12
2714,266,28,31
2715,739,39,41
2716,341,32,14
2717,478,2,44
2718,678,7,13
2719,466,47,20
2720,677,16,31
2721,981,11,45
2722,804,14,17
2723,746,22,31
2724,345,31,36
2725,632,46,2
2726,623,0,25
2727,368,41,31
2728,136,18,48
2729,596,33,10
2730,796,20,32
2731,854,38,49
2732,10,48,8
2733,430,38,37
2734,933,35,5
2735,289,0,28
2736,558,25,21
2737,797,35,2
2738,481,12,20
2739,345,32,45
2740,406,42,42
2741,420,24,14
2742,616,38,1
2743,165,44,39
2744,606,46,23
2745,45,33,21
2746,503,5,18
2747,955,46,46
2748,475,7,30
2749,275,2,4
2750,511,4,18
2751,28,38,17
2752,349,35,43
2753,740,35,50
2754,632,46,3
2755,669,2,22
2756,128,19,7
2757,468,29,20
2758,493,48,29
2759,470,45,43
2760,35,39,9
2761,56,0,48
2762,269,14,12
2763,238,49,13
2764,817,0,27
2765,339,29,33
2766,263,26,39
2767,847,5,50
2768,808,29,26
2769,294,29,18
2770,447,0,48
2771,603,43,15
2772,343,34,29
2773,256,15,2
2774,850,3,25
2775,710,6,23
2776,979,5,21
2777,73,20,24
2778,180,32,41
2779,123,12,14
2780,788,26,26
2781,94,40,6
2782,838,46,18
2783,456,44,33
2784,370,37,34
2785,656,15,25
2786,525,15,50
2787,237,17,12
2788,646,38,10
2789,156,44,38
2790,269,5,46
2791,816,36,48
2792,630,41,5
2793,286,9,25
2794,95,24,50
2795,782,36,9
2796,648,25,40
2797,923,14,32
2798,146,14,5
2799,133,8,4
2800,870,2,43
2801,341,25,18
2802,173,0,2
2803,749,20,8
2804,908,13,49
2805,134,17,29
2806,656,18,16
2807,357,33,11
2808,289,12,42
2809,353,29,26
2810,375,26,32
2811,523,33,43
2812,233,19,23
2813,710,22,18
2814,787,50,34
2815,34,46,4
2816,103,13,8
2817,371,41,37
2818,991,24,22
2819,267,19,50
2820,538,26,40
2821,89,35,26
2822,761,3,19
2823,956,2,3
2824,367,17,48
2825,767,48,6
2826,718,24,38
2827,570,33,9
2828,575,6,34
2829,201,17,9
2830,842,48,25
2831,425,32,29
2832,722,8,29
2833,959,30,15
2834,827,20,28
2835,778,35,32
2836,619,30,12
2837,977,21,21
2838,644,27,11
2839,954,19,32
2840,197,28,46
2841,869,33,33
2842,338,46,42
2843,44,4,21
2844,358,40,46
2845,936,24,1
2846,586,6,40
2847,205,33,26
2848,490,48,32
2849,28,0,35
2850,217,45,41
2851,56,47,28
2852,284,31,35
2853,308,35,36
2854,892,15,9
2855,12,13,35
2856,759,27,48
2857,900,49,26
2858,14,22,11
2859,831,13,46
2860,914,45,49
2861,86,37,44
2862,879,36,42
2863,753,49,12
2864,837,8,42
2865,168,39,47
2866,741,33,15
2867,683,23,33
2868,959,41,24
2869,531,5,25
2870,893,12,3
2871,81,3,19
2872,170,34,32
2873,684,7,18
2874,989,15,37
2875,515,44,10
2876,176,45,48
2877,57,3,14
2878,300,27,11
2879,132,34,47
2880,301,14,27
2881,867,15,26
2882,483,35,3
2883,564,39,20
2884,809,24,39
2885,594,22,18
2886,390,1,29
2887,782,50,22
2888,903,13,38
2889,168,13,30
2890,687,19,32
2891,21,10,28
2892,457,45,30
2893,406,0,11
2894,503,15,47
2895,306,33,46
2896,489,15,31
2897,956,0,11
2898,402,46,49
2899,956,12,32
2900,615,16,49
2901,117,32,17
2902,865,14,23
2903,235,49,34
2904,508,48,36
2905,941,30,26
2906,191,31,9
2907,384,16,28
2908,676,40,36
2909,800,35,3
2910,257,31,35
2911,221,48,24
2912,964,11,11
2913,30,24,33
2914,606,32,28
2915,311,9,18
2916,876,39,40
2917,517,41,4
2918,221,43,33
2919,301,7,24
2920,135,17,30
2921,221,11,27
2922,718,48,14
2923,892,33,35
2924,140,0,10
2925,232,47,11
2926,905,34,26
2927,468,49,2
2928,476,28,33
2929,1000,6,34
2930,789,37,21
2931,403,30,8
2932,364,24,38
2933,809,30,13
2934,672,29,25
2935,829,38,3
2936,926,10,38
2937,601,35,32
2938,504,11,17
2939,143,43,25
2940,971,1,42
2941,798,5,13
2942,872,44,24
2943,537,13,1
2944,882,42,49
2945,915,22,21
2946,525,23,10
2947,561,29,26
2948,39,4,39
2949,615,39,36
2950,300,24,4
2951,87,9,47
2952,983,17,12
2953,540,48,30
2954,373,37,13
2955,608,49,9
2956,734,37,26
2957,469,14,31
2958,706,23,1
2959,418,47,44
2960,73,28,2
2961,777,14,30
2962,704,3,33
2963,448,16,7
2964,696,10,35
2965,914,14,46
2966,912,6,24
2967,391,31,38
2968,736,37,41
2969,705,30,5
2970,597,5,31
2971,530,50,25
2972,193,5,10
2973,71,20,1
2974,703,22,3
2975,385,29,33
2976,469,17,25
2977,941,23,49
2978,593,40,41
2979,881,9,31
2980,18,13,8
2981,245,48,27
2982,366,4,3
2983,130,17,24
2984,707,42,22
2985,890,50,5
2986,473,24,34
2987,471,22,44
2988,229,14,50
2989,252,17,7
2990,104,46,36
2991,488,36,37
2992,510,25,37
2993,842,20,7
2994,536,28,40
2995,926,49,40
2996,584,8,49
2997,379,13,41
2998,657,15,3
2999,285,46,6
3000,412,18,35
3001,415,13,47
3002,428,41,38
3003,889,40,48
3004,39,38,13
3005,752,10,13
3006,512,28,45
3007,176,22,33
3008,147,28,5
3009,223,26,14
3010,193,40,30
3011,926,14,30
3012,551,21,17
3013,948,34,45
3014,242,40,6
3015,278,25,7
3016,757,5,22
3017,658,31,37
3018,393,6,13
3019,421,11,47
3020,695,30,16
3021,674,25,39
3022,236,29,2
3023,341,26,33
3024,42,47,15
3025,32,18,19
3026,213,34,15
3027,372,19,44
3028,714,39,3
3029,657,34,26
3030,898,46,35
3031,848,27,26
3032,10,16,44
3033,497,9,50
3034,950,34,47
3035,225,4,29
3036,101,21,46
3037,611,18,46
3038,992,16,13
3039,106,12,41
3040,628,2,43
3041,519,32,32
3042,171,29,21
3043,298,13,38
3044,507,41,33
3045,191,8,13
3046,668,16,19
3047,850,0,33
3048,252,24,24
3049,208,45,31
3050,266,4,43
3051,755,20,41
3052,494,35,31
3053,888,50,18
3054,73,25,29
3055,672,33,47
3056,209,47,2
3057,312,27,46
3058,861,5,2
3059,755,27,29
3060,485,33,19
3061,108,5,46
3062,503,41,41
3063,121,20,45
3064,102,46,26
3065,640,15,1
3066,263,0,27
3067,242,13,29
3068,467,31,43
3069,767,34,35
3070,147,3,43
3071,331,37,38
3072,791,36,8
3073,838,32,18
3074,141,44,48
3075,229,28,47
3076,957,36,12
3077,49,45,12
3078,104,11,43
3079,66,21,49
3080,920,2,39
3081,162,23,8
3082,852,17,48
3083,138,0,26
3084,878,43,15
3085,123,50,49
3086,245,43,29
3087,48,28,39
3088,579,49,18
3089,339,9,29
3090,59,23,3
3091,474,8,8
3092,367,41,26
3093,169,27,15
3094,402,11,47
3095,614,20,6
3096,658,41,25
3097,507,42,5
3098,135,33,8
3099,761,23,37
3100,213,24,37
3101,883,35,14
3102,626,0,42
3103,907,17,26
3104,730,40,33
3105,871,24,50
3106,398,5,49
3107,630,29,14
3108,536,10,46
3109,360,26,42
3110,202,8,30
3111,460,19,38
3112,965,7,11
3113,513,23,33
3114,183,36,13
3115,204,9,10
3116,44,10,5
3117,117,31,19
3118,637,16,14
3119,660,38,1
3120,310,44,3
3121,332,2,31
3122,113,10,41
3123,444,31,12
3124,847,11,33
3125,845,1,4
3126,539,15,29
3127,112,15,44
3128,660,30,1
3129,759,23,17
3130,24,20,45
3131,196,23,34
3132,843,19,41
3133,126,48,11
3134,637,43,23
3135,713,17,41
3136,279,29,6
3137,284,24,32
3138,10,18,41
3139,320,47,48
3140,879,5,4
3141,970,16,38
3142,750,13,17
3143,945,40,3
3144,152,16,36
3145,518,35,8
3146,709,18,15
3147,760,48,45
3148,431,29,45
3149,360,13,39
3150,271,11,9
3151,115,3,27
3152,872,17,30
3153,914,49,21
3154,802,37,15
3155,384,34,22
3156,708,37,40
3157,321,14,35
3158,248,14,12
3159,714,32,47
3160,787,41,43
3161,755,41,13
3162,997,30,18
3163,359,43,47
3164,335,21,42
3165,248,36,49
3166,642,39,25
3167,47,44,21
3168,887,36,32
3169,316,49,27
3170,671,23,17
3171,797,21,21
3172,505,28,31
3173,574,29,24
3174,353,7,45
3175,273,7,13
3176,319,16,10
3177,279,50,17
3178,241,0,13
3179,333,20,34
3180,652,12,49
3181,61,34,12
3182,237,29,29
3183,64,32,18
3184,577,47,41
3185,69,35,6
3186,716,21,2
3187,317,9,12
3188,568,48,5
3189,949,11,4
3190,610,29,19
3191,77,30,2
3192,639,8,6
3193,554,13,7
3194,203,28,15
3195,823,17,36
3196,199,41,21
3197,153,47,15
3198,607,10,28
3199,74,20,26
3200,382,6,9
3201,347,18,3
3202,838,10,8
3203,758,21,30
3204,156,5,27
3205,307,36,48
3206,326,46,3
3207,492,45,9
3208,171,11,9
3209,62,19,8
3210,212,48,3
3211,880,49,26
3212,55,44,5
3213,588,5,38
3214,716,28,42
