流id,流带宽,进入设备时间,发送流所需时间
3283,9532,81,625
3284,2920,30,830
3285,8459,49,160
3286,1616,96,377
3287,6980,47,807
3288,4323,86,192
3289,7390,51,288
3290,7339,89,509
3291,8179,59,874
3292,6716,94,238
3293,4542,43,889
3294,1274,35,21
3295,3492,24,648
3296,8033,67,991
3297,2471,45,144
3298,3171,33,995
3299,1373,33,218
3300,7001,63,805
3301,6312,33,283
3302,7606,5,42
3303,3517,49,989
3304,9775,83,834
3305,2568,27,804
3306,3017,42,713
3307,8280,58,708
3308,4274,15,746
3309,8716,40,983
3310,6455,52,832
3311,8599,48,284
3312,2804,6,267
3313,1251,24,664
3314,8891,67,71
3315,9707,30,312
3316,4530,95,881
3317,3190,1,297
3318,5153,3,740
3319,7892,11,23
3320,4682,28,278
3321,1315,46,131
3322,7029,55,436
3323,9845,24,899
3324,9619,60,937
3325,2642,56,603
3326,4759,39,733
3327,7563,19,979
3328,1128,74,918
3329,1169,67,920
3330,1142,98,652
3331,7470,53,923
3332,4582,55,854
3333,5428,100,698
3334,6868,60,386
3335,3127,14,570
3336,2880,37,839
3337,2647,100,605
3338,8922,62,35
3339,6106,29,749
3340,3744,40,654
3341,9134,87,854
3342,6277,86,121
3343,1574,75,762
3344,6737,87,571
3345,1912,86,573
3346,7720,73,93
3347,6355,71,688
3348,8841,100,797
3349,4679,11,364
3350,2051,92,391
3351,2596,27,158
3352,9148,10,952
3353,1524,35,767
3354,7315,30,15
3355,8086,38,745
3356,4934,16,315
3357,4049,36,22
3358,5547,98,725
3359,6975,55,19
3360,3144,38,966
3361,1686,86,831
3362,7020,75,581
3363,8418,99,384
3364,4494,29,587
3365,3360,8,159
3366,8208,27,414
3367,4163,4,850
3368,8423,49,459
3369,8520,28,275
3370,8564,35,469
3371,9575,81,928
3372,5814,17,668
3373,7256,47,249
3374,6078,80,668
3375,6165,96,314
3376,4473,33,9
3377,5803,42,581
3378,5164,3,960
3379,3819,87,521
3380,4215,1,490
3381,3390,41,906
3382,1647,17,650
3383,4082,69,77
3384,3702,42,597
3385,8585,66,565
3386,1903,27,214
3387,7500,70,23
3388,3645,94,612
3389,4011,56,672
3390,8168,17,522
3391,8344,25,840
3392,2206,0,64
3393,5974,40,597
3394,4684,69,784
3395,3419,66,322
3396,5152,78,150
3397,9951,78,450
3398,3154,83,47
3399,1210,96,150
3400,2715,68,815
3401,2400,15,461
3402,9575,24,926
3403,1061,72,654
3404,3605,92,414
3405,3857,71,785
3406,3891,37,522
3407,8270,86,852
3408,7012,64,933
3409,3213,40,72
3410,3183,47,537
3411,1923,45,482
3412,3052,54,104
3413,1538,16,409
3414,5357,43,502
3415,2600,82,324
3416,8986,82,70
3417,7596,17,915
3418,9119,39,119
3419,2401,82,939
3420,8009,45,300
3421,3761,99,955
3422,9924,95,926
3423,7078,13,732
3424,7028,51,220
3425,8816,45,195
3426,1943,10,684
3427,9080,47,288
3428,5941,19,613
3429,8254,92,996
3430,6242,63,940
3431,1412,22,773
3432,9653,48,571
3433,1802,90,837
3434,1051,97,670
3435,8046,11,166
3436,9204,60,442
3437,3858,91,180
3438,2060,6,1
3439,3808,49,735
3440,5314,73,775
3441,8189,19,686
3442,9665,74,503
3443,3826,49,540
3444,6486,41,175
3445,4787,81,234
3446,4140,64,971
3447,4885,90,194
3448,6455,67,843
3449,9250,87,3
3450,1756,39,172
3451,1971,60,997
3452,6481,73,243
3453,4747,30,677
3454,5968,74,8
3455,5378,16,892
3456,3745,2,753
3457,3597,61,695
3458,9301,97,58
3459,5417,0,435
3460,3979,43,513
3461,8544,17,91
3462,6087,46,181
3463,1401,90,240
3464,6788,81,239
3465,4140,91,562
3466,2479,20,622
3467,6648,75,305
3468,2203,95,929
3469,2699,94,332
3470,4009,38,628
3471,1955,77,843
3472,5156,60,206
3473,5684,78,319
3474,4961,23,962
3475,3098,25,262
3476,4391,44,934
3477,1018,57,149
3478,2270,90,583
3479,9001,12,663
3480,3221,85,932
3481,4846,6,35
3482,9302,58,237
3483,9036,26,838
3484,5789,1,1000
3485,6096,31,56
3486,2227,58,808
3487,7162,49,43
3488,5542,73,529
3489,6764,12,123
3490,7886,20,265
3491,8550,78,979
3492,8893,96,778
3493,6539,23,976
3494,7851,63,203
3495,7138,38,751
3496,7024,33,571
3497,1054,54,124
3498,3277,57,517
3499,8397,33,438
3500,1698,64,51
3501,2499,50,776
3502,5938,87,192
3503,9679,48,433
3504,5201,4,284
3505,1178,93,891
3506,3048,72,370
3507,1714,6,280
3508,8143,62,775
3509,5327,82,563
3510,5793,34,836
3511,2500,90,693
3512,8981,11,896
3513,2973,55,477
3514,1637,31,224
3515,7827,99,398
3516,7862,74,60
3517,3921,93,946
3518,5711,7,567
3519,7680,24,583
3520,8794,59,722
3521,8901,57,293
3522,4594,86,89
3523,9543,66,271
3524,1040,24,32
3525,3943,14,996
3526,8772,54,333
3527,8301,89,489
3528,1385,81,166
3529,8394,91,731
3530,1323,48,747
3531,6228,78,606
3532,6522,38,375
3533,2363,44,919
3534,5126,55,455
3535,4740,56,817
3536,6698,21,71
3537,4518,45,650
3538,1902,63,1000
3539,1058,22,596
3540,6316,74,320
3541,3489,18,290
3542,3838,59,193
3543,6726,44,922
3544,1854,49,609
3545,1130,46,815
3546,5337,96,471
3547,3215,1,980
3548,2667,30,71
3549,3550,45,613
3550,4666,21,332
3551,6434,16,896
3552,6693,50,53
3553,3122,85,47
3554,1408,20,898
3555,2100,78,423
3556,3518,61,594
3557,2677,53,669
3558,7867,100,475
3559,1364,10,622
3560,9784,78,938
3561,5997,30,920
3562,9426,93,288
3563,1485,39,608
3564,4242,42,399
3565,8074,27,115
3566,9630,44,216
3567,2618,68,682
3568,9550,74,944
3569,6152,65,564
3570,9355,67,315
3571,5154,23,272
3572,2528,4,50
3573,2033,98,556
3574,4613,71,159
3575,8047,3,742
3576,5009,48,717
3577,5107,55,331
3578,4673,24,897
3579,8482,69,953
3580,4908,96,377
3581,1526,20,192
3582,5725,9,119
3583,7186,0,47
3584,6551,27,554
3585,4905,6,16
3586,2314,47,413
3587,9565,18,452
3588,6926,48,409
3589,5573,41,389
3590,5232,47,198
3591,1821,73,463
3592,3948,11,573
3593,1842,91,945
3594,2017,38,773
3595,4616,40,381
3596,1394,31,313
3597,4400,78,355
3598,1586,20,940
3599,4353,23,237
3600,4013,62,591
3601,4825,71,625
3602,2471,33,364
3603,5899,70,972
3604,7130,49,444
3605,1935,64,455
3606,6566,35,973
3607,6087,37,994
3608,4268,4,485
3609,7760,46,560
3610,5310,26,543
3611,9315,100,516
3612,3257,96,18
3613,4305,42,763
3614,8296,31,681
3615,2486,22,84
3616,5337,8,569
3617,7794,52,856
3618,5686,1,9
3619,3922,16,670
3620,8600,77,189
3621,5982,35,258
3622,5971,80,109
3623,4962,63,844
3624,5029,21,72
3625,8966,28,623
3626,3762,90,417
3627,1012,13,925
3628,7323,58,470
3629,3327,100,967
3630,6674,92,434
3631,8777,49,369
3632,3463,62,475
3633,3649,31,618
3634,3474,51,545
3635,2899,2,425
3636,4443,60,840
3637,1850,89,493
3638,2761,22,75
3639,1494,89,429
3640,2809,41,417
3641,6314,19,830
3642,6608,71,568
3643,3042,32,470
3644,2123,83,193
3645,5632,26,510
3646,4563,91,505
3647,7144,32,270
3648,9066,44,217
3649,3934,26,942
3650,3597,43,647
3651,1563,37,756
3652,3613,74,734
3653,3937,5,950
3654,4035,41,320
3655,4562,79,276
3656,3996,79,514
3657,3012,45,27
3658,6019,44,325
3659,5708,0,71
3660,2804,62,918
3661,5517,98,527
3662,4118,14,634
3663,7442,73,183
3664,8397,58,910
3665,1799,2,349
3666,1283,7,149
3667,2331,11,495
3668,6057,73,340
3669,3186,10,349
3670,9269,47,177
3671,1708,2,856
3672,2463,25,864
3673,8825,92,957
3674,7391,60,20
3675,1863,38,447
3676,6185,98,32
3677,3395,91,25
3678,2558,9,583
3679,3527,22,781
3680,6946,36,699
3681,7837,54,748
3682,3047,11,406
3683,6057,26,687
3684,5308,58,844
3685,8685,18,312
3686,6689,20,376
3687,1188,11,256
3688,2704,95,989
3689,6450,58,19
3690,1006,12,952
3691,9373,6,484
3692,8117,67,401
3693,8618,70,179
3694,1221,49,820
3695,1228,24,999
3696,9662,70,750
3697,6052,93,652
3698,6211,39,813
3699,9083,53,805
3700,9767,11,905
3701,1800,51,38
3702,7243,29,264
3703,2961,37,691
3704,5111,64,956
3705,1412,2,317
3706,9874,80,531
3707,5154,72,910
3708,5628,77,357
3709,7233,1,76
3710,8856,85,644
3711,2722,59,83
3712,3002,66,528
3713,3774,65,233
3714,2195,86,22
3715,3074,65,807
3716,4229,84,943
3717,5923,82,136
3718,4974,21,628
3719,2202,76,496
3720,1665,25,431
3721,1816,97,721
3722,4169,41,642
3723,8552,32,195
3724,2047,40,286
3725,1495,16,11
3726,3833,14,937
3727,1736,47,352
3728,3226,37,628
3729,7016,11,845
3730,1034,52,67
3731,6916,80,115
3732,1402,39,191
3733,2764,77,58
3734,9147,34,751
3735,6438,100,637
3736,4824,53,899
3737,7332,50,542
3738,4203,39,854
3739,2700,67,923
3740,1298,1,385
3741,6467,92,535
3742,8042,44,686
3743,7147,66,782
3744,3145,3,990
3745,9921,36,613
3746,7667,99,815
3747,4696,16,522
3748,9193,54,686
3749,5330,87,781
3750,3239,84,628
3751,4451,35,851
3752,7207,94,553
3753,3015,62,507
3754,6652,47,323
3755,1733,45,533
3756,2881,47,175
3757,3460,17,751
3758,7344,75,736
3759,2892,32,227
3760,4946,21,256
3761,2898,45,346
3762,1456,78,790
3763,5996,20,787
3764,6996,64,318
3765,8829,2,472
3766,2221,42,326
3767,4649,64,311
3768,4722,25,446
3769,4136,25,56
3770,1216,61,396
3771,4923,50,383
3772,5158,68,563
3773,5400,91,218
3774,3084,3,144
3775,2937,69,470
3776,9407,72,453
3777,4520,37,665
3778,2477,79,458
3779,4409,23,843
3780,2983,39,122
3781,2035,7,89
3782,4383,4,200
3783,2575,9,233
3784,3779,100,147
3785,4551,44,315
3786,2993,84,580
3787,8044,62,193
3788,2875,10,826
3789,1272,67,231
3790,5691,100,401
3791,6114,98,823
3792,3029,90,889
3793,9202,44,753
3794,5340,28,982
3795,4365,87,475
3796,4620,65,566
3797,1732,92,56
3798,7553,68,182
3799,5900,53,80
3800,3350,5,661
3801,1441,8,771
3802,2914,16,150
3803,4352,59,482
3804,4525,96,965
3805,2785,69,581
3806,5190,71,255
3807,3556,51,492
3808,1941,13,831
3809,6872,39,419
3810,1874,22,278
3811,4111,21,376
3812,4655,81,763
3813,9382,15,235
3814,9149,86,369
3815,1238,36,699
3816,4717,94,781
3817,6687,72,103
3818,8422,15,580
3819,1718,79,936
3820,6790,39,928
3821,8212,41,763
3822,5426,2,925
3823,4840,6,556
3824,3035,18,865
3825,6569,48,764
3826,4248,39,764
3827,2006,69,435
3828,6778,89,606
3829,1960,84,458
3830,6238,44,246
3831,5445,3,993
3832,5067,98,383
3833,9999,41,159
3834,1761,78,226
3835,6995,36,315
3836,6833,65,661
3837,3358,83,184
3838,8648,25,693
3839,6188,13,567
3840,8482,76,346
3841,4652,37,164
3842,3962,5,187
3843,2568,70,26
3844,4001,78,977
3845,4930,69,803
3846,5288,75,966
3847,6128,51,57
3848,1475,45,103
3849,4360,76,321
3850,2333,46,379
3851,6465,18,122
3852,8121,84,864
3853,5703,74,996
3854,6572,2,963
3855,5072,68,292
3856,9181,16,526
3857,1935,29,562
3858,7898,16,606
3859,4774,53,756
3860,1783,87,343
3861,1378,49,966
3862,1685,89,414
3863,4638,54,82
3864,6425,67,534
3865,6393,87,948
3866,8381,23,90
3867,4197,50,275
3868,3177,57,580
3869,9534,12,532
3870,3057,35,169
3871,8345,42,473
3872,1422,32,999
3873,5362,54,748
3874,3076,18,985
3875,9494,7,64
3876,4014,43,667
3877,8920,90,90
3878,2865,78,488
3879,9189,51,794
3880,2863,46,72
3881,4033,76,976
3882,8580,46,154
3883,1798,36,942
3884,3868,22,412
3885,2386,22,984
3886,7002,76,211
3887,8760,31,109
3888,1265,86,65
3889,6603,24,123
3890,7475,2,639
3891,3167,45,893
3892,3378,90,841
3893,9370,24,276
3894,4150,41,87
3895,3318,13,58
3896,1488,45,576
3897,5735,70,123
3898,6557,29,630
3899,1476,5,818
3900,2925,90,882
3901,5945,93,767
3902,3563,74,364
3903,9260,67,359
3904,6506,1,638
3905,6802,79,508
3906,5250,100,825
3907,1936,68,595
3908,1493,60,595
3909,8343,61,190
3910,7256,48,470
3911,5926,91,847
3912,8040,24,889
3913,7539,43,564
3914,9412,82,664
3915,4478,27,421
3916,9999,91,578
3917,6420,14,192
3918,5669,47,870
3919,5954,65,71
3920,5978,20,450
3921,4174,58,678
3922,3323,20,804
3923,5088,91,831
3924,4347,77,92
3925,2767,47,725
3926,1897,69,936
3927,2348,38,617
3928,6049,12,54
3929,3043,61,994
3930,6538,67,780
3931,6994,71,303
3932,7414,29,119
3933,1209,44,907
3934,5852,59,460
3935,2723,35,131
3936,3829,52,655
3937,4677,61,338
3938,5138,1,747
3939,3886,7,786
3940,6439,12,215
3941,2640,58,912
3942,6917,87,952
3943,8329,83,439
3944,2590,12,906
3945,9541,37,373
3946,1308,16,93
3947,1831,21,414
3948,6755,95,764
3949,3110,61,261
3950,9763,30,107
3951,3189,80,691
3952,4357,36,729
3953,6383,48,253
3954,4945,49,935
3955,3081,14,458
3956,1675,50,784
3957,6849,51,823
3958,2270,17,833
3959,3618,100,672
3960,6411,41,288
3961,7394,22,827
3962,3965,34,134
3963,4550,26,850
3964,6019,8,307
3965,7387,99,678
3966,6693,70,611
3967,1551,38,909
3968,8143,18,450
3969,9451,99,391
3970,9093,100,909
3971,5975,19,174
3972,8587,11,912
3973,3698,13,704
3974,1080,9,406
3975,2415,98,403
3976,8146,23,947
3977,9768,80,483
3978,8606,66,674
3979,4363,62,378
3980,2343,98,296
3981,7511,71,166
3982,3092,67,826
3983,4793,75,393
3984,9564,0,725
3985,6263,58,359
3986,3311,19,519
3987,9633,78,189
3988,1617,73,996
3989,7881,81,955
3990,2157,61,922
3991,1039,54,815
3992,4839,83,910
3993,2703,8,212
3994,8707,93,404
3995,4351,59,716
3996,1316,21,621
3997,3994,11,378
3998,4629,30,241
3999,8049,39,28
4000,6552,40,38
4001,2491,22,308
4002,1699,52,289
4003,1477,33,358
4004,6945,25,998
4005,5622,74,423
4006,5520,21,881
4007,1529,66,859
4008,5763,2,916
4009,6548,11,230
4010,3640,57,62
4011,9753,51,600
4012,8476,34,966
4013,5361,36,826
4014,1474,20,203
4015,4582,7,656
4016,3878,26,344
4017,7678,100,836
4018,7547,16,861
4019,7802,22,41
4020,4933,19,273
4021,4575,96,146
4022,5989,79,316
4023,4315,4,157
4024,9411,38,864
4025,4943,19,999
4026,1263,91,652
4027,1247,62,221
4028,5153,42,166
4029,3523,11,246
4030,5054,25,508
4031,1079,2,505
4032,9977,49,981
4033,6230,24,824
4034,4395,40,286
4035,1071,1,772
4036,1489,49,249
4037,8499,66,259
4038,1094,76,856
4039,9197,20,374
4040,6082,47,564
4041,5808,95,438
4042,3907,53,497
4043,6785,62,433
4044,4368,50,960
4045,3145,19,803
4046,6339,28,383
4047,3164,6,568
4048,1700,64,32
4049,6627,19,477
4050,2478,18,384
4051,6355,69,397
4052,7584,91,87
4053,4858,78,362
4054,4511,67,399
4055,9406,26,187
4056,6329,98,637
4057,1693,60,58
4058,3360,96,64
4059,4261,41,52
4060,6579,91,742
4061,7153,95,929
4062,9366,85,542
4063,8762,52,572
4064,9297,100,845
4065,6395,19,394
4066,2087,85,653
4067,3309,73,213
4068,1468,67,832
4069,4331,87,653
4070,3202,98,547
4071,8044,5,428
4072,6861,33,653
4073,6309,64,795
4074,6527,87,876
4075,4186,44,597
4076,6205,95,388
4077,5033,50,64
4078,6825,70,245
4079,4707,32,275
4080,7780,27,782
4081,7406,82,936
4082,3320,74,400
4083,7701,77,938
4084,5800,79,70
4085,2107,96,909
4086,7547,10,521
4087,7528,79,681
4088,1681,20,262
4089,8663,14,519
4090,4117,62,943
4091,1289,51,426
4092,3913,57,541
4093,9810,68,949
4094,2046,31,743
4095,6243,10,212
4096,7673,7,47
4097,7851,36,500
4098,9373,61,492
4099,2920,15,547
4100,2329,100,844
4101,5867,47,846
4102,4556,87,211
4103,6183,70,23
4104,1982,83,485
4105,6106,19,405
4106,7388,74,910
4107,1790,86,875
4108,6675,44,596
4109,6409,28,680
4110,3986,77,174
4111,2867,88,62
4112,1761,7,666
4113,7144,27,54
4114,3521,54,341
4115,2118,41,712
4116,5784,69,782
4117,7914,59,33
4118,5465,97,772
4119,2457,56,93
4120,4137,40,619
4121,2325,82,69
4122,1815,64,946
4123,6635,13,694
4124,7980,45,755
4125,4102,24,233
4126,5350,11,245
4127,2457,35,321
4128,3687,99,314
4129,8293,43,413
4130,8246,81,30
4131,3038,37,702
4132,5560,29,78
4133,2309,38,557
4134,5412,20,303
4135,6285,79,836
4136,5213,57,444
4137,7624,93,469
4138,9002,50,967
4139,7836,13,651
4140,5200,42,550
4141,2872,81,437
4142,1351,35,57
4143,7788,51,204
4144,4400,4,299
4145,1569,45,767
4146,8920,13,992
4147,6295,37,62
4148,1773,79,246
4149,7085,14,624
4150,2640,61,743
4151,2225,79,98
4152,3027,41,364
4153,8520,84,884
4154,2502,2,384
4155,1243,42,273
4156,3571,73,431
4157,9854,67,349
4158,9150,98,154
4159,1595,96,781
4160,4277,17,384
4161,4714,6,429
4162,7162,96,376
4163,3672,24,973
4164,2082,79,252
4165,6841,65,841
4166,1337,4,551
4167,6973,96,766
4168,5904,49,996
4169,8654,64,441
4170,7576,25,999
4171,5508,75,142
4172,4710,81,683
4173,2471,44,454
4174,3527,80,518
4175,5478,85,419
4176,8811,81,75
4177,3008,73,732
4178,1055,74,24
4179,6096,7,700
4180,4441,22,648
4181,2647,38,976
4182,7066,10,298
4183,6888,13,46
4184,8263,86,696
4185,6688,59,932
4186,1546,62,153
4187,1465,90,410
4188,5982,28,83
4189,2106,83,273
4190,2558,32,614
4191,3107,76,685
4192,6731,85,607
4193,7474,32,868
4194,5737,67,996
4195,4238,59,721
4196,3622,27,246
4197,6558,46,700
4198,4444,7,652
4199,3969,2,690
4200,1065,92,844
4201,9517,62,802
4202,5247,99,615
4203,8326,10,396
4204,2637,75,818
4205,1238,86,563
4206,1436,93,149
4207,2361,40,179
4208,7457,62,232
4209,5086,94,395
4210,3388,50,926
4211,5490,56,171
4212,3499,1,330
4213,6838,3,723
4214,1509,71,734
4215,8527,41,42
4216,4643,87,129
4217,5100,25,437
4218,5315,33,37
4219,8293,76,722
4220,4477,57,149
4221,1113,57,157
4222,2765,3,199
4223,1000,64,812
4224,4455,4,576
4225,7532,27,306
4226,6283,83,473
4227,3561,87,442
4228,2340,25,174
4229,3541,81,237
4230,9926,11,573
4231,6248,67,403
4232,2520,19,539
4233,5901,61,289
4234,4311,39,6
4235,7987,43,292
4236,3843,13,13
4237,7652,23,932
4238,8308,71,583
4239,4494,83,869
4240,9458,39,555
4241,5794,26,998
4242,3544,13,376
4243,1387,43,619
4244,1860,46,101
4245,5811,81,744
4246,9050,1,154
4247,3476,0,637
4248,9089,18,485
4249,2325,59,951
4250,8104,63,637
4251,7359,23,121
4252,3361,18,998
4253,9348,58,721
4254,4276,4,527
4255,2538,49,455
4256,7515,69,731
4257,4145,92,111
4258,5503,10,743
4259,6335,6,390
4260,2205,10,2
4261,5854,38,268
4262,5749,21,482
4263,3274,99,447
4264,2747,46,714
4265,7557,71,429
4266,6528,86,21
4267,4593,75,543
4268,3770,84,946
4269,3409,31,673
4270,3152,57,883
4271,4883,39,857
4272,5287,79,604
4273,8189,7,267
4274,6611,31,104
4275,8804,79,715
4276,5242,40,161
4277,9005,82,487
4278,3081,47,326
4279,9632,91,600
4280,5104,94,901
4281,1298,16,210
4282,7602,51,512
4283,4239,11,118
4284,2137,86,157
4285,3194,80,933
4286,5907,17,181
4287,7009,35,57
4288,4791,79,824
4289,9936,14,675
4290,5334,57,631
4291,4434,24,960
4292,5616,88,699
4293,1240,0,177
4294,5425,25,819
4295,2839,29,46
4296,2580,68,473
4297,1605,6,5
4298,4818,13,554
4299,9889,87,229
4300,8521,88,530
4301,3886,68,539
4302,2056,29,385
4303,6562,91,726
4304,5999,30,18
4305,7463,94,260
4306,8836,78,494
4307,2934,49,36
4308,6263,98,173
4309,3005,58,344
4310,7001,1,595
4311,4148,100,146
4312,1849,14,57
4313,9324,12,814
4314,9961,79,735
4315,7845,27,826
4316,9582,47,388
4317,9324,30,97
4318,2482,96,250
4319,5725,40,808
4320,5049,54,614
4321,6594,46,878
4322,5336,40,80
4323,4600,54,606
4324,9477,7,857
4325,1427,77,828
4326,8084,34,761
4327,5455,28,945
4328,4738,83,304
4329,3999,85,363
4330,3796,65,463
4331,2259,100,725
4332,9009,53,69
4333,9211,75,152
4334,1652,93,698
4335,7121,23,509
4336,3306,0,519
4337,4567,2,216
4338,6629,71,48
4339,3376,26,221
4340,6115,33,963
4341,4146,87,811
4342,8596,16,736
4343,4430,96,476
4344,4603,63,177
4345,9235,10,315
4346,6725,20,336
4347,2034,21,420
4348,8438,58,841
4349,4554,85,926
4350,1441,71,556
4351,3254,73,348
4352,4179,67,711
4353,1406,15,928
4354,7069,58,386
4355,6523,79,153
4356,1964,3,764
4357,6824,100,421
4358,8860,29,219
4359,6194,98,264
4360,5526,69,703
4361,6216,45,334
4362,8239,22,884
4363,4496,10,775
4364,3577,11,795
4365,1727,77,81
4366,2883,88,629
4367,2642,93,453
4368,8808,67,297
4369,7358,88,6
4370,1628,91,624
4371,2833,15,207
4372,6956,29,49
4373,5213,90,96
4374,3888,92,797
4375,7680,55,701
4376,6462,13,564
4377,6230,96,825
4378,3670,50,397
4379,3532,98,677
4380,2955,91,829
4381,4451,45,770
4382,6231,48,662
4383,4492,12,534
4384,3188,9,265
4385,3493,100,521
4386,3949,78,198
4387,4226,71,488
4388,4990,10,172
4389,2591,60,564
4390,1434,40,610
4391,7616,69,410
4392,3135,53,13
4393,3411,1,541
4394,1851,34,376
4395,6030,56,188
4396,2377,62,403
4397,9691,97,231
4398,5239,56,490
4399,7531,46,23
4400,7154,8,465
4401,8219,61,688
4402,7866,61,429
4403,4955,45,834
4404,2916,28,112
4405,2437,38,743
4406,7982,85,563
4407,3121,39,686
4408,4946,32,300
4409,1573,27,481
4410,6731,37,654
4411,7245,80,204
4412,7349,18,128
4413,1031,27,926
4414,3381,21,397
4415,1287,97,438
4416,2437,93,973
4417,2574,34,610
4418,3623,18,587
4419,8444,87,796
4420,8666,33,224
4421,7567,73,809
4422,7566,99,852
4423,3609,18,936
4424,4109,41,587
4425,5493,87,98
4426,1264,32,851
4427,4703,8,372
4428,4994,18,751
4429,1111,97,216
4430,6750,57,98
4431,5150,99,362
4432,5416,85,71
4433,6439,13,645
4434,3535,69,96
4435,7029,83,469
4436,6395,43,528
4437,7035,49,472
4438,7526,1,785
4439,8000,37,279
4440,9160,78,543
4441,6666,41,673
4442,1470,75,193
4443,8179,17,442
4444,2642,95,442
4445,7760,14,27
4446,4963,87,795
4447,7047,65,579
4448,7405,81,75
4449,5666,34,241
4450,4900,97,673
4451,3019,2,932
4452,9145,91,993
4453,4809,36,812
4454,2560,25,300
4455,4549,81,681
4456,4648,31,89
4457,2281,42,444
4458,1342,58,573
4459,6761,7,798
4460,8050,8,853
4461,1442,53,758
4462,3297,83,236
4463,9418,70,135
4464,4248,47,315
4465,1297,98,749
4466,4826,28,304
4467,3215,88,616
4468,3759,55,600
4469,6671,76,180
4470,8248,93,255
4471,7823,99,703
4472,6327,44,230
4473,5898,21,587
4474,8213,80,992
4475,9056,55,431
4476,1756,65,635
4477,8083,29,647
4478,6129,1,927
4479,5973,15,926
4480,4228,11,658
4481,2921,76,416
4482,3516,79,1000
4483,7198,34,513
4484,3546,15,15
4485,4588,4,638
4486,7800,59,879
4487,3837,61,862
4488,3537,14,31
4489,4117,51,275
4490,6805,49,694
4491,6326,42,539
4492,6603,31,958
4493,3588,53,751
4494,4768,40,192
4495,8279,37,686
4496,6196,96,636
4497,1514,41,664
4498,1789,35,389
4499,1848,43,309
4500,8650,90,26
4501,1456,42,97
4502,2883,70,198
4503,9653,4,7
4504,3560,5,912
4505,2104,13,661
4506,5681,96,610
4507,1163,14,274
4508,4955,68,34
4509,3667,96,4
4510,1271,12,529
4511,4519,3,198
4512,6091,36,588
4513,5018,55,925
4514,4367,32,697
4515,3637,89,522
4516,1493,98,218
4517,8393,2,989
4518,4677,83,951
4519,8127,99,983
4520,7911,14,933
4521,1945,49,7
4522,3836,67,719
4523,5925,24,34
4524,4285,27,170
4525,3206,10,965
4526,4130,27,526
4527,8701,93,270
4528,6691,53,556
4529,9337,93,78
4530,1934,53,808
4531,4906,11,945
4532,8676,59,500
4533,3255,28,400
4534,5784,91,645
4535,4274,33,78
4536,7321,95,615
4537,6409,26,361
4538,2985,45,496
4539,4035,10,444
4540,5165,88,592
4541,6086,17,185
4542,3165,23,682
4543,7630,1,796
4544,9368,62,271
4545,2542,42,354
4546,8581,74,11
4547,1400,100,545
4548,1346,54,226
4549,8928,35,746
4550,2664,28,379
4551,6405,17,691
4552,5562,6,394
4553,5847,3,920
4554,2548,97,272
4555,7493,4,484
4556,9623,23,592
4557,2632,22,342
4558,7665,47,231
4559,9676,30,200
4560,1214,47,905
4561,1847,77,471
4562,9702,95,599
4563,8004,51,295
4564,7179,86,111
4565,6843,98,906
4566,9312,14,828
4567,4030,82,629
4568,2196,57,209
4569,5472,43,709
4570,5471,65,449
4571,5242,71,708
4572,4588,65,725
4573,2668,56,453
4574,5826,46,129
4575,2579,26,336
4576,1486,22,428
4577,3372,43,541
4578,2677,88,79
4579,9655,33,459
4580,8202,3,590
4581,5576,65,662
4582,3313,41,531
4583,1605,71,387
4584,4867,32,791
4585,4660,44,247
4586,6749,36,863
4587,6608,12,761
4588,3721,59,722
4589,7649,84,236
4590,5427,57,338
4591,2220,45,931
4592,7667,72,60
4593,2956,65,43
4594,8461,17,229
4595,6167,84,653
4596,7777,82,339
4597,3981,81,837
4598,1137,4,715
4599,1057,34,747
4600,8121,12,879
4601,4387,83,451
4602,6409,40,925
4603,8367,28,434
4604,8927,26,313
4605,4726,12,482
4606,1119,34,886
4607,2124,66,417
4608,4522,99,859
4609,8221,40,120
4610,6105,40,620
4611,3514,83,282
4612,9428,32,792
4613,3706,37,663
4614,4184,46,280
4615,2761,55,686
4616,3857,48,580
4617,3131,76,778
4618,5639,36,590
4619,1485,58,264
4620,4651,19,982
4621,3026,73,334
4622,9785,23,616
4623,2837,5,136
4624,4076,96,709
4625,1711,77,555
4626,5507,28,207
4627,2825,27,683
4628,6053,11,664
4629,1412,79,523
4630,6011,86,315
4631,7211,16,41
4632,1919,88,353
4633,5010,53,890
4634,2464,70,197
4635,8794,83,360
4636,6855,97,92
4637,9715,42,815
4638,3220,91,474
4639,7819,98,551
4640,9678,7,140
4641,7401,90,210
4642,8239,11,10
4643,8961,90,326
4644,8824,0,6
4645,3133,65,783
4646,3917,96,697
4647,2623,88,884
4648,6380,24,529
4649,2761,68,562
4650,5881,54,436
4651,1284,44,225
4652,1918,26,261
4653,3978,95,36
4654,7187,41,800
4655,1359,68,238
4656,1281,85,83
4657,4457,36,557
4658,5063,0,471
4659,7283,35,882
4660,1096,71,957
4661,3561,6,3
4662,5464,55,67
4663,1908,72,263
4664,1533,5,903
4665,4566,23,586
4666,7764,77,192
4667,9619,70,516
4668,5315,72,29
4669,5613,27,636
4670,7545,76,380
4671,4239,82,3
4672,1737,59,158
4673,5286,84,723
4674,3688,14,209
4675,3157,63,734
4676,3999,9,569
4677,6425,18,765
4678,5463,31,126
4679,6505,23,263
