流id,流带宽,进入设备时间,发送流所需时间
1495,5483,62,341
1496,6260,49,73
1497,1394,65,903
1498,5483,66,793
1499,3608,29,222
1500,8377,0,205
1501,3470,45,4
1502,9955,33,352
1503,5781,5,113
1504,8826,16,590
1505,7132,95,529
1506,2984,40,906
1507,2470,11,38
1508,1906,12,665
1509,2173,50,482
1510,4125,40,587
1511,6088,58,313
1512,6239,91,701
1513,3878,47,597
1514,1507,23,960
1515,8382,60,531
1516,9011,40,611
1517,8906,30,371
1518,6011,22,569
1519,6980,82,995
1520,1220,70,117
1521,2451,1,417
1522,7138,69,825
1523,5085,80,932
1524,7740,59,489
1525,5940,97,662
1526,7973,0,112
1527,1785,11,543
1528,9739,47,207
1529,1249,51,871
1530,5957,70,467
1531,7114,24,132
1532,3859,46,922
1533,9122,37,225
1534,5685,6,514
1535,1257,75,500
1536,5013,48,284
1537,3181,64,374
1538,6858,69,162
1539,8179,77,674
1540,4587,25,646
1541,8283,17,851
1542,3299,10,117
1543,3953,66,635
1544,1982,64,510
1545,5534,49,8
1546,2138,19,31
1547,3320,57,299
1548,9353,30,250
1549,1952,28,553
1550,3553,7,427
1551,1413,32,265
1552,1190,12,996
1553,5703,91,748
1554,8112,79,438
1555,2709,34,341
1556,3264,97,455
1557,4575,61,268
1558,4518,4,417
1559,9579,0,55
1560,6224,28,977
1561,6415,4,716
1562,9687,34,413
1563,2234,7,859
1564,1052,11,361
1565,1264,88,879
1566,1582,47,987
1567,3005,77,924
1568,3485,20,868
1569,5883,10,526
1570,4539,68,90
1571,8028,80,925
1572,3736,91,762
1573,8210,34,579
1574,2774,67,916
1575,8474,22,799
1576,5120,84,559
1577,4056,33,109
1578,6644,0,779
1579,1172,58,551
1580,3922,59,351
1581,4244,13,316
1582,1106,56,449
1583,3091,7,255
1584,9985,95,969
1585,8828,28,943
1586,6817,58,221
1587,6413,37,560
1588,3259,45,80
1589,9590,98,883
1590,4305,50,813
1591,6400,32,229
1592,4700,100,230
1593,9852,72,535
1594,4961,26,72
1595,3904,93,11
1596,5402,25,10
1597,5080,59,789
1598,5893,100,83
1599,8595,57,311
1600,7337,28,964
1601,2637,81,610
1602,5801,43,664
1603,4274,17,263
1604,3816,92,951
1605,8256,40,1000
1606,1190,4,738
1607,4594,47,813
1608,1436,78,358
1609,1485,87,555
1610,2099,46,988
1611,1322,79,593
1612,2075,57,34
1613,9086,22,83
1614,2582,72,474
1615,8215,93,629
1616,5884,98,707
1617,9921,26,266
1618,9499,2,184
1619,1286,60,606
1620,8718,81,621
1621,8561,11,293
1622,3949,13,658
1623,1209,14,961
1624,3750,53,374
1625,1448,10,543
1626,9707,49,108
1627,4957,61,123
1628,4573,30,694
1629,8994,2,675
1630,4124,44,563
1631,4554,22,830
1632,6034,69,989
1633,2932,95,833
1634,7598,36,388
1635,3372,35,320
1636,3044,51,251
1637,6806,36,885
1638,3980,10,316
1639,8681,24,997
1640,8082,66,677
1641,8326,6,123
1642,4518,40,808
1643,3427,53,191
1644,5783,92,899
1645,1862,33,711
1646,1382,34,487
1647,6568,79,363
1648,8232,65,138
1649,1472,64,867
1650,1280,3,628
1651,5455,89,959
1652,3545,34,207
1653,4912,99,785
1654,2930,13,64
1655,6245,34,995
1656,6327,77,305
1657,6554,27,540
1658,5260,42,392
1659,1032,38,429
1660,4447,5,715
1661,8277,85,297
1662,3338,44,707
1663,7690,47,33
1664,3103,59,920
1665,6024,38,987
1666,3752,72,903
1667,3050,72,119
1668,9547,93,880
1669,6555,37,39
1670,5366,52,837
1671,9455,58,214
1672,5508,0,74
1673,8240,29,172
1674,5557,64,994
1675,5574,71,41
1676,1068,42,419
1677,2499,89,326
1678,6696,53,455
1679,5286,46,513
1680,7277,73,982
1681,2431,46,20
1682,5223,15,228
1683,8481,90,259
1684,7859,32,141
1685,9611,70,384
1686,2448,42,57
1687,4708,84,546
1688,3143,3,479
1689,8915,74,518
1690,5830,69,789
1691,3505,36,87
1692,2117,32,714
1693,2515,6,688
1694,3319,96,170
1695,3236,51,711
1696,3905,36,220
1697,3025,91,57
1698,5497,7,377
1699,5237,55,917
1700,1438,7,693
1701,8745,81,472
1702,1293,46,235
1703,6525,46,873
1704,2991,96,367
1705,5590,14,486
1706,2744,64,592
1707,6124,93,769
1708,1866,1,168
1709,8934,63,330
1710,2438,93,331
1711,1161,13,910
1712,8026,46,447
1713,2375,16,580
1714,5959,45,718
1715,9194,20,74
1716,2764,59,830
1717,8401,25,385
1718,4726,39,178
1719,1078,21,751
1720,6581,72,72
1721,3971,63,750
1722,3800,72,298
1723,6721,21,954
1724,1362,14,276
1725,7834,86,79
1726,4179,65,129
1727,2775,5,969
1728,9167,27,608
1729,5046,89,842
1730,8704,27,113
1731,5668,38,362
1732,2044,83,953
1733,4158,31,463
1734,2802,7,126
1735,5314,89,230
1736,1950,56,626
1737,2359,92,433
1738,7783,50,251
1739,3707,50,926
1740,7562,89,436
1741,7951,46,323
1742,8846,66,211
1743,8338,79,700
1744,1856,0,69
1745,1880,73,292
1746,7370,66,666
1747,4164,77,667
1748,8813,66,628
1749,2875,70,52
1750,6551,11,885
1751,1028,10,682
1752,4553,96,588
1753,2090,65,699
1754,6427,45,984
1755,5295,75,510
1756,8707,99,855
1757,6139,73,671
1758,4518,80,976
1759,5012,48,760
1760,6682,35,134
1761,2824,18,262
1762,8653,7,248
1763,1743,92,566
1764,2142,50,798
1765,5891,45,28
1766,7883,68,807
1767,9903,55,781
1768,3095,22,253
1769,5066,27,502
1770,4786,72,986
1771,4389,73,759
1772,5524,49,381
1773,5414,30,407
1774,2186,56,246
1775,4312,86,337
1776,5742,57,873
1777,8146,6,787
1778,5135,0,9
1779,2463,0,463
1780,5006,88,990
1781,5401,9,385
1782,3192,72,386
1783,3813,94,563
1784,4804,53,788
1785,1568,73,646
1786,4909,93,742
1787,7043,35,235
1788,1363,73,549
1789,4181,46,239
1790,3960,9,14
1791,2233,75,42
1792,4074,84,333
1793,7792,20,125
1794,3264,48,981
1795,8438,84,801
1796,1724,20,307
1797,4352,81,920
1798,9090,76,862
1799,2490,62,638
1800,5738,95,367
1801,3784,11,532
1802,1737,14,341
1803,2274,64,909
1804,7103,96,573
1805,9659,99,656
1806,2208,91,965
1807,4467,30,822
1808,2493,82,905
1809,9837,35,281
1810,8414,83,515
1811,5129,0,350
1812,3326,59,548
1813,5659,55,889
1814,5714,75,33
1815,2273,19,858
1816,7214,68,918
1817,6629,19,757
1818,2783,24,837
1819,7821,68,1000
1820,4288,5,628
1821,7258,19,455
1822,8921,10,531
1823,5920,65,87
1824,1798,28,765
1825,7076,74,824
1826,4633,98,113
1827,6394,23,266
1828,9997,79,432
1829,3261,99,393
1830,3230,65,18
1831,6397,75,689
1832,5256,5,648
1833,7889,48,20
1834,6029,43,230
1835,1432,97,712
1836,6564,99,451
1837,8173,51,950
1838,8458,15,415
1839,5540,71,466
1840,1212,20,238
1841,4776,43,878
1842,8471,51,479
1843,4476,3,840
1844,1206,54,342
1845,6641,19,803
1846,2437,62,233
1847,8441,56,110
1848,1958,85,555
1849,9424,60,554
1850,5529,17,597
1851,7686,96,607
1852,1586,95,238
1853,4440,51,567
1854,8841,14,800
1855,9600,30,17
1856,4679,30,13
1857,5964,84,406
1858,6960,18,276
1859,6058,64,323
1860,3618,74,229
1861,8114,51,674
1862,5438,0,756
1863,5760,26,597
1864,1392,52,32
1865,7077,46,45
1866,9692,3,931
1867,6209,43,968
1868,4154,10,862
1869,8918,20,599
1870,9271,74,557
1871,6154,75,127
1872,6372,80,505
1873,5716,54,35
1874,4978,14,102
1875,2784,2,677
1876,8526,58,284
1877,4114,61,104
1878,3241,49,770
1879,7396,67,176
1880,4813,22,532
1881,4802,64,445
1882,9036,28,413
1883,6965,99,782
1884,3882,92,698
1885,3881,17,256
1886,6417,80,541
1887,2922,75,190
1888,7836,27,223
1889,6674,79,272
1890,6389,62,165
1891,7311,16,562
1892,4458,28,2
1893,7486,61,256
1894,3036,90,467
1895,3905,64,643
1896,4724,94,479
1897,7811,59,39
1898,9935,77,252
1899,1381,46,100
1900,6106,10,832
1901,5468,10,421
1902,9471,84,334
1903,7517,42,971
1904,8813,56,520
1905,4337,1,327
1906,3479,14,647
1907,9067,52,996
1908,5149,27,694
1909,6464,42,806
1910,1727,96,181
1911,9875,7,456
1912,9619,78,935
1913,5771,50,957
1914,3526,65,814
1915,3723,84,718
1916,7248,89,200
1917,3275,84,473
1918,2135,13,153
1919,6957,54,584
1920,4990,18,490
1921,5116,11,173
1922,2400,19,612
1923,7072,32,968
1924,4374,88,855
1925,6498,43,605
1926,1671,57,64
1927,9978,49,883
1928,7121,78,973
1929,5181,32,626
1930,9839,70,602
1931,1530,21,766
1932,1563,33,256
1933,5408,17,503
1934,2673,7,443
1935,9493,65,247
1936,5134,94,501
1937,6551,15,219
1938,4998,88,443
1939,2383,17,631
1940,1387,42,300
1941,6545,86,591
1942,4053,90,218
1943,7964,79,894
1944,5583,97,646
1945,4267,92,202
1946,4936,46,623
1947,2759,72,231
1948,5435,32,112
1949,1398,74,906
1950,3973,46,557
1951,3593,43,413
1952,6460,50,239
1953,3132,30,981
1954,4721,61,746
1955,3229,48,220
1956,5133,12,604
1957,5582,58,688
1958,4783,14,138
1959,2243,57,149
1960,1593,2,290
1961,5969,95,711
1962,2890,38,756
1963,7442,39,12
1964,3654,94,438
1965,8402,82,134
1966,1519,21,956
1967,5531,17,211
1968,7839,73,311
1969,4358,36,758
1970,5592,84,953
1971,5219,35,876
1972,4538,53,470
1973,6598,3,947
1974,8404,37,312
1975,7873,52,514
1976,1745,26,32
1977,9689,45,948
1978,4843,93,265
1979,3377,29,368
1980,3948,96,906
1981,7804,15,980
1982,2233,44,816
1983,3607,67,510
1984,6399,4,148
1985,8488,24,224
1986,9113,80,295
1987,6174,87,160
1988,2256,86,937
1989,3714,24,210
1990,8532,17,730
1991,2618,33,120
1992,7444,97,926
1993,4888,86,389
1994,3218,4,556
1995,2172,85,815
1996,4491,23,322
1997,3657,5,873
1998,1672,94,464
1999,3199,76,199
2000,1729,89,677
2001,6525,85,648
2002,8331,55,402
2003,1104,42,116
2004,4807,67,980
2005,4870,66,328
2006,8221,1,648
2007,8697,0,883
2008,3210,6,556
2009,7831,59,548
2010,7158,99,995
2011,5849,59,570
2012,2738,66,766
2013,6123,27,622
2014,3709,0,747
2015,2358,42,714
2016,4022,53,690
2017,2113,48,247
2018,6814,21,50
2019,6036,72,554
2020,9478,7,951
2021,7414,65,146
2022,3638,50,632
2023,2841,12,22
2024,9114,23,473
2025,8346,38,36
2026,3125,27,671
2027,5745,56,614
2028,2865,20,260
2029,5230,93,248
2030,5588,29,8
2031,8719,84,859
2032,2972,15,49
2033,1445,65,409
2034,8088,21,686
2035,4765,4,271
2036,9924,87,247
2037,7155,92,160
2038,3735,17,89
2039,6349,90,114
2040,4682,68,868
2041,8411,39,8
2042,8040,34,902
2043,4952,68,974
2044,8438,9,212
2045,2997,43,496
2046,1447,54,149
2047,8630,65,715
2048,2914,86,825
2049,3630,98,281
2050,9705,95,940
2051,2910,95,403
2052,5448,14,148
2053,3049,94,672
2054,8845,14,547
2055,2304,35,621
2056,2570,25,476
2057,4910,41,988
2058,4021,61,607
2059,5688,68,11
2060,3553,9,244
2061,2650,49,827
2062,2676,69,843
2063,3901,46,614
2064,3264,19,202
2065,1438,3,986
2066,7448,98,228
2067,4202,100,884
2068,1529,13,557
2069,8091,1,139
2070,2665,51,716
2071,1164,10,632
2072,2696,33,711
2073,2614,71,155
2074,4451,19,674
2075,2197,20,410
2076,9200,9,940
2077,2912,86,3
2078,1057,57,967
2079,6791,80,975
2080,5955,11,74
2081,2593,75,446
2082,2771,4,189
2083,8700,20,795
2084,4334,85,137
2085,5764,39,700
2086,5385,70,931
2087,8749,64,230
2088,2916,16,573
2089,7078,79,630
2090,3489,23,468
2091,5265,46,765
2092,3242,86,674
2093,7059,15,611
2094,3206,67,674
2095,5904,47,969
2096,6971,25,96
2097,6056,54,138
2098,5865,65,53
2099,3151,6,660
2100,9014,75,912
2101,9863,18,463
2102,4061,100,824
2103,5062,12,170
2104,1389,84,317
2105,8784,22,234
2106,6830,100,598
2107,5136,61,103
2108,6319,73,54
2109,8901,83,46
2110,5938,67,897
2111,4330,10,503
2112,2392,4,211
2113,6016,96,679
2114,3170,35,851
2115,6743,11,354
2116,3215,39,471
2117,2248,76,951
2118,1819,34,922
2119,2274,56,241
2120,9785,90,125
2121,3040,59,2
2122,7521,85,190
2123,5476,45,867
2124,3909,11,590
2125,1145,5,871
2126,1171,36,188
2127,6776,6,740
2128,6224,50,323
2129,3475,93,281
2130,2205,10,16
2131,8853,89,768
2132,8682,25,878
2133,1663,69,534
2134,5458,1,158
2135,8084,69,11
2136,4192,37,710
2137,6193,86,311
2138,7721,87,490
2139,1754,83,740
2140,9611,62,298
2141,1307,77,265
2142,9673,52,618
2143,8086,29,155
2144,1306,24,269
2145,7004,42,339
2146,6240,50,585
2147,1878,48,792
2148,1924,66,340
2149,1498,26,576
2150,8425,27,405
2151,6630,14,589
2152,2713,30,285
2153,4917,58,262
2154,9981,25,539
2155,1826,61,166
2156,8441,20,441
2157,2142,79,615
2158,6355,91,986
2159,9454,94,519
2160,6517,45,659
2161,2566,22,184
2162,6971,31,574
2163,5747,7,70
2164,3357,30,273
2165,3299,84,23
2166,5416,13,214
2167,2157,89,746
2168,6674,57,402
2169,1272,33,337
2170,2307,55,304
2171,1538,2,403
2172,8573,79,825
2173,4020,87,269
2174,5480,86,955
2175,8788,0,27
2176,1376,26,841
2177,3197,92,138
2178,1652,96,645
2179,2449,90,820
2180,6972,64,810
2181,4597,71,463
2182,3044,39,183
2183,3154,22,292
2184,5531,38,459
2185,6989,31,388
2186,9908,31,886
2187,8090,19,510
2188,5175,12,545
2189,4592,40,356
2190,5799,75,187
2191,1457,54,978
2192,2946,23,208
2193,5899,26,733
2194,6306,77,14
2195,2314,85,822
2196,9008,82,711
2197,6123,26,107
2198,3518,93,631
2199,8793,42,510
2200,9466,55,233
2201,5686,7,153
2202,5718,89,821
2203,8480,95,402
2204,5149,38,889
2205,3470,4,473
2206,3758,98,19
2207,8050,56,598
2208,3811,66,6
2209,2091,35,605
2210,1558,51,120
2211,2305,88,7
2212,7088,62,656
2213,8632,82,309
2214,3773,7,38
2215,5300,55,604
2216,7904,80,617
2217,6232,64,547
2218,3216,55,893
2219,3709,2,138
2220,3199,17,168
2221,1585,100,341
2222,8101,5,592
2223,2426,85,332
2224,7905,30,330
2225,3968,68,171
2226,6300,60,457
2227,4769,81,210
2228,5123,42,754
2229,9726,44,161
2230,9374,67,338
2231,6392,9,752
2232,6033,34,763
2233,1723,74,182
2234,6185,68,660
2235,3076,50,442
2236,9802,69,460
2237,5170,13,725
2238,3003,79,67
2239,4306,42,590
2240,1954,38,403
2241,7413,98,459
2242,9909,92,625
2243,8493,30,921
2244,5983,56,453
2245,5306,46,473
2246,2730,71,202
2247,1415,23,630
2248,7095,96,214
2249,5549,61,956
2250,3225,89,129
2251,3697,7,988
2252,6048,32,676
2253,5287,24,554
2254,5583,87,449
2255,3655,62,574
2256,2151,61,641
2257,8662,81,623
2258,7376,90,854
2259,8760,45,880
2260,4869,41,369
2261,1854,51,833
2262,9151,12,406
2263,5475,32,232
2264,9671,2,344
2265,7135,94,736
2266,9349,93,731
2267,2791,84,155
2268,4373,80,840
2269,7408,55,377
2270,3431,31,106
2271,6876,31,801
2272,5750,93,162
2273,2517,30,236
2274,4907,2,449
2275,1333,51,290
2276,5050,66,27
2277,6796,40,355
2278,7829,52,660
2279,6192,88,554
2280,2201,59,497
2281,4773,67,485
2282,4661,57,921
2283,6737,99,386
2284,5938,65,383
2285,2642,74,716
2286,3123,23,757
2287,5490,7,312
2288,4278,56,317
2289,1101,78,571
2290,6134,10,991
2291,6279,51,642
2292,9399,79,163
2293,5489,44,507
2294,2970,3,892
2295,3681,32,254
2296,5275,88,888
2297,9602,82,247
2298,2256,59,850
2299,1592,12,637
2300,2990,94,815
2301,9552,16,286
2302,3050,49,825
2303,8966,88,576
2304,6439,62,202
2305,6217,54,128
2306,1551,75,175
2307,6417,54,234
2308,2665,15,769
2309,4430,1,860
2310,7468,50,76
2311,6681,28,336
2312,3149,79,740
2313,9664,40,129
2314,4893,24,733
2315,2082,0,661
2316,1070,97,935
2317,2908,9,818
2318,6627,65,197
2319,9467,26,930
2320,7710,4,254
2321,1796,99,382
2322,4350,90,249
2323,3215,32,462
2324,8544,25,386
2325,2927,100,72
2326,6045,45,603
2327,7002,20,434
2328,6574,5,260
2329,5964,93,732
2330,4131,42,362
2331,9184,10,607
2332,2692,3,967
2333,9514,33,43
2334,6660,9,432
2335,3138,65,107
2336,6092,23,467
2337,7258,70,144
2338,7089,66,452
2339,6002,57,104
2340,3883,77,551
2341,1008,12,323
2342,8377,47,793
2343,6585,90,711
2344,6236,81,238
2345,4910,72,229
2346,9697,64,863
2347,7654,65,997
2348,1396,45,694
2349,7420,51,52
2350,5022,91,664
2351,4936,24,820
2352,1935,87,445
2353,3725,49,9
2354,3904,78,846
2355,2495,49,541
2356,1353,30,925
2357,7778,52,151
2358,8313,30,724
2359,2783,46,699
2360,2127,21,418
2361,7988,3,862
2362,4766,41,979
2363,2774,35,18
2364,6503,83,362
2365,9517,11,745
2366,8550,79,278
2367,5072,100,57
2368,2150,73,924
2369,9312,59,947
2370,5105,16,63
2371,6383,48,878
2372,4281,11,45
2373,6177,60,120
2374,4235,16,675
2375,3192,39,496
2376,1286,13,775
2377,4895,84,251
2378,9489,58,669
2379,8179,86,810
2380,6244,26,123
2381,1289,67,651
2382,3723,12,271
2383,4371,78,526
2384,4576,31,600
2385,6486,31,59
2386,2852,14,598
2387,1551,4,702
2388,7625,92,844
2389,7729,95,569
2390,6502,22,494
2391,9791,7,754
2392,9327,21,43
2393,5675,19,894
2394,7434,3,12
2395,2306,45,983
2396,2896,5,167
2397,1330,80,454
2398,9798,38,699
2399,6030,30,476
2400,2884,70,799
2401,3978,28,90
2402,8823,12,321
2403,5129,73,530
2404,3578,30,171
2405,1131,32,132
2406,3818,46,268
2407,7911,77,356
2408,9490,40,463
2409,6163,3,778
2410,9558,65,111
2411,4820,84,907
2412,5460,42,861
2413,4172,26,46
2414,8476,23,578
2415,4132,65,295
2416,8785,56,457
2417,2680,57,724
2418,5122,22,848
2419,7784,85,467
2420,6305,53,847
2421,1243,55,724
2422,4133,77,530
2423,7610,22,615
2424,8165,94,376
2425,7881,21,738
2426,3277,90,301
2427,4228,69,771
2428,7559,41,958
2429,8033,38,508
2430,9277,13,17
2431,1702,76,186
2432,3631,92,875
2433,3554,55,172
2434,6411,10,674
2435,7238,91,661
2436,1015,89,417
2437,7372,66,670
2438,2854,79,330
2439,7037,68,192
2440,5640,48,670
2441,7953,15,746
2442,4902,70,982
2443,4774,97,562
2444,1343,4,422
2445,6573,3,173
2446,8744,8,127
2447,2465,56,760
2448,8851,84,542
2449,3763,78,84
2450,7586,47,845
2451,8328,36,818
2452,8625,19,511
2453,3329,91,683
2454,3212,29,968
2455,4713,17,146
2456,1698,2,912
2457,1694,20,660
2458,7312,65,824
2459,3421,50,889
2460,6163,60,950
2461,6250,89,443
2462,7580,61,461
2463,8359,90,788
2464,4094,50,424
2465,8958,49,217
2466,9910,2,633
2467,5753,76,566
2468,8975,37,215
2469,8949,55,854
2470,3167,21,837
2471,9986,84,991
2472,5594,96,252
2473,3898,10,748
2474,2859,37,905
2475,1443,16,973
2476,2171,53,261
2477,9772,17,240
2478,6551,22,145
2479,6668,47,793
2480,4126,16,409
2481,1958,12,572
2482,7221,84,901
2483,8594,60,132
2484,6192,49,586
2485,3075,79,779
2486,9308,7,623
2487,3155,95,451
2488,6350,64,402
2489,1361,50,508
2490,3732,62,386
2491,9108,30,464
2492,3293,56,305
2493,3917,25,833
2494,2393,79,786
2495,2394,77,498
2496,3274,5,743
2497,5111,51,833
2498,3766,73,311
2499,6911,70,471
2500,3363,27,637
2501,6454,42,4
2502,8300,35,214
2503,4991,61,280
2504,9038,20,393
2505,1862,63,191
2506,6939,81,874
2507,3266,62,965
2508,2368,95,170
2509,4592,92,656
2510,4945,11,606
2511,1460,36,882
2512,8025,27,633
2513,2579,3,507
2514,9409,94,159
2515,5955,72,481
2516,4903,53,697
2517,2881,68,854
2518,8478,53,296
2519,6184,52,249
2520,1840,96,392
2521,3292,11,552
2522,3136,50,862
2523,5177,94,319
2524,6284,51,518
2525,1049,100,224
2526,5358,25,654
2527,7086,18,772
2528,7770,20,686
2529,1557,8,285
2530,5300,76,115
2531,8226,18,294
2532,8531,34,164
2533,1559,28,713
2534,1592,40,100
2535,2707,12,434
2536,5260,51,765
2537,9869,16,907
2538,2064,82,406
2539,1652,100,362
2540,4879,50,653
2541,9938,51,564
2542,2230,2,167
2543,6914,1,522
2544,8101,56,45
2545,7168,33,561
2546,6711,78,827
2547,4525,71,329
2548,8333,30,180
2549,1154,55,250
2550,8336,9,466
2551,8097,77,270
2552,8257,4,985
2553,5893,1,882
2554,3995,35,722
2555,6021,12,975
2556,2153,78,262
2557,5903,10,896
2558,1441,19,481
2559,6531,89,145
2560,1551,37,830
2561,4071,21,420
2562,1009,55,590
2563,4945,50,348
2564,1510,60,378
2565,9247,47,772
2566,3400,3,585
2567,4142,87,70
2568,9149,78,65
2569,3335,51,777
2570,2793,13,159
2571,3744,19,379
2572,3864,79,550
2573,7259,82,917
2574,9966,1,699
2575,3220,70,291
2576,9201,59,271
2577,5198,50,759
2578,9792,26,482
2579,2919,44,140
2580,8739,73,940
2581,8920,83,746
2582,5988,34,598
2583,5077,93,552
2584,2520,93,236
2585,5893,85,241
2586,4191,2,270
2587,8303,83,880
2588,4436,96,615
2589,3351,62,631
2590,6868,92,596
2591,7249,67,2
2592,7113,100,79
2593,3823,46,974
2594,7027,37,343
2595,2284,35,177
2596,7084,20,808
2597,4511,50,14
2598,2341,63,274
2599,6425,97,884
2600,7888,67,779
2601,4675,71,104
2602,8325,75,85
2603,5422,83,930
2604,3394,41,646
2605,9313,2,98
2606,4042,54,523
2607,5925,47,307
2608,9006,72,190
2609,4301,73,780
2610,7490,100,300
2611,9026,62,769
2612,1128,87,591
2613,9441,52,155
2614,5329,33,372
2615,1660,58,216
2616,2613,6,763
2617,4556,49,958
2618,4243,19,411
2619,9655,18,642
2620,1276,90,298
2621,3809,13,719
2622,6118,75,79
2623,9345,42,200
2624,8855,60,826
2625,6907,32,268
2626,2900,28,47
2627,8268,31,949
2628,2718,11,391
2629,5191,90,470
2630,5359,14,153
2631,3498,5,420
2632,2030,46,652
2633,3698,50,312
2634,2502,1,272
2635,2838,52,85
2636,1294,78,363
2637,3636,3,995
2638,3832,38,478
2639,5458,31,235
2640,6331,45,474
2641,5805,69,888
2642,2823,93,216
2643,2165,96,465
2644,7725,35,87
2645,7598,11,31
2646,8047,36,915
2647,6807,26,925
2648,7122,99,973
2649,9770,8,248
2650,9847,32,113
2651,5446,43,565
2652,6641,46,671
2653,1469,16,647
2654,2695,49,457
2655,5810,22,976
2656,2706,43,485
2657,9884,40,509
2658,6810,70,510
2659,5584,36,64
2660,7860,43,397
2661,9671,10,212
2662,6350,55,726
2663,5268,39,462
2664,6191,35,221
2665,2604,42,641
2666,1339,5,102
2667,2113,61,613
2668,2068,44,766
2669,2614,54,768
2670,5969,2,13
2671,9605,57,819
2672,2521,9,51
2673,2197,63,468
2674,5373,53,607
2675,3696,43,476
2676,3434,75,322
2677,1047,13,429
2678,8549,21,571
2679,8292,53,889
2680,4229,98,762
2681,5118,15,447
2682,5571,37,175
2683,6083,99,112
2684,2644,44,270
2685,9602,83,944
2686,9430,78,474
2687,6989,79,813
2688,1193,39,266
2689,6938,13,561
2690,3583,87,835
2691,9960,79,545
2692,3637,39,812
2693,9111,71,744
2694,8539,43,945
2695,6916,15,641
2696,3354,43,508
2697,5593,84,988
2698,5492,98,562
2699,7102,54,210
2700,3971,18,559
2701,2405,50,10
2702,1645,44,400
2703,1037,61,346
2704,6520,41,641
2705,3431,16,559
2706,7974,79,840
2707,8947,60,442
2708,5142,19,602
2709,3987,12,606
2710,1573,68,133
2711,2246,48,858
2712,5182,50,818
2713,4577,77,244
2714,5623,40,766
2715,5638,81,213
2716,7613,20,968
2717,4026,70,337
2718,2341,13,324
2719,4576,34,38
2720,3213,26,399
2721,6485,75,569
2722,4450,80,726
2723,2092,99,417
2724,6698,47,723
2725,7286,21,379
2726,4636,92,208
2727,8052,88,367
2728,2800,71,867
2729,2257,34,368
2730,3489,8,698
2731,3934,36,500
2732,2939,8,623
2733,3483,67,120
2734,4309,84,286
2735,4242,5,650
2736,1407,65,220
2737,1617,58,17
2738,4257,78,188
2739,7751,59,163
2740,9417,97,101
2741,7932,8,857
2742,7342,82,609
2743,7218,96,433
2744,1830,81,854
2745,6123,49,213
2746,4923,100,117
2747,6760,13,186
2748,4091,25,115
2749,6635,37,594
2750,5307,66,644
2751,3693,2,754
2752,3725,75,606
2753,4869,74,635
2754,2051,46,721
2755,7949,94,560
2756,5067,98,161
2757,7214,13,860
2758,3147,31,134
2759,1867,32,358
2760,9176,37,369
2761,2883,81,382
2762,3802,49,695
2763,6704,38,34
2764,4125,20,708
2765,1630,50,698
2766,1431,91,839
2767,8901,89,641
2768,3023,9,556
2769,3796,100,587
2770,1334,34,219
2771,5675,24,438
2772,6581,71,869
2773,5472,6,446
2774,4640,48,990
2775,2578,3,222
2776,5853,63,604
2777,5356,59,517
2778,8191,37,293
2779,4760,78,816
2780,7607,2,169
2781,2566,48,451
2782,5392,63,597
2783,9508,34,914
2784,5986,2,934
2785,5057,83,914
2786,3897,5,185
2787,3698,76,86
2788,1055,79,264
2789,3989,60,971
2790,7830,81,321
2791,7209,30,414
2792,1963,24,413
2793,3153,30,285
2794,6007,69,264
2795,6012,49,61
2796,7129,9,976
2797,3407,37,849
2798,5277,78,372
2799,1509,67,240
2800,4575,26,674
2801,8167,76,132
2802,3189,1,100
2803,2791,64,156
2804,2631,64,433
2805,8976,69,374
2806,9971,45,949
2807,2349,12,913
2808,3762,72,61
2809,3804,43,969
2810,6627,84,189
2811,6758,11,46
2812,4369,40,224
2813,4339,14,845
2814,1524,30,485
2815,7843,69,710
2816,2156,76,151
2817,6250,0,211
2818,4678,58,89
2819,1780,84,267
2820,3654,2,343
2821,2788,19,697
2822,8007,86,513
2823,3743,12,345
2824,4936,32,353
2825,3977,63,685
2826,5856,9,253
2827,8194,12,453
2828,5302,22,994
2829,4221,11,412
2830,8598,45,485
2831,9682,67,983
2832,3640,38,620
2833,3396,3,636
2834,4910,28,599
2835,3372,78,205
2836,3786,24,889
2837,2356,50,143
2838,4168,74,141
2839,1907,58,506
2840,1902,18,9
2841,4995,91,971
2842,6303,23,838
2843,6074,25,750
2844,4568,66,786
2845,5713,59,287
2846,3352,68,364
2847,7644,29,950
2848,1690,95,584
2849,4576,6,688
2850,1721,97,231
2851,9138,0,302
2852,7305,38,350
2853,1563,96,61
2854,3717,40,512
2855,5788,16,574
2856,3776,97,868
2857,9660,64,542
2858,1742,80,40
2859,5091,2,82
2860,1909,42,201
2861,4490,14,499
2862,1937,21,921
2863,8925,60,182
2864,6089,3,467
2865,5305,26,203
2866,9297,96,782
2867,2265,45,865
2868,1012,11,509
2869,3371,19,995
2870,2549,75,671
2871,4981,81,776
2872,5216,18,257
2873,1776,1,810
2874,1163,45,32
2875,2765,99,494
2876,7076,62,534
2877,4066,44,722
2878,6778,7,971
2879,8207,84,218
2880,9413,74,819
2881,5323,47,624
2882,7226,94,243
2883,9916,93,321
2884,3432,6,877
2885,2577,54,519
2886,1095,5,259
2887,9017,0,532
2888,7923,11,894
2889,3434,3,705
2890,6231,68,671
2891,1742,47,980
