流id,流带宽,进入设备时间,发送流所需时间
4514,1682,52,371
4515,2919,54,109
4516,6730,18,872
4517,4706,40,131
4518,2629,54,317
4519,7926,23,989
4520,2419,100,589
4521,7909,19,158
4522,6806,88,94
4523,5487,4,812
4524,4639,10,630
4525,1541,70,269
4526,2073,7,364
4527,9322,93,444
4528,2782,51,705
4529,3385,93,654
4530,2310,15,812
4531,7240,3,542
4532,1264,70,895
4533,5788,95,169
4534,2671,92,237
4535,9830,27,721
4536,8486,68,906
4537,8415,58,651
4538,1553,21,843
4539,9037,36,290
4540,1896,79,666
4541,5222,76,181
4542,2167,96,421
4543,6528,77,872
4544,8583,69,302
4545,3028,35,97
4546,1493,35,128
4547,4487,86,131
4548,2300,10,31
4549,7834,14,718
4550,7068,2,110
4551,7947,69,133
4552,8593,82,545
4553,7333,12,117
4554,6122,80,682
4555,2858,51,201
4556,4919,28,564
4557,4167,49,373
4558,3196,33,838
4559,5837,35,610
4560,3056,37,751
4561,1225,48,763
4562,6438,79,887
4563,4400,82,934
4564,1774,47,143
4565,2727,96,373
4566,2339,53,294
4567,6649,5,756
4568,7571,57,431
4569,7435,15,857
4570,3768,55,595
4571,6283,83,859
4572,6715,59,545
4573,4877,85,592
4574,7366,8,470
4575,6420,95,172
4576,5383,76,597
4577,7899,44,392
4578,8080,69,926
4579,8741,62,866
4580,4052,50,215
4581,4845,47,266
4582,2930,70,430
4583,8522,83,585
4584,1236,64,45
4585,3371,6,272
4586,2115,23,253
4587,1506,26,660
4588,2371,50,57
4589,4874,1,195
4590,2613,100,724
4591,3504,75,530
4592,2452,32,965
4593,2380,12,899
4594,5130,44,726
4595,1210,57,987
4596,3142,98,93
4597,6119,45,582
4598,2817,58,123
4599,2193,25,62
4600,2521,80,482
4601,1568,4,478
4602,7826,67,686
4603,2410,64,206
4604,1566,95,212
4605,8225,6,502
4606,6038,0,608
4607,5036,11,95
4608,7758,26,543
4609,7304,96,429
4610,3907,86,845
4611,2642,30,18
4612,4449,79,321
4613,1249,65,622
4614,6711,88,70
4615,4850,45,600
4616,3923,38,963
4617,9446,12,806
4618,1275,34,958
4619,2014,18,990
4620,1402,85,223
4621,1828,45,95
4622,3978,100,25
4623,2898,22,76
4624,4004,48,337
4625,6521,92,579
4626,5242,57,593
4627,1151,82,636
4628,3135,5,882
4629,1829,98,548
4630,2195,97,508
4631,5759,64,169
4632,1096,43,441
4633,5238,59,643
4634,1918,8,299
4635,1369,41,981
4636,5384,88,171
4637,9472,24,558
4638,3047,89,213
4639,9662,100,167
4640,1308,26,260
4641,7460,38,751
4642,6150,32,99
4643,2957,93,755
4644,5868,93,726
4645,4335,9,907
4646,6395,62,37
4647,8787,82,979
4648,2831,45,962
4649,8213,85,791
4650,6265,99,550
4651,2702,61,151
4652,2709,29,349
4653,3278,69,241
4654,9437,43,419
4655,3947,38,896
4656,6806,17,117
4657,5178,74,141
4658,4735,89,354
4659,8670,10,514
4660,2273,95,820
4661,3105,25,221
4662,8583,17,912
4663,5458,43,147
4664,7119,77,949
4665,6029,92,63
4666,3180,24,987
4667,4848,78,990
4668,4554,68,493
4669,4603,66,377
4670,3585,19,571
4671,3172,36,156
4672,4392,4,124
4673,1814,100,23
4674,5090,3,971
4675,4350,66,869
4676,1901,71,909
4677,4470,24,207
4678,6454,40,20
4679,2006,58,834
4680,1432,84,194
4681,3721,41,652
4682,7621,6,844
4683,8627,58,30
4684,2132,86,363
4685,1248,9,769
4686,7388,44,107
4687,2004,2,950
4688,2786,61,272
4689,3413,73,576
4690,9975,46,470
4691,1487,78,878
4692,7757,100,557
4693,1202,33,595
4694,9887,83,16
4695,6058,68,381
4696,1783,25,438
4697,3221,41,338
4698,8316,83,134
4699,3272,17,202
4700,6907,31,964
4701,5450,20,846
4702,5565,27,954
4703,3790,35,680
4704,9507,63,536
4705,5208,34,563
4706,5181,18,571
4707,1061,37,151
4708,7587,6,989
4709,8568,45,885
4710,8456,44,691
4711,7298,71,53
4712,6869,76,370
4713,2714,96,164
4714,6823,18,793
4715,4579,27,981
4716,1494,61,601
4717,4306,39,16
4718,7793,28,432
4719,7236,60,741
4720,3705,93,402
4721,7147,26,228
4722,8739,73,472
4723,5827,23,214
4724,6467,25,452
4725,7154,54,630
4726,4034,16,715
4727,5912,88,566
4728,4808,12,365
4729,7789,29,724
4730,9510,88,187
4731,2800,8,49
4732,5028,46,703
4733,7621,21,589
4734,4689,18,851
4735,3930,43,433
4736,8444,96,918
4737,8176,63,742
4738,4520,45,611
4739,6299,7,251
4740,4718,16,496
4741,4083,65,266
4742,6690,84,705
4743,6879,70,604
4744,8278,60,924
4745,3096,19,223
4746,8687,27,644
4747,5857,57,978
4748,8604,69,271
4749,7332,10,126
4750,3635,67,490
4751,7932,78,855
4752,7691,15,523
4753,6996,96,562
4754,3675,79,717
4755,1345,53,402
4756,2802,91,736
4757,8607,86,788
4758,5439,27,890
4759,5259,92,408
4760,3584,23,208
4761,1334,86,526
4762,2282,26,963
4763,6632,10,123
4764,1412,90,6
4765,8499,7,198
4766,3454,44,197
4767,2522,59,121
4768,6364,16,487
4769,1415,46,117
4770,7075,62,637
4771,1471,35,279
4772,2999,88,365
4773,3321,25,416
4774,8002,96,862
4775,1014,37,766
4776,4933,54,847
4777,2235,60,381
4778,1973,66,246
4779,4258,36,998
4780,1949,67,757
4781,3053,46,441
4782,7618,4,595
4783,3266,56,418
4784,6399,37,515
4785,5271,38,929
4786,8376,39,704
4787,3273,78,20
4788,2075,7,515
4789,3986,13,503
4790,5080,68,100
4791,9459,1,993
4792,9266,76,473
4793,6688,93,471
4794,2096,18,341
4795,7401,66,943
4796,1308,39,345
4797,9085,63,306
4798,2844,26,913
4799,5454,0,526
4800,4490,13,948
4801,2085,11,66
4802,9759,43,486
4803,6794,49,44
4804,2654,21,171
4805,3056,26,670
4806,8729,21,483
4807,6622,34,596
4808,6935,34,923
4809,3426,65,239
4810,5081,90,743
4811,4784,37,873
4812,5234,22,83
4813,1438,49,579
4814,2541,74,736
4815,9768,3,103
4816,1621,57,210
4817,1213,9,497
4818,9536,23,687
4819,1508,89,338
4820,9118,76,836
4821,2491,51,478
4822,9724,66,122
4823,8456,31,650
4824,1372,36,918
4825,1843,32,872
4826,9056,9,34
4827,1242,52,495
4828,4412,99,64
4829,3155,87,976
4830,7404,35,599
4831,6428,95,977
4832,2647,10,563
4833,3738,67,84
4834,9586,96,672
4835,1682,36,514
4836,8050,99,668
4837,6216,13,332
4838,3000,44,336
4839,3975,74,462
4840,2455,57,424
4841,7590,31,588
4842,3052,47,182
4843,9474,77,667
4844,3146,17,913
4845,1303,1,355
4846,3158,91,660
4847,4086,4,894
4848,5983,22,232
4849,6455,14,859
4850,2261,66,290
4851,6753,79,789
4852,9138,34,619
4853,4706,78,386
4854,4091,20,716
4855,5619,90,19
4856,6255,63,97
4857,3487,36,927
4858,2138,97,353
4859,2563,39,153
4860,8099,83,148
4861,4261,57,312
4862,2164,8,838
4863,1038,87,345
4864,2491,20,854
4865,8390,3,323
4866,5518,53,699
4867,5057,51,584
4868,8308,14,943
4869,5971,80,211
4870,3965,21,869
4871,5465,14,812
4872,7795,37,415
4873,2879,43,36
4874,1564,10,908
4875,3336,43,603
4876,1822,13,319
4877,3240,46,626
4878,3316,63,21
4879,9754,39,318
4880,1170,70,765
4881,5091,14,190
4882,4829,11,274
4883,6912,67,733
4884,1631,4,192
4885,4687,58,170
4886,5997,88,553
4887,1132,62,588
4888,7098,29,584
4889,4699,47,190
4890,4727,98,443
4891,5509,43,222
4892,3498,47,987
4893,5803,79,387
4894,2718,76,663
4895,5460,88,584
4896,7509,4,364
4897,3448,66,752
4898,5617,40,743
4899,6575,65,80
4900,1763,90,28
4901,5567,36,850
4902,4570,68,48
4903,7373,25,638
4904,5787,82,214
4905,1373,17,312
4906,2474,88,864
4907,5115,92,603
4908,5077,89,13
4909,8921,84,215
4910,4351,9,459
4911,7894,19,985
4912,3473,42,481
4913,1913,22,554
4914,8626,53,391
4915,2393,19,458
4916,1774,94,523
4917,6569,74,974
4918,4746,41,826
4919,2833,39,853
4920,9454,18,445
4921,1256,34,565
4922,3613,54,48
4923,8422,93,701
4924,3184,0,614
4925,8725,93,544
4926,1912,36,553
4927,4292,72,188
4928,5021,29,893
4929,8553,7,994
4930,5125,52,739
4931,8395,6,520
4932,2432,2,363
4933,6798,22,529
4934,2709,44,988
4935,8562,94,707
4936,4864,89,166
4937,6312,41,799
4938,4511,82,59
4939,1058,39,977
4940,7248,45,884
4941,9561,4,914
4942,6088,98,367
4943,8513,97,277
4944,7242,57,845
4945,5107,5,832
4946,6978,54,64
4947,3573,26,716
4948,6959,18,988
4949,6569,55,982
4950,8666,42,406
4951,6380,35,621
4952,3402,44,839
4953,3166,59,378
4954,8766,2,207
4955,6689,2,520
4956,5182,82,238
4957,3514,97,559
4958,5852,6,509
4959,2720,75,198
4960,4717,93,800
4961,1737,35,257
4962,1921,29,991
4963,1413,28,585
4964,3314,24,261
4965,9998,56,801
4966,4912,81,319
4967,6553,86,637
4968,5594,61,943
4969,5631,27,465
4970,2577,62,100
4971,2149,69,502
4972,3583,96,154
4973,3922,2,323
4974,8677,21,513
4975,2972,24,659
4976,7965,53,807
4977,7552,68,863
4978,8087,67,14
4979,5635,49,114
4980,9025,81,371
4981,8447,77,579
4982,9109,23,846
4983,2852,12,781
4984,1391,97,878
4985,6525,97,775
4986,6488,15,97
4987,5659,16,533
4988,1267,84,705
4989,2971,37,17
4990,9433,89,674
4991,5279,45,502
4992,6578,45,935
4993,6192,96,173
4994,5525,96,172
4995,7029,31,419
4996,9858,72,440
4997,4352,26,185
4998,2122,56,585
4999,7913,3,818
5000,8536,78,402
5001,5428,69,631
5002,9682,34,428
5003,1645,69,882
5004,7545,83,761
5005,6610,90,707
5006,7527,20,952
5007,8286,23,371
5008,3659,1,648
5009,8055,40,999
5010,1560,84,24
5011,2196,94,29
5012,9029,79,793
5013,8739,16,652
5014,4220,76,985
5015,3913,69,997
5016,5468,58,234
5017,6197,45,20
5018,6261,89,189
5019,1958,76,525
5020,5360,36,968
5021,9440,19,469
5022,8575,2,177
5023,9394,46,460
5024,3423,79,705
5025,5342,46,423
5026,9400,98,482
5027,5843,96,789
5028,6496,98,261
5029,2051,0,937
5030,6146,18,84
5031,8170,85,187
5032,5691,36,493
5033,5493,26,40
5034,4776,41,83
5035,9233,63,212
5036,8351,73,279
5037,7706,6,137
5038,8070,93,421
5039,5519,76,500
5040,5708,64,369
5041,2353,76,553
5042,9877,63,15
5043,2607,6,461
5044,8242,67,620
5045,1828,12,362
5046,5397,36,576
5047,5116,96,13
5048,4746,71,835
5049,1134,42,263
5050,4739,54,556
5051,8641,20,976
5052,3901,86,692
5053,2577,37,435
5054,5989,82,130
5055,8608,21,815
5056,7202,82,774
5057,4002,37,342
5058,4580,62,256
5059,8264,63,929
5060,2339,71,260
5061,1601,75,49
5062,6746,18,21
5063,2900,73,528
5064,3818,12,658
5065,2547,100,484
5066,5453,61,936
5067,4641,10,590
5068,1896,30,390
5069,6673,2,885
5070,1995,94,335
5071,3927,43,144
5072,3559,49,296
5073,6878,55,116
5074,3462,68,203
5075,1028,19,106
5076,8153,26,789
5077,5108,92,835
5078,1297,68,50
5079,4596,16,117
5080,8169,13,169
5081,7055,36,10
5082,4452,26,869
5083,5572,50,758
5084,2241,2,644
5085,8118,46,707
5086,6109,62,556
5087,4817,94,89
5088,2163,100,294
5089,6454,33,619
5090,4576,21,359
5091,5132,86,765
5092,3484,28,310
5093,8352,76,554
5094,3009,52,894
5095,7568,88,632
5096,8278,41,359
5097,2469,55,180
5098,2408,42,691
5099,1334,7,966
5100,8757,18,716
5101,4753,38,496
5102,5780,39,631
5103,3815,66,477
5104,5797,74,711
5105,5453,37,240
5106,3611,19,403
5107,8051,50,820
5108,1466,49,181
5109,3585,99,169
5110,7905,82,128
5111,8146,94,140
5112,5280,9,676
5113,7073,25,652
5114,1567,53,865
5115,3816,91,439
5116,2020,11,767
5117,2806,2,814
5118,7926,37,232
5119,1805,34,344
5120,1387,1,745
5121,5600,91,829
5122,2468,62,558
5123,5557,75,618
5124,1474,31,761
5125,8897,53,683
5126,4743,43,575
5127,6757,31,140
5128,7566,36,854
5129,7373,99,695
5130,8816,22,118
5131,1511,96,525
5132,9797,55,755
5133,7496,66,713
5134,6699,59,925
5135,6678,90,220
5136,2301,84,989
5137,5136,8,525
5138,4028,40,31
5139,1773,73,922
5140,5564,67,546
5141,2740,66,732
5142,6923,33,674
5143,2908,95,228
5144,2224,76,892
5145,2460,7,934
5146,6428,65,112
5147,8940,70,50
5148,6488,23,879
5149,9466,55,19
5150,8224,59,149
5151,2709,7,957
5152,7554,14,864
5153,8577,23,668
5154,1585,78,918
5155,4157,10,504
5156,6070,11,71
5157,5676,67,405
5158,4084,60,688
5159,4939,10,469
5160,4939,73,422
5161,2225,46,181
5162,2655,35,350
5163,5108,55,611
5164,2257,82,178
5165,4231,42,88
5166,2742,28,48
5167,8293,96,173
5168,6016,33,993
5169,1605,35,692
5170,4289,23,337
5171,5561,20,894
5172,4584,12,814
5173,8437,75,394
5174,4849,62,303
5175,5612,50,67
5176,4440,87,841
5177,6184,20,183
5178,2483,28,545
5179,3017,83,17
5180,6178,15,971
5181,4466,22,91
5182,5507,39,212
5183,6784,54,615
5184,3943,60,409
5185,4680,37,648
5186,6053,73,334
5187,8747,46,135
5188,9247,13,334
5189,5441,86,191
5190,6424,88,840
5191,6635,8,577
5192,1557,15,830
5193,4226,53,447
5194,8148,80,590
5195,9797,0,727
5196,6665,57,761
5197,3366,82,838
5198,4463,37,280
5199,2395,1,912
5200,4021,66,613
5201,8005,95,884
5202,9146,10,862
5203,5215,49,142
5204,1573,42,15
5205,1316,78,997
5206,5970,52,80
5207,1410,56,194
5208,6969,99,340
5209,6908,34,687
5210,7892,89,164
5211,1853,55,458
5212,4077,80,907
5213,7022,59,765
5214,4375,91,844
5215,9407,9,552
5216,5898,5,629
5217,3903,52,938
5218,3945,0,303
5219,6184,33,150
5220,6430,64,824
5221,1952,79,785
5222,9875,12,783
5223,5324,61,272
5224,1107,64,408
5225,9504,86,419
5226,2087,38,404
5227,4523,40,843
5228,2692,5,992
5229,2853,32,986
5230,2204,77,119
5231,9768,1,556
5232,9693,58,528
5233,7408,60,293
5234,7992,10,289
5235,7344,20,771
5236,2331,96,359
5237,8792,60,884
5238,4061,93,516
5239,5036,27,152
5240,5986,13,691
5241,8226,37,247
5242,4919,75,802
5243,9994,53,654
5244,9846,89,727
5245,2822,20,49
5246,8613,41,382
5247,5304,13,78
5248,3597,65,869
5249,4860,80,593
5250,9741,95,921
5251,5523,51,814
5252,8027,47,684
5253,4816,62,899
5254,6414,79,558
5255,3534,80,140
5256,8413,79,739
5257,8579,60,844
5258,8208,38,656
5259,9429,72,85
5260,5531,49,927
5261,1724,59,756
5262,6031,12,810
5263,8084,54,74
5264,4776,63,138
5265,6814,71,768
5266,7625,69,359
5267,1523,18,276
5268,3876,13,229
5269,5362,10,368
5270,5460,27,108
5271,6116,75,567
5272,6660,93,760
5273,8120,94,85
5274,5468,92,891
5275,5952,61,812
5276,3136,28,343
5277,1705,23,919
5278,1099,77,914
5279,9093,16,515
5280,3814,44,423
5281,8168,46,254
5282,4562,68,579
5283,1324,81,392
5284,7357,72,233
5285,7418,53,214
5286,1967,90,117
5287,2450,69,307
5288,9597,56,431
5289,6203,5,655
5290,7887,34,811
5291,5700,17,510
5292,4285,38,102
5293,9786,85,645
5294,2567,95,980
5295,7136,40,442
5296,3077,97,707
5297,1151,94,44
5298,8486,67,651
5299,5296,32,387
5300,9902,28,113
5301,2602,79,32
5302,9222,74,32
5303,5858,99,69
5304,8830,77,433
5305,4039,95,780
5306,8619,97,926
5307,7045,42,374
5308,3041,55,843
5309,1217,30,856
5310,4970,28,207
5311,4510,27,29
5312,2925,40,149
5313,5603,0,679
5314,2398,16,806
5315,3187,27,306
5316,3029,84,665
5317,9990,17,681
5318,2791,62,395
5319,5839,84,215
5320,4144,94,884
5321,4751,18,606
5322,3141,60,933
5323,5719,15,638
5324,3043,32,157
5325,5160,11,116
5326,3228,4,306
5327,3835,30,252
5328,4773,37,915
5329,3506,74,906
5330,4656,68,107
5331,9480,75,222
5332,6321,21,906
5333,8096,60,964
5334,2499,38,214
5335,1588,47,443
5336,2633,10,88
5337,8359,70,793
5338,3860,13,540
5339,2027,65,634
5340,4409,92,187
5341,5052,62,75
5342,5851,13,245
5343,4873,95,565
5344,5603,54,157
5345,4565,86,518
5346,1186,12,657
5347,1145,56,372
5348,1026,19,579
5349,3004,81,988
5350,7863,16,9
5351,1357,100,382
5352,5609,83,522
5353,2832,34,568
5354,7624,29,917
5355,4142,17,845
5356,6108,34,604
5357,6278,12,369
5358,6382,10,847
5359,5981,91,568
5360,6799,51,74
5361,8432,27,560
5362,7621,71,199
5363,2626,73,599
5364,6262,6,682
5365,3508,52,685
5366,1163,54,265
5367,4060,38,409
5368,1269,73,891
5369,6615,3,942
5370,7783,46,357
5371,1153,52,889
5372,6234,91,743
5373,1379,75,64
5374,7692,66,230
5375,4160,42,378
5376,6119,35,121
5377,2222,58,3
5378,7967,81,557
5379,6733,89,640
5380,6853,51,215
5381,1780,14,328
5382,4949,18,558
5383,8780,41,105
5384,2374,3,489
5385,2447,24,533
5386,4169,49,955
5387,2361,32,274
5388,9001,30,435
5389,3116,50,412
5390,7493,99,945
5391,3423,77,838
5392,6532,13,680
5393,1641,63,568
5394,4511,55,536
5395,7022,0,491
5396,5069,72,848
5397,1814,54,289
5398,9878,100,775
5399,2841,48,839
5400,6841,61,804
5401,1809,29,394
5402,2925,91,208
5403,2720,10,291
5404,1257,72,519
5405,3213,52,744
5406,3935,19,343
5407,4699,46,574
5408,8883,10,431
5409,2365,53,252
5410,4724,11,297
5411,2223,31,316
5412,2461,35,757
5413,4717,4,860
5414,3379,17,859
5415,2237,69,759
5416,1959,41,258
5417,8289,61,150
5418,8481,5,913
5419,2737,97,695
5420,8154,17,211
5421,4730,3,150
5422,6281,22,88
5423,5200,67,517
5424,1339,72,557
5425,5005,44,610
5426,5628,79,790
5427,6692,69,573
5428,4069,59,60
5429,8765,73,771
5430,7332,13,249
5431,4852,77,845
5432,5982,49,42
5433,3563,38,437
5434,7924,26,149
5435,6687,92,760
5436,6209,23,468
5437,9884,100,74
5438,7042,39,683
5439,8168,15,727
5440,6060,65,809
5441,2483,77,507
5442,3776,34,430
5443,8696,31,769
5444,6019,70,725
5445,3688,60,480
5446,5199,96,943
5447,2743,35,730
5448,2877,72,555
5449,3985,8,114
5450,8670,10,644
5451,2133,45,570
5452,5286,32,434
5453,1415,30,294
5454,9954,71,517
5455,4936,3,374
5456,4493,96,18
5457,6396,29,716
5458,3382,40,232
5459,3933,34,212
5460,5502,50,7
5461,7426,0,696
5462,3469,35,710
5463,3436,73,386
5464,1923,0,844
5465,5502,57,16
5466,7365,8,141
5467,1054,74,303
5468,2727,3,108
5469,1262,94,750
5470,9271,4,863
5471,9137,52,30
5472,3188,79,694
5473,5992,28,127
5474,3925,99,180
5475,7127,10,832
5476,6374,93,815
5477,8949,73,125
5478,7019,6,523
5479,9435,85,16
5480,4080,7,901
5481,6086,72,545
5482,7025,24,143
5483,3453,87,524
5484,6261,12,481
5485,1852,59,525
5486,2280,60,920
5487,4607,49,489
5488,1561,29,933
5489,1005,91,808
5490,1124,57,199
5491,5240,36,935
5492,2826,81,623
5493,5709,91,834
5494,2793,32,631
5495,6753,20,967
5496,8729,100,476
5497,4642,96,658
5498,9705,32,208
5499,7557,49,162
5500,8670,40,441
5501,3997,2,205
5502,7133,99,646
5503,7293,37,219
5504,4403,77,86
5505,1700,17,825
5506,7306,63,530
5507,2532,13,726
5508,1591,54,132
5509,8764,71,930
5510,9702,17,295
5511,9264,98,626
5512,1279,31,305
5513,1071,94,916
5514,9171,18,232
5515,2266,40,876
5516,4928,19,905
5517,7498,20,25
5518,4051,7,200
5519,4846,15,486
5520,3712,66,432
5521,3329,33,925
5522,2310,100,626
5523,8382,2,432
5524,7014,74,949
5525,1766,14,456
5526,8296,61,395
5527,3619,96,868
5528,8832,49,457
5529,1391,74,11
5530,4807,14,973
5531,6437,10,271
5532,8644,31,801
5533,6583,66,838
5534,3931,76,542
5535,1677,56,574
5536,6672,33,9
5537,4183,36,664
5538,6463,96,832
5539,9200,33,910
5540,7254,31,418
5541,1477,26,535
5542,6136,30,402
5543,2606,33,880
5544,3555,36,333
5545,5117,85,50
5546,1443,13,799
5547,9179,99,412
5548,1119,41,896
5549,3582,81,716
5550,7548,32,710
5551,5636,94,69
5552,2714,3,129
5553,8184,36,692
5554,3339,4,50
5555,3094,0,85
5556,2957,2,897
5557,9596,59,802
5558,2763,36,675
5559,3435,11,449
5560,5191,58,635
5561,3924,7,76
5562,6406,24,357
5563,5901,78,191
5564,6169,99,470
5565,8292,100,89
5566,1459,90,47
5567,8680,19,918
5568,3028,55,975
5569,1872,59,900
5570,2347,14,807
5571,3850,29,694
5572,7090,69,58
5573,1975,86,317
5574,5000,30,973
5575,7189,56,946
5576,9587,46,43
5577,7560,9,891
5578,3048,9,869
5579,5536,97,770
5580,7113,36,520
5581,9187,64,254
5582,5377,71,17
5583,6314,23,949
5584,7630,29,506
5585,3386,11,620
5586,6485,1,303
5587,3152,100,742
5588,5989,27,92
5589,5745,46,921
5590,9232,43,287
5591,2720,70,382
5592,1902,37,578
5593,6507,23,508
5594,3184,38,415
5595,2894,85,946
5596,7518,34,598
5597,9478,24,366
5598,1836,41,803
5599,4118,41,157
5600,3103,10,824
5601,7129,71,302
5602,4320,48,703
5603,8474,35,392
5604,5580,82,845
5605,2460,72,922
5606,4464,48,815
5607,4094,10,231
5608,2584,4,281
5609,3664,56,272
5610,3068,33,762
5611,6418,52,592
5612,5871,17,16
5613,3400,11,30
5614,9868,14,442
5615,2335,80,223
5616,4893,22,457
5617,3911,85,341
5618,7659,100,584
5619,2764,80,645
5620,1430,75,492
5621,1299,82,756
5622,3536,71,566
5623,5650,11,882
5624,4894,90,878
5625,5402,28,315
5626,7692,42,268
5627,9398,79,487
5628,7643,0,979
5629,3267,88,814
5630,3134,61,735
5631,8855,56,505
5632,9360,90,116
5633,1544,50,596
5634,6381,30,368
5635,3569,96,706
5636,8115,42,209
5637,2674,22,433
5638,6255,72,489
5639,3288,87,993
5640,8657,60,689
5641,3620,52,376
5642,1526,57,861
5643,6639,43,140
5644,4337,94,263
5645,4924,41,476
5646,4139,59,681
5647,9043,30,692
5648,6534,67,976
5649,6894,77,375
5650,2182,34,925
5651,2179,95,961
5652,1817,29,771
5653,2659,81,595
5654,7532,53,992
5655,9986,69,710
5656,1391,53,456
5657,9266,55,857
5658,8121,86,868
5659,5600,9,464
5660,7479,70,580
5661,5101,3,312
5662,6289,21,149
5663,3180,6,955
5664,4863,13,971
5665,2870,45,561
5666,5171,64,784
5667,9830,57,37
5668,4840,72,992
5669,6674,79,735
5670,1589,95,466
5671,5091,0,262
5672,4983,53,626
5673,8085,49,507
5674,4318,67,687
5675,4522,59,143
5676,6438,31,783
5677,4704,99,688
5678,5104,58,717
5679,8366,78,537
5680,9114,23,542
5681,8937,63,59
5682,8548,87,960
5683,2612,55,553
5684,1902,58,167
5685,8305,100,623
5686,2331,51,566
5687,3839,51,707
5688,6752,70,182
5689,2450,75,615
5690,6841,57,998
5691,5417,6,915
5692,2411,1,8
5693,4498,12,13
5694,2421,57,637
5695,5964,57,43
5696,1510,9,998
5697,8482,27,626
5698,5736,0,698
5699,5761,49,944
5700,9882,81,672
5701,4828,88,686
5702,3243,77,971
5703,9176,29,919
5704,4034,83,779
5705,3108,22,89
5706,7748,53,823
5707,5120,60,24
5708,8014,51,39
5709,3764,51,571
5710,3697,80,214
5711,4657,4,953
5712,7097,26,194
5713,1030,11,384
5714,9358,8,846
5715,6247,39,214
5716,8884,8,402
5717,3725,12,599
5718,2836,14,200
5719,6745,32,486
5720,5402,28,489
5721,2236,26,188
5722,3091,26,42
5723,5043,4,577
5724,6038,62,513
5725,1755,47,36
5726,9978,13,703
5727,5200,77,152
5728,1490,24,131
5729,5526,51,345
5730,3533,46,756
5731,4298,2,685
5732,5514,31,907
5733,1511,24,341
5734,1247,84,908
5735,1638,57,852
5736,1417,71,862
5737,4431,16,899
5738,7528,76,454
5739,7995,7,65
5740,4426,26,63
5741,9976,40,995
5742,1576,94,285
5743,5547,55,211
5744,3242,76,462
5745,9630,60,695
5746,4620,42,650
5747,9077,87,128
5748,6412,16,298
5749,2486,28,715
5750,1209,23,325
5751,2289,49,978
5752,8060,8,602
5753,2294,16,65
5754,4519,53,218
5755,7405,48,882
5756,8409,48,982
5757,1479,98,5
5758,6665,85,602
5759,8766,15,444
5760,1669,5,27
5761,5768,51,853
5762,3122,69,134
5763,3882,62,442
5764,3760,71,455
5765,1485,86,564
5766,4658,38,164
5767,4621,46,28
5768,3572,100,538
5769,9958,14,600
5770,8474,28,60
5771,4674,90,312
5772,4178,74,367
5773,3451,5,571
5774,6492,29,26
5775,7628,94,894
5776,2141,90,897
5777,7352,29,454
5778,8518,57,497
5779,2293,47,247
5780,5349,25,89
5781,4469,14,436
5782,5401,87,518
5783,8710,34,958
5784,2119,39,231
5785,4066,88,85
5786,3413,68,571
5787,4167,12,654
5788,8788,10,247
5789,9360,90,512
5790,7208,34,502
5791,5896,55,157
5792,2135,70,903
5793,8905,16,942
5794,2008,3,914
5795,3224,42,96
5796,2091,43,486
5797,8748,23,188
5798,5556,7,75
5799,8694,66,729
5800,7237,100,335
5801,8059,67,209
5802,5114,43,488
5803,4958,96,438
5804,6293,50,799
5805,4615,83,408
5806,4148,74,980
5807,4309,81,363
5808,6987,62,843
5809,5510,3,15
5810,1877,55,582
5811,5055,0,842
5812,1312,67,878
5813,2331,97,193
5814,6387,0,643
5815,1136,79,673
5816,7731,38,113
5817,7310,69,440
5818,3006,47,984
5819,5961,71,948
5820,3422,97,476
5821,3324,77,190
5822,6128,74,324
5823,3174,87,540
5824,3416,49,461
5825,5097,88,989
5826,6101,80,165
5827,7773,15,151
5828,3964,5,111
5829,1381,24,12
5830,9278,90,427
5831,7008,35,241
5832,1281,34,501
5833,5260,17,629
5834,1080,76,418
5835,1613,42,43
5836,4244,9,383
5837,1506,62,356
5838,1114,73,676
5839,6349,8,290
5840,1572,62,436
5841,9806,67,546
5842,1623,91,695
5843,3332,25,955
5844,3060,23,481
5845,4573,49,458
5846,2633,49,171
5847,5512,84,756
5848,4415,28,545
5849,1554,39,442
5850,4096,37,935
5851,2460,67,445
5852,1007,51,13
5853,6684,32,102
5854,5434,83,668
5855,9070,20,689
5856,8567,20,199
5857,2664,75,25
5858,3418,37,401
5859,9175,81,343
5860,7282,82,778
5861,6776,36,109
5862,6718,24,753
5863,6835,20,469
5864,6643,73,76
5865,5019,10,348
5866,8412,18,131
5867,8913,57,959
5868,1414,3,551
5869,2637,82,766
5870,6373,74,554
5871,1932,78,427
5872,1751,66,764
5873,4178,98,637
5874,5398,15,460
5875,2755,70,16
5876,6642,18,50
5877,6710,78,903
5878,5162,88,398
5879,1437,58,79
5880,6292,68,78
5881,6720,31,60
5882,6196,19,736
5883,2304,61,58
5884,7920,49,379
5885,5992,16,120
5886,4924,89,885
5887,1178,18,475
5888,1244,43,403
5889,6854,55,898
5890,5152,21,894
5891,8353,83,336
5892,4398,26,879
5893,5868,65,53
5894,2029,12,40
5895,2568,13,325
5896,7553,17,356
5897,7718,39,742
5898,2558,56,971
5899,2866,72,641
5900,9708,82,375
5901,7904,85,191
5902,4773,95,573
5903,3059,8,301
5904,7213,68,779
5905,2952,83,466
5906,7712,43,870
5907,8532,43,386
5908,6482,62,681
5909,5333,76,937
5910,8022,16,997
